#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 -0.470828 -0.505598 -0.400626 -0.503930 -0.693908 -0.034770 0.070202 -0.033102 -0.223081 -0.104972 0.189979 -0.611722 -0.590935
9.300000 -0.604009 -0.636395 -0.416214 -0.634415 -0.846732 -0.032386 0.187795 -0.030406 -0.242723 -0.220181 0.212317 -0.602778 -0.584074
9.500000 -0.463145 -0.494163 -0.245741 -0.490724 -0.800553 -0.031018 0.217404 -0.027579 -0.337408 -0.248422 0.309829 -0.450871 -0.435579
9.700000 -0.174477 -0.202074 -0.031423 -0.198398 -0.499617 -0.027598 0.143054 -0.023921 -0.325141 -0.170651 0.301219 -0.163911 -0.150303
9.900000 -0.010601 -0.036026 0.097226 -0.033118 -0.128990 -0.025425 0.107827 -0.022518 -0.118389 -0.133252 0.095871 -0.003315 0.007230
10.100000 0.018031 -0.004134 0.096935 -0.001591 -0.061249 -0.022165 0.078904 -0.019622 -0.079280 -0.101069 0.059658 0.025081 0.033204
10.300000 0.011799 -0.006770 0.079482 -0.004428 -0.070735 -0.018569 0.067683 -0.016227 -0.082534 -0.086251 0.066307 0.015469 0.022712
10.500000 0.001401 -0.010880 0.010820 -0.011039 -0.068693 -0.012280 0.009419 -0.012440 -0.070094 -0.021700 0.057654 0.002581 0.011018
10.700000 0.000502 -0.007525 -0.036870 -0.009467 0.001128 -0.008027 -0.037372 -0.009969 0.000626 0.029345 -0.010595 0.001629 0.008164
10.900000 -0.016286 -0.019973 -0.048855 -0.022305 0.004983 -0.003687 -0.032569 -0.006020 0.021269 0.028882 -0.027288 -0.013101 -0.008167
11.100000 0.001183 -0.000471 -0.020874 0.000559 0.107958 -0.001653 -0.022057 -0.000623 0.106775 0.020404 -0.107398 -0.012535 -0.009139
11.300000 -0.015149 -0.009138 0.000000 0.003036 0.061563 0.006012 0.000000 0.018185 0.076712 0.000000 -0.058526 0.016504 0.016094
11.500000 -0.067741 -0.073185 0.000000 -0.068217 0.000000 -0.005444 0.000000 -0.000476 0.000000 0.000000 0.000000 -0.030345 -0.033470
11.700000 0.221268 0.221934 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.015922 -0.022059
11.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
