#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -0.00051662 0.00773 -0.00051662 0.0196274 -0.00512761 0.023675 -0.00394917 0.00554778 -0.000280942 -0.00678458 0.0315599 -0.00678458 8.625 8.875 29335 2264 231 446 257
9 -0.00120293 0.00812539 -0.0011589 0.00167719 0.00859326 0.00172122 -0.00274761 0.0122372 -0.00270358 -0.000937007 0.00415538 0.000954872 8.875 9.125 52658 7231 811 1480 1024
9.25 0.00610563 0.0376944 0.00610563 0.00496926 0.0426716 0.00497414 0.00576198 0.0390053 0.00576198 0.00881988 0.0422016 0.00882476 9.125 9.375 250858 45935 5190 9709 6229
9.5 0.0182381 0.0749476 0.0181895 0.0185996 0.079553 0.0184951 0.0236759 0.0981924 0.0235607 0.0252995 0.105693 0.0253065 9.375 9.625 1.00633e+06 146022 19123 24320 14061
9.75 0.020626 0.0823099 0.0205511 0.0255992 0.103841 0.0255568 0.0324152 0.129378 0.032311 0.0378688 0.137208 0.0376086 9.625 9.875 2.84502e+06 395466 51227 50367 26847
10 0.0184853 0.0874374 0.0183761 0.022003 0.104449 0.0218541 0.0279984 0.122817 0.0278149 0.0308516 0.123748 0.0305574 9.875 10.125 3.81988e+06 627130 85883 78247 40184
10.25 0.0159385 0.0912522 0.0157145 0.0184475 0.10695 0.0182415 0.0245679 0.121192 0.0241713 0.0228589 0.117878 0.0223175 10.125 10.375 2.71077e+06 584062 85247 72881 35336
