#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.00800413 0 0 0.0181584 0 0 0.0204456 0 0 0 0.0112583 8.625 8.875 37110 2000 240 393 143
9 0 0.00717535 0.00091798 0 0.0054637 0.00229716 0 0.0144644 0.00107877 0 0.00302376 0.00332446 8.875 9.125 66947 6046 836 1293 500
9.25 1.90691e-05 0.0457095 0 0.000153474 0.0460678 3.61029e-06 -3.61028e-06 0.0451357 0 -3.61028e-06 0.0505002 0 9.125 9.375 321080 44093 6366 9220 3858
9.5 4.39682e-05 0.0870389 1.97e-05 2.53865e-05 0.0954931 2.71471e-05 2.24358e-05 0.124175 8.80286e-06 8.36576e-05 0.131495 8.45379e-05 9.375 9.625 1.30825e+06 172257 25335 27382 10231
9.75 5.44878e-05 0.0890288 2.95508e-05 3.80797e-05 0.119757 1.10933e-05 0.000140266 0.149659 9.14397e-05 -6.58749e-06 0.156426 -1.71197e-05 9.625 9.875 3.35722e+06 462897 65748 55057 18617
10 -4.86357e-06 0.0915064 -3.96504e-06 2.17061e-05 0.11831 6.87243e-06 -4.54444e-05 0.143234 -2.03103e-05 -3.12948e-05 0.147532 -4.68187e-05 9.875 10.125 4.03579e+06 653926 95892 74892 24477
10.25 1.38278e-05 0.099948 -1.6932e-06 -5.99667e-07 0.124811 -1.25312e-05 1.82577e-05 0.141074 -2.21852e-05 -1.13562e-05 0.133691 -3.17973e-06 10.125 10.375 2.79706e+06 595617 92967 67536 21306
