#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.00760906 0 0 0 0.00875012 0 0.0204017 0 0 0 0.0564789 8.625 8.875 105783 1638 167 113 2
9 0.000247036 0 0.00422591 0 0 0.00692744 0 0.0141587 5.72367e-06 0 0 0.0777433 8.875 9.125 178761 4048 680 426 17
9.25 -1.46407e-06 0.0227547 0 -1.46407e-06 0.0308655 0 -1.46407e-06 0.0382249 0 -1.46407e-06 0.0387782 0 9.125 9.375 715785 32759 6292 3981 138
9.5 2.76635e-06 0.0493345 3.69504e-06 -1.85737e-06 0.0796396 0 5.10919e-05 0.0990273 5.34136e-05 -1.85737e-06 0.0887305 4.64342e-07 9.375 9.625 2.36986e+06 216276 36925 18886 613
9.75 2.28766e-05 0.0617507 1.30672e-05 1.88955e-05 0.11173 2.03895e-06 6.74185e-05 0.141676 2.3967e-05 0.000919668 0.121909 0.000930192 9.625 9.875 4.56007e+06 569034 86503 36056 1069
10 -4.64419e-06 0.0740555 -9.91398e-07 1.11557e-05 0.118563 4.27282e-06 -1.87143e-05 0.148536 -9.50113e-06 -1.87143e-05 0.112434 2.59122e-06 9.875 10.125 4.11292e+06 639652 100435 37830 1156
10.25 3.01593e-05 0.0853957 1.3601e-05 6.84849e-05 0.123722 3.00215e-05 0.000144527 0.140465 5.61748e-05 -5.5868e-06 0.119811 6.51793e-06 10.125 10.375 2.70742e+06 559501 94503 33308 1043
