#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.142077 0.0646728 0.0165627 0.147085 0.07109 0.0151245 0.170608 0.0756076 0.0150659 0.172559 0.0649234 0.0219352 7.2 7.4 735401 183032 23784 24204 20053
7.5 0.146733 0.0602476 0.0142134 0.149791 0.0677456 0.0157237 0.179794 0.0658986 0.0176975 0.167076 0.0717079 0.0103882 7.4 7.6 626110 166669 22546 22856 18713
7.7 0.155863 0.0567286 0.0131619 0.160977 0.0595085 0.0191707 0.182933 0.0664141 0.014053 0.183709 0.0589684 0.020347 7.6 7.8 518144 144225 20468 20305 16536
7.9 0.17206 0.0548511 0.0155238 0.166995 0.0597375 0.0137369 0.198278 0.0631219 0.0136822 0.189695 0.0561145 0.0132979 7.8 8 419787 122688 17780 17895 14794
8.1 0.195846 0.0550649 0.0147002 0.189867 0.0548759 0.0161234 0.220881 0.0572519 0.0170257 0.207115 0.0611177 0.0110933 8 8.2 337546 104521 15747 15812 12466
8.3 0.220611 0.0545399 0.0171424 0.21645 0.0468453 0.022774 0.23063 0.0606345 0.0132985 0.22673 0.0618081 0.009909 8.2 8.4 273724 92394 14219 14101 11001
8.5 0.220261 0.0555057 0.0162505 0.205836 0.0529955 0.0150883 0.243933 0.0573647 0.0174907 0.243395 0.0547891 0.019857 8.4 8.6 226001 83928 13496 12619 9855
8.7 0.220825 0.0532549 0.0135608 0.217726 0.0483577 0.0200689 0.238701 0.0642334 0.0102401 0.243897 0.0570316 0.0139285 8.6 8.8 183248 70555 11819 10887 8371
8.9 0.233254 0.0522613 0.0156796 0.223853 0.0505126 0.0174512 0.253643 0.0570324 0.0144776 0.253701 0.0521188 0.0152202 8.8 9 147408 56816 10286 9055 6993
9.1 0.237326 0.0488576 0.0144029 0.219506 0.0418553 0.0202203 0.261676 0.0538615 0.017455 0.260426 0.0528365 0.0149794 9 9.2 121057 46077 8796 7676 5822
9.3 0.248424 0.0444699 0.0159484 0.208603 0.0465835 0.0180008 0.269141 0.0504177 0.0148164 0.274746 0.0511243 0.0157207 9.2 9.4 101263 37936 7369 6476 4972
9.5 0.255973 0.0435264 0.0156487 0.201339 0.045364 0.0183575 0.264561 0.0549845 0.0126403 0.276747 0.0539624 0.0102134 9.4 9.6 86076 31812 5783 5626 4415
