#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.833333 0 0 0.787879 0 1 -0.125 1 8.625 8.875 30130 233 461 262
9.00 0.857143 -0.128329 0.857143 1 -0.144928 1 0.8 0.0571429 0.8 8.875 9.125 54344 791 1457 896
9.25 0.93617 -0.17358 0.93617 0.961039 -0.114394 0.961039 0.945946 -0.0736055 0.945946 9.125 9.375 259373 5441 9746 5747
9.50 0.903766 -0.136202 0.903766 0.924791 -0.0714577 0.924791 0.932292 -0.0831538 0.932292 9.375 9.625 1.06029e+06 20246 24976 13515
9.75 0.933766 -0.093385 0.57013 0.931987 -0.0614507 0.598654 0.927273 -0.0387846 0.531924 9.625 9.875 2.95903e+06 54586 51778 25653
10.00 0.938693 -0.0132493 0.24297 0.936508 0.000449419 0.474969 0.951613 -0.0110114 0.284946 9.875 10.125 3.87434e+06 88254 78119 37237
10.25 0.935366 0.0223807 0.136036 0.960805 0 0.146155 0.962963 0.00873512 0.169559 10.125 10.375 2.73205e+06 86990 72030 32873
10.50 0.936131 0.0125866 0.132867 0.96995 0.00679427 0.120238 0.955056 0.00790679 0.114622 10.375 10.625 1.7091e+06 73568 55874 24682
10.75 0.944444 0.006576 0.101972 0.950355 0.0100414 0.0973929 0.957831 -0.00309879 0.103961 10.625 10.875 1.06141e+06 60351 40686 17452
11.00 0.938144 0.00743389 0.109406 0.941799 0.0158019 0.104252 0.961783 -0.00968766 0.135258 10.875 11.125 639531 45343 28083 11284
11.25 0.948661 -0.000500858 0.122172 0.954766 -0.0035823 0.111628 0.939164 0.00805056 0.122142 11.125 11.375 368188 31068 18018 7274
11.50 0.937352 -0.0031119 0.118681 0.949635 -0.0088504 0.107863 0.889632 0.0285026 0.0959813 11.375 11.625 212119 17558 12063 4430
11.75 0.917729 -0.00793254 0.100499 0.896912 -0.000676453 0.100944 0.88828 0.000608504 0.10346 11.625 11.875 121903 5588 8013 2850
12.00 0.807692 0.0173077 0.0503701 0.775828 0.00912946 0.0740257 0.752885 0.0106709 0.0680304 11.875 12.125 69232 595 5496 1735
12.25 0.791667 -0.009058 0.107456 0.561002 0.024311 0.0499741 0.545842 0.0251185 0.0562806 12.125 12.375 39097 82 3568 1167
12.50 0.8 0.0571429 0.133333 0.346154 0.0528125 0.0551372 0.313837 0.0501914 0.0525379 12.375 12.625 21640 11 2042 742
12.75 0.25 0.178571 0 0.221325 0.0620086 0.058534 0.214029 0.0359712 0.0308227 12.625 12.875 11791 8 648 569
13.00 0 0 0 0.174603 0.0350742 0.0559591 0.132948 0.0163057 0.0260116 12.875 13.125 6175 0 64 353
13.25 0 0 0 0 0 0 0.0560345 0.014141 0.00778887 13.125 13.375 3127 0 2 233
13.50 0 0 0 0 0 0 0.0425532 0.0185155 0 13.375 13.625 1521 0 0 142
13.75 0 0 0 0 0 0 0.0625 0.00726745 0.0208333 13.625 13.875 688 0 0 49
14.00 0 0 0 0 0 0 0 0.25 0 13.875 14.125 256 0 0 4
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 89 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 16 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 2 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 1 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
