#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00126127 0.0943832 0.00110529 0.00177214 0.129028 0.00152113 0.00255843 0.139829 0.00228991 -7.46108e-05 0.125041 -6.33139e-07 7.2 7.4 608477 166182 31948 7216 76
7.5 0.00193035 0.092215 0.00162734 0.0033407 0.122779 0.00290315 0.004324 0.13776 0.00359564 -0.000153186 0.157566 -7.32434e-05 7.4 7.6 492562 153105 32056 6924 94
7.7 0.00288758 0.0917757 0.00234731 0.00408027 0.121386 0.00306452 0.00616788 0.135199 0.00474139 0.0113197 0.120923 0.0113498 7.6 7.8 386191 129859 29851 6331 86
7.9 0.00511429 0.0878059 0.00391763 0.00787593 0.111676 0.00613683 0.0117841 0.11986 0.010344 0.0170203 0.0961493 0.0170372 7.8 8 297823 101102 26192 5525 57
8.1 0.00843188 0.0855792 0.00624376 0.0116552 0.104268 0.00863091 0.0152448 0.124816 0.0106726 0.0186824 0.0710862 0.018731 8 8.2 226949 75663 22336 4700 51
8.3 0.0131269 0.0891593 0.00930102 0.0165269 0.103401 0.0110003 0.0248555 0.123068 0.016068 -0.00183445 0.153942 -0.00107922 8.2 8.4 173135 56479 18735 4009 37
8.5 0.0176434 0.0868109 0.0112237 0.0188729 0.0934464 0.0111343 0.031711 0.1205 0.0195291 -0.00364842 0.196463 -0.00294313 8.4 8.6 132117 41941 15452 3422 37
8.7 0.0263974 0.0791337 0.0157787 0.0245287 0.0861059 0.0146961 0.0459773 0.110114 0.0223024 0.0733095 0.0697911 0.0542464 8.6 8.8 100570 30685 12431 2848 38
8.9 0.0395412 0.08689 0.0207122 0.0276859 0.0806881 0.0156931 0.0661222 0.120118 0.0301102 0.0672179 0.151218 0.0476509 8.8 9 76600 22093 9414 2387 26
9.1 0.0518875 0.0879164 0.02321 0.0276366 0.0766854 0.0128175 0.088759 0.112071 0.0316604 0.140823 0.106732 0.103866 9 9.2 57586 15879 6576 2041 19
