#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000743214 0.0256888 0.000625299 0.00851492 0.130986 0.00815925 0.00876875 0.148701 0.00844781 0.0126395 0.157539 0.0120572 0.0124952 0.143501 0.0118842 7.2 7.4 684367 504565 179802 30335 23656 10324
7.5 0.000712748 0.0229945 0.000595469 0.00887366 0.129099 0.0082577 0.00894984 0.144356 0.00832772 0.0133445 0.150623 0.0124124 0.0113636 0.13935 0.010035 7.4 7.6 550881 397055 153826 27710 20383 9328
7.7 0.000544483 0.0210045 0.000444448 0.00844491 0.129514 0.00716484 0.0080379 0.141289 0.00687255 0.0130786 0.145562 0.0112317 0.0101733 0.137002 0.00765109 7.6 7.8 448755 312223 136532 25753 18580 7962
7.9 0.000490106 0.0205078 0.000333615 0.00810481 0.12102 0.00580334 0.00767243 0.127875 0.00564259 0.0110175 0.145071 0.00733368 0.0117598 0.131878 0.00767647 7.8 8 370943 244845 126098 24764 16973 7228
8.1 0.000606023 0.0201677 0.000309388 0.00775609 0.114778 0.00322978 0.00671769 0.116986 0.00273525 0.0110246 0.139129 0.0040879 0.00903471 0.129877 0.00247443 8 8.2 305103 193062 112041 23520 15148 6309
8.3 0.000580318 0.0200594 6.86166e-05 0.00915027 0.111742 0.000758694 0.00829916 0.113306 0.00144655 0.0133618 0.13188 0.000738134 0.011976 0.125108 0.00149618 8.2 8.4 243988 151641 92347 20484 13097 5344
8.5 0.000868707 0.0202615 -0.00018751 0.0112608 0.105289 -0.00405355 0.0097595 0.108233 -0.0029774 0.0169932 0.127634 -0.00555059 0.0135345 0.113024 -0.00563827 8.4 8.6 190853 118567 72286 17214 10769 4507
8.7 0.00172482 0.0201666 -0.000489116 0.0163134 0.105107 -0.00909566 0.0137907 0.099998 -0.00893139 0.0211395 0.128939 -0.0118381 0.0215603 0.115434 -0.011755 8.6 8.8 148880 93343 55537 14430 8846 3525
8.9 0.00288918 0.0199562 -0.00126992 0.0278078 0.101727 -0.0124033 0.0212302 0.087166 -0.011036 0.0368547 0.120793 -0.0145023 0.0349217 0.111849 -0.014129 8.8 9 116472 73031 43441 11917 7516 3064
9.1 0.00585594 0.0194934 -0.0017119 0.0455264 0.0968697 -0.0148216 0.0311553 0.0792867 -0.0121058 0.0596628 0.11346 -0.0178102 0.060166 0.106429 -0.0127848 9 9.2 92729 58573 34156 9565 6168 2410
9.3 0.0122342 0.0217216 -0.00100572 0.0746407 0.0907466 -0.0156012 0.0445456 0.0678386 -0.0115012 0.0937923 0.104869 -0.0151617 0.0947619 0.104641 -0.0127036 9.2 9.4 74404 47408 26996 7251 5171 2100
9.5 0.0246588 0.0228667 0.000884786 0.122177 0.0810641 -0.00566947 0.0672098 0.0667818 -0.00601811 0.151136 0.0953994 -0.00409777 0.150655 0.0848544 -0.00165591 9.4 9.6 62901 40229 22672 5401 4797 1832
9.7 0.049455 0.0212632 0.00636122 0.17805 0.0781053 0.0109772 0.0821918 0.0733261 0 0.230558 0.0829641 0.0181022 0.223636 0.0763637 0.0123688 9.6 9.8 54987 35689 19298 3869 4372 1650
9.9 0.0942424 0.0192093 0.013148 0.24509 0.0677214 0.013023 0.111284 0.074401 0.00900722 0.304937 0.0583994 0.02005 0.305348 0.0679292 0.0121362 9.8 10 49473 32618 16855 2570 4132 1608
10.1 0.157675 0.0204825 0.0200249 0.328535 0.0583271 0.0144008 0.125325 0.0872737 0.00389611 0.386264 0.0551627 0.0176982 0.395046 0.0540284 0.011521 10 10.2 46399 31603 14796 1540 3873 1534
10.3 0.236342 0.0185476 0.0217042 0.424956 0.0407819 0.0160968 0.142675 0.0950966 -0.00136916 0.47534 0.0354592 0.0216113 0.510695 0.0271307 0.0257225 10.2 10.4 43983 30824 13159 785 3974 1496
10.5 0.31201 0.0231593 0.0141996 0.499404 0.0415042 0.0148893 0.192412 0.0878649 0.00657122 0.545738 0.0362412 0.0199413 0.596726 0.0234697 0.0223489 10.4 10.6 39193 28294 10899 369 3531 1344
10.7 0.384272 0.0298795 0.00568628 0.566297 0.063117 0.00430661 0.349593 0.129039 0.0384824 0.589591 0.0524501 0.00775474 0.654214 0.0518277 0.00982428 10.6 10.8 31446 23512 7934 123 2690 1151
