#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.975287 0.0119567 0.061462 0.985174 0.0065558 0.0538725 0.982474 0.0083344 0.0542633 7.2 7.4 724239 25227 24412 19068
7.5 0.979798 0.0106427 0.0605112 0.986517 0.00644541 0.056471 0.982095 0.00832391 0.0522129 7.4 7.6 608375 23618 22682 17150
7.7 0.978615 0.0109051 0.0630416 0.98374 0.00758564 0.0568445 0.987937 0.00443912 0.0560328 7.6 7.8 500318 20992 19930 15313
7.9 0.975083 0.0101263 0.0575847 0.984272 0.00463063 0.0599213 0.985615 0.00544918 0.0528125 7.8 8 403891 18377 17287 13249
8.1 0.973026 0.00659275 0.0565253 0.980641 0.00706816 0.0527253 0.990888 0.000839114 0.058324 8 8.2 327741 16784 15597 11479
8.3 0.978401 5.01871e-05 0.0597366 0.982657 0.00262195 0.0536383 0.979186 0.00697458 0.0507188 8.2 8.4 268430 15794 13817 10102
8.5 0.967406 0.00712907 0.0565642 0.982519 0.000340521 0.0533123 0.982535 0.00301808 0.0490525 8.4 8.6 218337 14175 12268 8755
8.7 0.963873 0.00432396 0.0519307 0.981853 -0.00121516 0.058022 0.984833 -0.000968933 0.054293 8.6 8.8 174598 12255 10477 7400
8.9 0.954596 0.0063197 0.0435188 0.973133 0.000827074 0.0517544 0.977853 0 0.052998 8.8 9 140214 10705 8744 6132
9.1 0.955376 0.000760913 0.0434395 0.958614 0.00769967 0.0479503 0.965517 0.00791013 0.0469987 9 9.2 114388 8956 7302 5215
9.3 0.935532 0.00856715 0.0333999 0.953708 -0.00293988 0.0525993 0.951751 0.00870049 0.0518841 9.2 9.4 96247 7365 6405 4491
9.5 0.926479 0.000325263 0.0394999 0.929017 0.00909984 0.0408527 0.91906 0.0180216 0.048887 9.4 9.6 81662 5864 5696 4023
9.7 0.923473 0.00284266 0.0308805 0.873362 0.0291445 0.0290838 0.891152 0.0168124 0.0412136 9.6 9.8 71264 4381 4896 3644
9.9 0.913514 0.00475085 0.0290403 0.824486 0.0240275 0.0302086 0.840748 0.0220221 0.03076 9.8 10 62625 3058 4413 3163
10.1 0.895798 0.00817972 0.0254644 0.752968 0.0363699 0.0157795 0.804692 0.0114328 0.0381555 10 10.2 56691 1778 4225 3049
10.3 0.862295 0.0124037 0.0237124 0.686144 0.0222829 0.0196329 0.675203 0.0506518 0.00396121 10.2 10.4 51138 962 3987 2797
10.5 0.886364 -0.0122895 0.0805384 0.618895 0.015485 0.0260925 0.609464 0.0178147 0.0229928 10.4 10.6 44428 376 3578 2488
10.7 0.795918 0.0612245 0.0266876 0.566795 0.0181834 0.0226864 0.508197 0.0122921 0.0253282 10.6 10.8 35370 128 2884 2008
10.9 0.809524 0.0995671 0.040293 0.553672 0.0132327 0.0497119 0.389524 0.0240841 0.0226539 10.8 11 23679 41 1669 1456
11.1 0.777778 0.040404 0.141414 0.531111 0.0112276 0.0524786 0.265403 0.0345972 0.0212951 11 11.2 12559 13 687 788
11.3 0 1 0 0.555556 -0.00555557 0.138889 0.216028 0.00765634 0.0670917 11.2 11.4 5107 0 151 337
11.5 0 0 0 0.545455 0.121212 0.545455 0.123596 0.0258298 0.0483267 11.4 11.6 1588 1 11 99
11.7 0 0 0 0 0 0 0 0.0833333 0 11.6 11.8 405 0 0 16
11.9 0 0 0 0 0 0 0 0 0 11.8 12 89 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 3 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 2 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
