#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.666667 0 0 0 0 0 0 0 8.625 8.875 178278 90 19 0
9.00 0 0.525 0 0 0.6 0 0 0 0 8.875 9.125 289333 342 83 0
9.25 0 0.588785 0 0 0.604167 0 0 0 0 9.125 9.375 1.03549e+06 3755 964 0
9.50 1 -0.142857 1 0.5 0.25 0.5 0 0 0 9.375 9.625 3.03713e+06 29811 6281 0
9.75 0.823529 -0.00385731 0.823529 0.833333 -0.0111111 0.833333 0 0 0 9.625 9.875 4.8448e+06 67277 11464 0
10.00 0.821918 0.0314853 0.226306 0.666667 0.166667 0.162277 0 0 0 9.875 10.125 3.78844e+06 75058 11808 0
10.25 0.852507 0.0919371 0.181734 0.847059 0.152941 0.166625 0 0 0 10.125 10.375 2.35383e+06 72252 10868 0
10.50 0.819005 0.0775472 0.130648 0.783784 0.122758 0.11053 0 0 0 10.375 10.625 1.42378e+06 63937 9070 0
10.75 0.783047 0.0876701 0.100288 0.812207 0.0741571 0.146601 0 0 0 10.625 10.875 789372 45815 6195 0
11.00 0.800147 0.0703567 0.132578 0.776423 0.0985773 0.130802 0 0 0 10.875 11.125 416719 30335 4062 0
11.25 0.778907 0.0751073 0.123608 0.725904 0.108959 0.129398 0 0 0 11.125 11.375 214202 18803 2685 0
11.50 0.782727 0.0558144 0.128659 0.774929 0.0688213 0.147685 0 0 0 11.375 11.625 106580 8909 1802 0
11.75 0.706422 0.0828637 0.0990146 0.729443 0.0735874 0.122414 0 0 0 11.625 11.875 51751 2395 1188 0
12.00 0.714286 0.0694981 0.0863788 0.722045 0.0737 0.107326 0 0 0 11.875 12.125 24119 208 745 0
12.25 0.875 0.025 0.075 0.65873 0.0743015 0.107235 0 0 0 12.125 12.375 10315 16 460 0
12.50 0 0 0 0.610687 0.014313 0.0995759 0 0 0 12.375 12.625 4313 0 237 0
12.75 0 1 0 0.486486 0 0.137649 0 0 0 12.625 12.875 1462 1 64 0
13.00 0 0 0 0.6 0.4 0.1 0 0 0 12.875 13.125 513 0 9 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 115 0 1 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 29 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 1 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
