#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.6 0 0 0.76 0 0 0.6 0 8.625 8.875 64861 261 226 33
9.00 0 0.611111 0 0 0.676923 0 0 0.75 0 8.875 9.125 114321 882 865 120
9.25 0 0.614925 0 0 0.665354 0 0 0.635359 0 9.125 9.375 503542 6903 6869 981
9.50 0 0.669435 0 0 0.679334 0 0 0.680982 0 9.375 9.625 1.85226e+06 33714 26299 3673
9.75 0 0.688899 0 0.333333 0.458985 0.133333 0 0.712357 0 9.625 9.875 4.04441e+06 82303 50847 6580
10.00 0.25 0.607143 0.0735294 0 0.828571 0 0 0.819302 0 9.875 10.125 4.18048e+06 102749 59077 7515
10.25 0.666667 0.277778 0.333333 1 -0.126795 0.714286 0 0.848684 0 10.125 10.375 2.81836e+06 97113 51803 6384
10.50 0 0.927602 0 1 0 0.247892 0 0.877193 0 10.375 10.625 1.75646e+06 88366 41466 4978
10.75 0.25 0.625 -0.15 0.8 0.109091 0.0657722 0 1 0 10.625 10.875 1.07734e+06 71955 30168 3625
11.00 0.826087 0.0905797 0.0946726 0.857143 0.0552659 0.128873 0.666667 0.247619 0.0860215 10.875 11.125 611661 50257 20058 2357
11.25 0.84466 0.0433066 0.116779 0.794326 0.0760441 0.0748841 0.869565 0.0351967 0.209188 11.125 11.375 339944 32795 13358 1484
11.50 0.830721 0.0389419 0.107677 0.820663 0.0485355 0.133036 0.867647 0.0187166 0.205147 11.375 11.625 188652 17268 8701 853
11.75 0.824713 0.0134616 0.113195 0.794326 0.0409113 0.116659 0.712 0.08175 0.0966154 11.625 11.875 103478 4993 6053 597
12.00 0.76506 0.0102206 0.10256 0.725956 0.0361408 0.0919772 0.677596 0.0399616 0.137596 11.875 12.125 55979 545 4092 389
12.25 0.703704 0 0.111111 0.642568 0.0384666 0.062229 0.604278 0.0335597 0.0818062 12.125 12.375 29383 38 2503 241
12.50 1 0 0.333333 0.478445 0.038708 0.0518266 0.492958 0.00704226 0.0852654 12.375 12.625 15149 6 1419 162
12.75 0.5 0 0 0.330484 0.0676638 0.0587165 0.322917 0.0616987 0.0386029 12.625 12.875 7428 2 390 100
13.00 0 0 0 0.413043 0.00917876 0.121377 0.194444 0.0519324 0.0437595 12.875 13.125 3442 0 50 74
13.25 0 0 0 0 0.5 0 0.1875 0.0477941 0.0788044 13.125 13.375 1462 0 2 48
13.50 0 0 0 0 0 0 0.0384615 0.0415385 0 13.375 13.625 556 0 0 26
13.75 0 0 0 0 0 0 0.125 0 0 13.625 13.875 197 0 0 8
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 40 0 0 1
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 5 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 1 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
