#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.986026 0.00717425 0.0711738 0.990495 0.00345516 0.0645459 0.99359 0.00160944 0.0617207 7.2 7.4 712116 26893 24684 17680
7.5 0.984103 0.0100835 0.0721271 0.991348 0.00442553 0.0631009 0.990177 0.0039466 0.0582007 7.4 7.6 590240 24624 22300 15978
7.7 0.98416 0.00891429 0.0715157 0.988994 0.00595021 0.0653016 0.990023 0.00335449 0.0613902 7.6 7.8 482716 21999 19614 13498
7.9 0.9826 0.00546706 0.0673065 0.990774 0.00217474 0.0660859 0.986122 0.00508636 0.0604826 7.8 8 390636 19588 17214 11864
8.1 0.986918 0.000798523 0.0695851 0.990039 0.00334603 0.0670971 0.99341 -0.00114036 0.0667185 8 8.2 321232 18435 15319 10375
8.3 0.980769 0.00467551 0.0622196 0.98773 0.00137216 0.066489 0.987124 0.00250518 0.0661805 8.2 8.4 262694 17372 13913 9221
8.5 0.979547 0.00250572 0.069864 0.991228 -0.00498468 0.071228 0.983929 0.00373662 0.0606109 8.4 8.6 209158 15099 11841 7686
8.7 0.979924 2.8789e-05 0.0613756 0.98146 -0.000375569 0.060792 0.981516 0.00355893 0.0637611 8.6 8.8 165599 12859 10019 6491
8.9 0.973401 0.00284874 0.0608648 0.974407 0.00511211 0.0621992 0.976037 0.00323063 0.0602737 8.8 9 131819 11000 8367 5380
9.1 0.961677 0.00445002 0.0523235 0.961165 0.00573671 0.0618752 0.956279 0.0121419 0.0530283 9 9.2 107810 9111 7095 4540
9.3 0.957983 0.00172752 0.0405229 0.953028 0.00365245 0.0626749 0.934653 0.017177 0.0544451 9.2 9.4 89206 7260 6044 3845
9.5 0.95712 -0.0015983 0.0412498 0.92169 0.0141384 0.0466157 0.922657 0.0084725 0.0697158 9.4 9.6 76869 5956 5421 3535
9.7 0.938197 0.00225013 0.0345821 0.875551 0.0286733 0.0338975 0.870996 0.0318519 0.0391729 9.6 9.8 66770 4302 4895 3164
9.9 0.949721 -0.00544822 0.0401462 0.834578 0.0220882 0.0341411 0.8438 0.0163872 0.0512189 9.8 10 60195 3013 4505 2986
10.1 0.913333 0.0106149 0.0244445 0.734636 0.0460886 0.00516182 0.74942 0.0359204 0.0265097 10 10.2 55350 1807 4285 2683
10.3 0.898833 0.0114237 0.0270378 0.705345 0.0141568 0.0268883 0.643678 0.0463002 0.013657 10.2 10.4 50790 911 4171 2508
10.5 0.921053 -0.0297483 0.0810527 0.61535 0.0255335 0.015617 0.565498 0.0321721 0.0129049 10.4 10.6 44569 400 3810 2349
10.7 0.839286 0.0554511 0.0392857 0.610556 0.00334769 0.0374697 0.497949 0.020299 0.0183655 10.6 10.8 35180 136 2891 1813
10.9 0.818182 0.0484849 0.12253 0.561404 0.0225627 0.0396644 0.398445 0.023254 0.0254898 10.8 11 23636 37 1765 1391
11.1 0.833333 0.0416667 0.333333 0.57381 -0.00790042 0.0772898 0.298701 0.0144943 0.0333583 11 11.2 12041 8 684 777
11.3 0 0 0 0.527778 0.0342057 0.119883 0.186508 0.0261617 0.0484482 11.2 11.4 4623 0 161 291
11.5 0 0 0 0.461538 0.0678733 0.318681 0.0657895 0.0419028 0.0313067 11.4 11.6 1379 0 16 80
11.7 0 0 0 0 0 0 0.117647 -0.00653595 0.117647 11.6 11.8 321 0 1 17
11.9 0 0 0 0 0 0 0 0 0 11.8 12 57 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 6 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 1 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
