#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.0678724 0 0 0.076 0 0 0.0833333 0 0 0.0890585 0 0 0.0559441 0 8.625 8.875 37110 35110 2000 240 393 143
9.00 0 0.107502 0 0 0.115448 0 0 0.114833 0 0 0.123743 0 0 0.102 0 8.875 9.125 66947 60901 6046 836 1293 500
9.25 3.61028e-06 0.0881197 0 2.26793e-05 0.135963 0 0.000157085 0.134779 0 0 0.135033 0 0 0.141524 0 9.125 9.375 321080 276987 44093 6366 9220 3858
9.50 1.40846e-05 0.056561 1.76057e-06 5.80528e-05 0.147204 1.74158e-05 3.94711e-05 0.156463 3.94711e-05 3.65203e-05 0.185231 0 9.77422e-05 0.191966 0 9.375 9.625 1.30825e+06 1.13599e+06 172257 25335 27382 10231
9.75 0.000114016 0.0647415 1.20926e-05 0.000168504 0.156958 3.67247e-05 0.000152096 0.186293 1.52075e-05 0.000254282 0.217262 9.08001e-05 0.000107429 0.220712 0 9.625 9.875 3.35722e+06 2.89433e+06 462897 65748 55057 18617
10.00 7.21495e-05 0.0512947 1.92201e-05 6.72859e-05 0.144511 6.14906e-06 9.38556e-05 0.173778 1.04858e-05 2.67051e-05 0.196645 -2.60552e-08 4.08547e-05 0.199935 -4.09081e-05 9.875 10.125 4.03579e+06 3.38187e+06 653926 95892 74892 24477
10.25 1.13562e-05 0.0402831 2.72548e-06 2.5184e-05 0.142879 -1.00099e-07 1.07565e-05 0.166516 -1.10943e-05 2.96138e-05 0.185152 -2.93893e-05 0 0.17799 0 10.125 10.375 2.79706e+06 2.20145e+06 595617 92967 67536 21306
10.50 0 0.0330961 -2.35475e-06 1.70224e-05 0.142774 -2.06109e-05 0 0.158616 -3.67004e-05 1.8853e-05 0.17529 -3.78439e-05 0 0.167836 -6.02555e-05 10.375 10.625 1.74399e+06 1.27402e+06 469968 80511 53042 16376
10.75 1.34743e-06 0.0278447 -1.34743e-06 8.24621e-05 0.141074 -0.000155604 4.50911e-05 0.152652 -0.000101161 0.000129877 0.167405 -0.000293057 0.000344382 0.153634 -0.000279893 10.625 10.875 1.0817e+06 742152 339550 66532 38498 11615
11.00 1.15334e-05 0.026649 -2.76801e-05 0.0005901 0.138627 -0.00131568 0.000328731 0.137712 -0.000831499 0.0017137 0.157552 -0.00251455 0.00108006 0.154346 -0.00281099 10.875 11.125 638574 433524 205050 48672 26259 7407
11.25 5.11346e-05 0.0268889 -0.000188805 0.00575642 0.140404 -0.00588025 0.00267791 0.131966 -0.00391273 0.00944226 0.161829 -0.00809523 0.0135766 0.143961 -0.00761459 11.125 11.375 363674 254231 109443 32488 17051 4714
11.50 0.00101178 0.0286716 -0.000790662 0.0425096 0.135348 -0.00328365 0.0195111 0.118306 -0.00367101 0.0590617 0.143383 -0.00422268 0.0786056 0.127342 -0.00291613 11.375 11.625 207370 149242 58128 18041 11361 2926
11.75 0.0126177 0.0360805 -0.000903751 0.183633 0.123909 0.012922 0.0923874 0.101637 0.00490823 0.234199 0.131901 0.0235049 0.254727 0.12761 0.0323207 11.625 11.875 117222 86307 30915 5596 7626 1904
12.00 0.101815 0.0579312 0.0168924 0.462163 0.068469 0.0458785 0.331579 0.0880289 0.0531201 0.503065 0.0646794 0.0444805 0.552137 0.0523783 0.0383292 11.875 12.125 65907 49904 16003 570 5220 1170
12.25 0.388099 0.0588008 0.0446196 0.7541 0.0323713 0.0353465 0.7 0.0758621 0.02 0.767049 0.0336769 0.0338795 0.777635 0.034471 0.0394434 12.125 12.375 36344 28418 7926 60 3314 778
12.50 0.747145 0.0913507 0.109898 0.913538 0.0304942 0.0454979 1 0 0 0.90735 0.0340967 0.0483623 0.922932 0.0314403 0.0398914 12.375 12.625 19899 15851 4048 13 1932 532
12.75 0.932764 0.0267995 0.0871575 0.964606 0.0130055 0.037393 0.666667 0.333333 0 0.953565 0.0181953 0.0500285 0.965054 0.0107771 0.0261648 12.625 12.875 10326 8433 1893 3 603 372
13.00 0.96597 0.00378114 0.0302491 0.983689 0.00296003 0.0179605 1 0 0 0.952381 0.015873 0.0343482 0.97479 0.00428957 0.0184581 12.875 13.125 5293 4496 797 1 63 238
13.25 0.972682 0.00134349 0.00761306 0.976974 0.00348234 0.00657898 0 0 0 1 0 0 0.98 0.000132442 0.0140136 13.125 13.375 2537 2233 304 0 1 150
