#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.666667 0.0555555 0.666667 0.666667 0.0989583 0.666667 0.76 0.24 0.0327272 8.625 8.875 27683 120 327 351
9.00 0.787234 0.0212766 0.787234 0.794118 0.0392157 0.110701 0.72 0.155 0.0318812 8.875 9.125 47733 387 991 1206
9.25 0.717557 0.0949427 0.0607307 0.758887 0.139072 0.0614125 0.780236 0.153588 0.0463305 9.125 9.375 217654 2252 5767 6213
9.50 0.626963 0.173037 0.0470603 0.719144 0.164577 0.0870761 0.75388 0.1686 0.0641227 9.375 9.625 759968 7322 11464 11656
9.75 0.69274 0.178131 0.107123 0.734129 0.153004 0.107586 0.788221 0.125975 0.0971362 9.625 9.875 2.0794e+06 24920 29606 27111
10.00 0.87997 0.0618668 0.0773034 0.901498 0.0477859 0.0716397 0.91081 0.0401708 0.072603 9.875 10.125 3.26252e+06 61357 65980 57603
10.25 0.926253 0.0273752 0.0569052 0.9412 0.0169963 0.0595481 0.942372 0.0171573 0.0604798 10.125 10.375 2.46356e+06 65591 67468 55379
10.50 0.942266 0.012692 0.0599764 0.949055 0.0110903 0.0522057 0.949887 0.0108916 0.0528002 10.375 10.625 1.56708e+06 53485 53546 42405
10.75 0.943662 0.00747854 0.0544981 0.954796 0.00492001 0.053319 0.946243 0.0126796 0.0452569 10.625 10.875 974373 41200 39489 30288
11.00 0.941524 0.00494242 0.0548743 0.950142 0.00628448 0.0486633 0.949679 0.00880307 0.0489242 10.875 11.125 602604 31807 27746 20602
11.25 0.925468 0.00626236 0.0494475 0.939955 0.00325704 0.0536349 0.944565 0.00797904 0.0434594 11.125 11.375 358804 23141 17836 13275
11.50 0.887319 0.00846815 0.0482473 0.912794 0.00464582 0.0457141 0.926183 0.00319391 0.0552229 11.375 11.625 211795 13897 11534 8050
11.75 0.834803 0.00137955 0.0474725 0.849088 0.00335073 0.0459365 0.863742 0.000230968 0.0521818 11.625 11.875 124810 4656 7421 5192
12.00 0.732308 0.013357 0.0524516 0.680258 0.021486 0.0384077 0.708333 0.0145529 0.0407459 11.875 12.125 72714 569 5135 3271
12.25 0.711864 -0.0285311 0.0964798 0.484773 0.023716 0.0336547 0.44352 0.026806 0.0348068 12.125 12.375 42208 80 3258 1960
12.50 0.333333 0.121212 0.0208333 0.281789 0.04894 0.0216994 0.244898 0.0455183 0.0279937 12.375 12.625 24444 15 1939 1245
12.75 0.285714 0 0.142857 0.185764 0.0599828 0.0226815 0.164276 0.0517465 0.0190183 12.625 12.875 14015 9 673 872
13.00 0 0 0 0.116667 0.0598039 0.0319209 0.0803922 0.0239023 0.00770061 12.875 13.125 7858 3 71 548
13.25 0 0 0 0 0.25 0 0.0424403 0.0299831 0.000445567 13.125 13.375 4346 0 5 393
13.50 0 0 0 0 0 0 0.026087 0.0270104 0.00444193 13.375 13.625 2332 0 1 239
13.75 0 0 0 0 0 0 0.0263158 0.0284787 -0.00266972 13.625 13.875 1201 0 0 78
14.00 0 0 0 0 0 0 0.125 0.125 0 13.875 14.125 567 0 0 8
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 268 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 81 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 32 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 3 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
