#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1 0 0.5 0 1 0 0 1 0 7.2 7.4 652274 34031 17499 2692
7.5 1 0 0.333333 0 1 0 0 1 0 7.4 7.6 529351 32969 16306 2478
7.7 0 1 -0.52381 1 0 0.333333 0 1 0 7.6 7.8 432553 32837 15091 2268
7.9 0.8 0.2 0.0222222 0.8 0.2 0.00768602 0 1 0 7.8 8 348466 30546 13543 2073
8.1 1 0 0.179112 0.666667 0.333333 -0.118217 1 0 0.333333 8 8.2 274782 26307 11625 1703
8.3 0.869565 0.110827 0.0468815 0.789474 0.187799 0.0168264 0.666667 0.333333 0.0561404 8.2 8.4 216555 22475 9800 1437
8.5 0.897436 0.0692307 0.0739065 0.483871 0.458986 -0.203753 0.666667 0.333333 -0.0227743 8.4 8.6 169104 19043 8349 1203
8.7 0.885246 0.0802713 0.0363088 0.784615 0.145426 0.0442308 0.733333 0.213095 0.0410256 8.6 8.8 131705 15688 6943 1077
8.9 0.880952 0.0798771 0.028708 0.716981 0.193677 0.00530231 0.75 0.194444 0.0371287 8.8 9 101518 12172 5850 791
9.1 0.900901 0.0509707 0.0384009 0.757426 0.129699 0.0456269 0.666667 0.236559 0.00320512 9 9.2 78625 8981 4917 667
9.3 0.89313 0.047864 0.042555 0.74183 0.118806 0.0719271 0.625 0.179348 0.0635965 9.2 9.4 60896 6103 4082 557
9.5 0.923664 0.0157298 0.062553 0.7075 0.123486 0.0646428 0.588235 0.196575 0.0472517 9.4 9.6 48463 4086 3450 468
9.7 0.88785 0.0526257 0.0128505 0.672131 0.124065 0.0432294 0.617977 0.127121 0.0687972 9.6 9.8 39501 2344 3152 418
9.9 0.909091 0.013986 0.0561498 0.668486 0.0781359 0.0646605 0.585859 0.125079 0.0739538 9.8 10 34113 1350 2825 368
10.1 0.775862 0.102926 -0.00985217 0.673181 0.0511829 0.061241 0.64 0.0328972 0.12 10 10.2 29666 694 2588 344
10.3 0.894737 0.0400458 0.0538278 0.69341 0.0133413 0.0640619 0.583815 0.0689628 0.0772361 10.2 10.4 27119 375 2478 340
10.5 1 -0.04 0.166667 0.669355 0.0288433 0.0421533 0.53012 0.0597671 0.0761731 10.4 10.6 23153 126 2065 294
10.7 0.882353 0.0551471 0.0490196 0.699052 0.0198474 0.0518612 0.535714 0.0315372 0.0531561 10.6 10.8 18189 60 1586 256
10.9 1 0 0 0.737847 0.00940555 0.0514567 0.539474 0.00357264 0.0709423 10.8 11 12137 19 1043 224
11.1 1 0 1 0.801724 -0.0166002 0.0855079 0.403846 0.0748773 0.00017643 11 11.2 6486 3 459 135
11.3 0 0 0 0.782609 0.00489134 0.103363 0.413043 0.0434783 0.0588768 11.2 11.4 2489 1 173 51
11.5 0 0 0 0.777778 0.222222 0.0555556 0.538462 0 0.265734 11.4 11.6 548 0 28 14
11.7 0 0 0 1 0 1 0 0.5 0 11.6 11.8 100 0 2 3
11.9 0 0 0 0 0 0 1 0 1 11.8 12 13 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
