#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.625 0 0 1 0 0 0 0 8.625 8.875 157757 106 33 0
9.00 0 0.633333 0 0 0.823529 0 0 0 0 8.875 9.125 258426 494 131 0
9.25 0 0.671429 0 0 0.573248 0 0 0 0 9.125 9.375 950962 4546 1623 0
9.50 0 0.846154 0 0 0.727273 0 0 0 0 9.375 9.625 2.8619e+06 33453 9372 0
9.75 0.916667 0 0.416667 0.666667 0.151765 0.666667 0 0 0 9.625 9.875 4.8346e+06 76022 17380 0
10.00 0.95 -0.0184931 0.352762 0.833333 0.0680751 0.223911 0 0 0 9.875 10.125 3.90682e+06 84491 17791 0
10.25 0.875 0.0138889 0.223983 0.954545 0.0454546 0.272382 0 0 0 10.125 10.375 2.47589e+06 80459 15895 0
10.50 0.834808 0.054021 0.157814 0.90411 0.0458904 0.233365 0 0 0 10.375 10.625 1.52352e+06 72829 13401 0
10.75 0.760726 0.117323 0.0885756 0.840237 0.0645252 0.190266 0 0 0 10.625 10.875 866719 53353 9166 0
11.00 0.789871 0.0807971 0.125373 0.771186 0.0834934 0.110964 0 0 0 10.875 11.125 462439 35684 5947 0
11.25 0.768064 0.0747037 0.117733 0.737533 0.0845011 0.123146 0 0 0 11.125 11.375 242464 22377 4090 0
11.50 0.740947 0.0811219 0.0969471 0.748414 0.0551344 0.138422 0 0 0 11.375 11.625 124024 10732 2663 0
11.75 0.734914 0.0448376 0.124145 0.695575 0.0994467 0.111359 0 0 0 11.625 11.875 62060 2959 1828 0
12.00 0.6875 0.145833 0.0404412 0.683884 0.0710176 0.110968 0 0 0 11.875 12.125 29970 276 1135 0
12.25 0.5 0.1 0.166667 0.589109 0.086423 0.0792079 0 0 0 12.125 12.375 13446 8 711 0
12.50 0 0 0 0.61215 0.0368889 0.101136 0 0 0 12.375 12.625 5886 0 348 0
12.75 1 0 1 0.482759 0.0466532 0.138496 0 0 0 12.625 12.875 2262 1 96 0
13.00 0 0 0 0.333333 0.0833333 0.0833333 0 0 0 12.875 13.125 764 0 15 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 231 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 58 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 4 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
