#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00667307 0.108353 0.00594761 0.0115571 0.147578 0.0100608 0.0135612 0.155984 0.0122531 -0.000438276 0.000364724 0.028424 7.2 7.4 566462 148917 26677 3643 0
7.5 0.00855441 0.103886 0.00737184 0.0134795 0.13631 0.0112197 0.0127661 0.158239 0.0111051 -0.000807321 0.000701116 0.0265224 7.4 7.6 450898 132561 26458 3610 0
7.7 0.0104783 0.0992169 0.00874635 0.0166271 0.127037 0.0133254 0.0256161 0.141265 0.0216788 -0.00131603 0.00113498 0.0288496 7.6 7.8 347459 108103 24076 3416 0
7.9 0.0138118 0.09381 0.010723 0.0215675 0.118113 0.0161837 0.02907 0.131676 0.0210345 -0.0021034 0.00182981 0.0301587 7.8 8 263069 81934 20954 2855 0
8.1 0.020032 0.0879955 0.0154825 0.0294828 0.109959 0.0227526 0.0375204 0.123004 0.0267204 -0.00286735 0.00242218 0.0334451 8 8.2 197629 60220 17867 2476 0
8.3 0.025976 0.0875648 0.0194019 0.0336507 0.111851 0.0240014 0.0533454 0.119528 0.0398983 -0.00519814 0.00442315 0.0355868 8.2 8.4 148888 43658 14698 2101 0
8.5 0.0364988 0.0915769 0.0247771 0.0445951 0.104375 0.0301186 0.0624149 0.132569 0.0376286 -0.00759675 0.00577065 0.039492 8.4 8.6 110717 31341 12090 1714 0
8.7 0.0427251 0.101028 0.0270219 0.0446372 0.111411 0.0277235 0.0791866 0.129627 0.0449005 -0.0114058 0.00819132 0.0412683 8.6 8.8 83172 22501 9689 1435 0
8.9 0.0603789 0.0941585 0.0362117 0.0543705 0.0957026 0.0337284 0.105288 0.124438 0.057195 -0.0162145 0.0103763 0.0391072 8.8 9 62118 15863 7282 1251 0
9.1 0.0737634 0.0994032 0.0389943 0.0513287 0.0840574 0.0311076 0.128808 0.114403 0.0641834 -0.0236368 0.0126539 0.0400736 9 9.2 45658 10924 5069 1043 0
9.3 0.08331 0.0953493 0.0410127 0.0465527 0.0817972 0.0292567 0.127783 0.120193 0.0468627 -0.0356675 0.0164918 0.0416332 9.2 9.4 33434 7472 3369 881 0
9.5 0.0970913 0.100216 0.0457686 0.0351119 0.0800226 0.0286889 0.168123 0.122039 0.0754633 -0.0475107 0.0210984 0.0445953 9.4 9.6 24419 5076 1876 742 0
9.7 0.124287 0.0932513 0.0534848 0.0223611 0.0650967 0.0228691 0.193527 0.118451 0.0722868 -0.0581974 0.0192148 0.0498032 9.6 9.8 17745 3277 931 580 0
9.9 0.136591 0.0954524 0.0662731 -0.00538619 0.0780233 0.0195197 0.271704 0.0805591 0.108543 -0.0754893 0.0212661 0.0539833 9.8 10 12965 2235 485 481 0
10.1 0.119282 0.0980071 0.0468787 -0.0363192 0.0633926 0.020478 0.203468 0.12394 0.0382519 -0.10949 0.031113 0.0448604 10 10.2 9307 1425 164 409 0
10.3 0.124777 0.107807 0.0477243 -0.0163573 0.0614558 0.0407273 0.244084 0.100937 0.0840102 -0.125946 0.0184102 0.0494116 10.2 10.4 6849 1037 73 327 0
10.5 0.138748 0.0927208 0.0707642 -0.00431266 0.0881825 0.0675223 0.240663 0.111559 0.0928796 -0.14717 0.0205417 0.0541855 10.4 10.6 4943 703 42 263 0
10.7 0.144663 0.0729301 0.0611499 -0.10612 0.18155 0.0304708 0.249748 0.0606143 0.101293 -0.16862 0.027039 0.0595259 10.6 10.8 3471 399 16 196 0
10.9 0.14148 0.0818096 0.0558085 -0.187634 0.430183 0.0232057 0.167921 0.0866267 0.0528028 -0.187634 0.0218283 0.0698168 10.8 11 2097 237 4 135 0
11.1 0.216167 0.00705917 0.12936 -0.196532 0.913546 0.0390797 0.226545 -0.00335841 0.155139 -0.196532 0.0280029 0.0794298 11 11.2 1164 126 1 78 0
11.3 0.135578 0.0856157 0.0679857 -0.169978 0.0169607 0.102927 0.0892813 0.102707 0.0595625 -0.169978 0.0169607 0.102927 11.2 11.4 489 36 0 27 0
11.5 -0.232394 0.546188 -0.0448944 -0.232394 0.0643271 0.0825663 -0.232394 0.624185 -0.024061 -0.232394 0.0643271 0.0825663 11.4 11.6 145 3 0 2 0
11.7 0.88 -0.0133333 1.08 -0.12 0.0247619 0.187692 -0.12 0.0330435 0.187692 -0.12 0.0247619 0.187692 11.6 11.8 26 1 0 0 0
11.9 0 0 0.25 0 0 0.333333 0 0 0.333333 0 0 0.333333 11.8 12 2 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
