#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.789474 0.173489 0.0448673 0.666667 0.313182 0.0180181 0 1 0 7.2 7.4 625571 34129 9691 199
7.5 0.884615 0.0694076 0.134615 0.785714 0.161654 0.192691 0 1 0 7.4 7.6 507558 34236 9325 222
7.7 0.764706 0.209933 0.0161344 0.772727 0.18472 0.0381749 0 1 0 7.6 7.8 402856 31920 8529 218
7.9 0.808989 0.131182 0.0343619 0.763158 0.184516 0.0278638 0 0.947368 0 7.8 8 313208 28496 7579 185
8.1 0.846715 0.102881 0.0798209 0.826087 0.11677 0.106087 1 0 1 8 8.2 240644 24136 6539 150
8.3 0.882353 0.054667 0.104747 0.688312 0.214682 0 0.5 0.5 0.5 8.2 8.4 185443 20438 5399 144
8.5 0.869565 0.086187 0.0685784 0.675214 0.225885 -0.0191028 1 0 0.45 8.4 8.6 142892 16908 4624 94
8.7 0.849462 0.0885718 0.0536044 0.789474 0.0846004 0.104055 0.6 0.4 0.1 8.6 8.8 109339 13829 3956 90
8.9 0.857639 0.0620192 0.0441572 0.755 0.107903 0.0729191 1 0 0.5 8.8 9 83605 10326 3318 69
9.1 0.857143 0.0714285 0.0294118 0.745902 0.0909184 0.0763614 0.6 0.4 0.0166667 9 9.2 63524 7363 2770 63
9.3 0.918033 0.0176585 0.0869517 0.746575 0.093492 0.0846035 1 0 0.5 9.2 9.4 48292 4702 2301 37
9.5 0.894737 0.0170279 0.0661654 0.778711 0.0527741 0.134216 0.9 0.1 0.284615 9.4 9.6 36387 2848 1975 41
9.7 0.90411 0.0244618 0.0660143 0.725067 0.0706316 0.0922805 0.833333 0.166667 0.208333 9.6 9.8 27810 1504 1633 34
9.9 0.928571 0.015873 0.0619047 0.665854 0.0783324 0.0604115 0.75 0.25 0.25 9.8 10 21765 743 1435 24
10.1 0.925926 0.0740741 0.0622895 0.660934 0.0529904 0.0591373 0.666667 0.151515 0.166667 10 10.2 17236 306 1162 23
10.3 1 0 0.166667 0.704434 0.0359794 0.0752775 0.333333 0.238095 0.133333 10.2 10.4 13883 127 1018 24
10.5 0.875 0.125 0.0416667 0.743662 0.015713 0.0899403 0.5 0.136364 0.125 10.4 10.6 10961 52 887 27
10.7 1 0 0.166667 0.706564 0.0508831 0.0371422 0.647059 0.0588235 0.123249 10.6 10.8 7985 14 631 20
10.9 0 1 0 0.758824 0.0104073 0.0647058 0.6 0 0.242857 10.8 11 5559 7 419 20
11.1 1 0 1 0.833333 -0.0151515 0.1 0.266667 0.262745 -0.0190476 11 11.2 2980 1 216 18
11.3 0 0 0 0.757576 0.0685112 0.030303 1 0 0.777778 11.2 11.4 1220 0 81 1
11.5 0 0 0 1 0 0.714286 0 0 0 11.4 11.6 314 0 10 1
11.7 0 0 0 0 0 0 0 0 0 11.6 11.8 57 0 1 1
11.9 0 0 0 0 0 0 0 0 0 11.8 12 6 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
