#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00142982 0.0196344 0.00144574 -0.00369275 0.00346912 0.0555222 -0.00369275 0.00346912 0.0555222 -0.00369275 0.00346912 0.0555222 8.625 8.875 186065 2733 0 0 0
9 0.00165532 0.0140398 0.00172463 -0.00535637 0.00509837 0.0666638 -0.00535637 0.00509837 0.0666638 -0.00535637 0.00509837 0.0666638 8.875 9.125 262686 2995 1 0 0
9.25 0.00335126 0.0200036 0.00297 -0.00485998 0.185604 0.00141487 -0.00485998 0.00449496 0.0562847 -0.00485998 0.00449496 0.0562847 9.125 9.375 625349 6211 8 0 0
9.5 0.00677192 0.0316336 0.00607219 0.0582264 0.0957132 0.0429317 -0.00734742 0.0067114 0.0659415 -0.00734742 0.0067114 0.0659415 9.375 9.625 1.10711e+06 22239 61 0 0
9.75 0.019644 0.0585004 0.0172341 0.0312218 0.165579 0.0312218 -0.0118817 0.0107074 0.0864289 -0.0118817 0.0107074 0.0864289 9.625 9.875 1.00582e+06 37525 116 0 0
10 0.0532052 0.110543 0.0455984 0.13949 0.142677 0.128613 -0.012025 0.0108989 0.0895795 -0.012025 0.0108989 0.0895795 9.875 10.125 533976 34018 165 0 0
10.25 0.0794308 0.138889 0.0639854 0.193729 0.263411 0.149626 -0.0152264 0.0137653 0.0882101 -0.0152264 0.0137653 0.0882101 10.125 10.375 227488 19428 134 0 0
10.5 0.0933298 0.120781 0.0710941 0.17973 0.213979 0.135122 -0.0202699 0.0184407 0.092772 -0.0202699 0.0184407 0.092772 10.375 10.625 87739 6831 80 0 0
10.75 0.090777 0.0849856 0.0637819 0.124181 0.245222 0.0854423 -0.0285968 0.0247407 0.0988602 -0.0285968 0.0247407 0.0988602 10.625 10.875 31348 2044 72 0 0
11 0.103077 0.0491949 0.0774973 0.223564 0.191857 0.152907 -0.0431025 0.0346717 0.108758 -0.0431025 0.0346717 0.108758 10.875 11.125 10091 602 45 0 0
11.25 0.118817 0.0352878 0.0776652 0.247388 0.0344528 0.166294 -0.0526119 0.0395522 0.114179 -0.0526119 0.0395522 0.114179 11.125 11.375 2820 140 30 0 0
11.5 0.0267176 0.024173 0.0569974 0.0600509 0.0513995 0.0615776 -0.0732824 0.0549618 0.138931 -0.0732824 0.0549618 0.138931 11.375 11.625 685 30 15 0 0
11.75 -0.122951 0.114754 0.0409836 -0.122951 0.0983607 0.114754 -0.122951 0.0983607 0.122951 -0.122951 0.0983607 0.122951 11.625 11.875 127 5 4 0 0
12 -0.0588235 0.0588235 0.117647 -0.0588235 0.0588235 0.117647 -0.0588235 0.0588235 0.117647 -0.0588235 0.0588235 0.117647 11.875 12.125 18 1 0 0 0
12.25 0 0 0.25 0 0 0.25 0 0 0.25 0 0 0.25 12.125 12.375 4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
