#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.046623 0.0583709 0.046623 0.0553985 0.0740531 0.0553985 0.0840336 0.109244 0.0840336 0.0434783 0.0869565 0.0434783 0.0519878 0.0733945 0.0519878 8.625 8.875 26199 24430 1769 119 299 327
9.00 0.0673273 0.0831876 0.0673273 0.0751031 0.100914 0.0751031 0.0707547 0.146226 0.0707547 0.0779343 0.0920188 0.0779343 0.0736648 0.111418 0.0736648 8.875 9.125 46751 41172 5579 424 1065 1086
9.25 0.0513949 0.073363 0.0513573 0.0798382 0.101117 0.0796917 0.0709565 0.105043 0.0709565 0.0863257 0.102008 0.0860325 0.0879121 0.105402 0.0874478 9.125 9.375 220480 186361 34119 2875 6823 6461
9.50 0.0320652 0.0502214 0.031851 0.0938103 0.103762 0.0922695 0.093253 0.0990813 0.0921663 0.106321 0.119464 0.104744 0.114378 0.121969 0.112167 9.375 9.625 809112 714357 94755 10123 15218 13569
9.75 0.0430812 0.0661595 0.0414883 0.109028 0.119085 0.0993186 0.116507 0.126345 0.107827 0.144856 0.146074 0.130462 0.15489 0.153124 0.138639 9.625 9.875 2.25860e+06 1.96877e+06 289834 32144 37168 30583
10.00 0.0304137 0.0519563 0.0279085 0.10048 0.119286 0.0789918 0.105385 0.127157 0.0846983 0.126412 0.133519 0.0954164 0.130332 0.140512 0.0980895 9.875 10.125 3.469e+06 2.89761e+06 571397 69725 72746 56333
10.25 0.0221452 0.0418093 0.0184805 0.0940008 0.112769 0.0588949 0.0981375 0.123755 0.0631624 0.117591 0.130983 0.0673699 0.115715 0.12978 0.0658887 10.125 10.375 2.55483e+06 2.00238e+06 552453 72806 70932 52733
10.50 0.0176906 0.0314035 0.012023 0.0921588 0.104286 0.0363902 0.0970929 0.109549 0.0407984 0.113007 0.119323 0.036069 0.112772 0.115368 0.0364177 10.375 10.625 1.6142e+06 1.19063e+06 423573 59304 55607 40063
10.75 0.0169221 0.0263593 0.00814463 0.111756 0.0913372 0.0134383 0.108437 0.0970057 0.0164369 0.136862 0.100647 0.00957797 0.134198 0.0956663 0.00957056 10.625 10.875 1.00295e+06 706355 296592 46820 40749 27996
11.00 0.0220703 0.0233332 0.00467906 0.154081 0.081314 -0.000653416 0.144031 0.0822272 0.00177215 0.180677 0.0842223 -0.00267003 0.181404 0.0809992 -0.00302114 10.875 11.125 617861 418888 198973 36138 28371 18875
11.25 0.0358193 0.0208658 0.00223619 0.22445 0.0689167 -0.00694846 0.19424 0.0671958 -0.00164722 0.250807 0.0709727 -0.0083487 0.262642 0.0653806 -0.00384283 11.125 11.375 363803 248637 115166 25484 18584 12142
11.50 0.0698358 0.0222047 0.00352997 0.33632 0.0587539 0.00401324 0.267964 0.0595387 0 0.366664 0.0564921 0.00414217 0.378378 0.0601741 0.00269082 11.375 11.625 213360 149293 64067 15211 12071 7400
11.75 0.139431 0.0227803 0.0141395 0.471434 0.0419722 0.00945789 0.378705 0.0421146 0.0154978 0.494259 0.0434449 0.00877625 0.512548 0.0437377 0.00790524 11.625 11.875 124801 89112 35689 4959 7838 4702
12.00 0.255364 0.0197662 0.0216858 0.618273 0.0298008 0.0162225 0.53211 0.0311481 0.0250394 0.644004 0.0308333 0.0155053 0.631296 0.0235502 0.0158308 11.875 12.125 72590 52615 19975 545 5354 2978
12.25 0.416827 0.0240662 0.0390836 0.752485 0.0211682 0.0239422 0.824176 0.0252866 0.0341758 0.743119 0.0199992 0.0229068 0.773429 0.0235809 0.023291 12.125 12.375 41826 31164 10662 91 3488 1814
12.50 0.59583 0.030776 0.0626 0.851102 0.0170435 0.0266192 0.941176 0.00326794 0.0180995 0.844411 0.0186315 0.0258963 0.87193 0.0140351 0.0260617 12.375 12.625 23759 18131 5628 17 1986 1140
12.75 0.756141 0.031557 0.07209 0.923483 0.0141704 0.0328373 1 0 0 0.896011 0.0239886 0.0441595 0.93537 0.00530779 0.0344378 12.625 12.875 13616 10584 3032 5 702 851
13.00 0.860665 0.0293869 0.0651917 0.948276 0.0119935 0.0262666 1 0 1 0.915493 0.0273642 0.0184341 0.956357 0.0130934 0.0223945 12.875 13.125 7487 5921 1566 1 71 527
13.25 0.919335 0.0157099 0.0519637 0.979194 0.00278825 0.0196109 1 0 1 1 0 0.111111 0.986911 0.00261778 0.0107837 13.125 13.375 4079 3310 769 1 9 382
