#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0110625 0.0230006 0.0110625 0.0316751 0.0462063 0.0316751 0.0106129 0.0162459 0.0106129 0.0133096 0.0166682 0.0133096 8.625 8.875 26954 2004 156 364 326
9 0.00303866 0.0158012 0.00306214 0.00738325 0.0175381 0.00740674 -0.00539071 0.0198324 -0.00534374 0.002242 0.0169929 0.00226549 8.875 9.125 48651 6076 538 1199 1141
9.25 0.0237649 0.0334499 0.0237492 0.0216517 0.0319955 0.021657 0.02674 0.0324553 0.0266187 0.0276835 0.0367572 0.027694 9.125 9.375 228186 38051 3481 7585 6614
9.5 0.0512559 0.0577526 0.0508627 0.0530086 0.0560182 0.0526924 0.0642341 0.069091 0.0634125 0.0674696 0.0822312 0.0670191 9.375 9.625 845645 107050 12032 17479 14332
9.75 0.0570528 0.0560157 0.0547322 0.0633151 0.0670067 0.0613425 0.0856103 0.0870762 0.0818853 0.09541 0.0941984 0.0915841 9.625 9.875 2.37434e+06 312748 35759 40582 30579
10 0.0589263 0.0702254 0.051831 0.0650439 0.0784916 0.0580736 0.0827145 0.089535 0.070902 0.0844261 0.0955705 0.0730001 9.875 10.125 3.55466e+06 582414 73163 74216 52693
10.25 0.0580557 0.0743941 0.0443218 0.0635474 0.0832358 0.0500953 0.078627 0.0917865 0.0575047 0.0766123 0.0888318 0.0547173 10.125 10.375 2.59315e+06 559344 75687 71870 48868
