#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.994175 0.00173843 0.0793511 0.99019 0.00490797 0.0728375 0.996881 0 0.0766748 7.2 7.4 702401 28084 24418 15444
7.5 0.987988 0.00671166 0.0797402 0.991459 0.00546402 0.0700583 0.995238 0.00118411 0.0674881 7.4 7.6 576175 25377 21817 13535
7.7 0.9911 0.00319004 0.0794746 0.996157 0.00176418 0.0845594 0.991071 0.00516921 0.0717109 7.6 7.8 469880 22881 19179 11694
7.9 0.989836 0.00404173 0.0754077 0.992353 0.00331193 0.0764537 0.993661 0.000411928 0.0704455 7.8 8 384666 21101 17152 10370
8.1 0.987762 0.00409114 0.077494 0.988455 0.00475645 0.0759395 0.995074 -0.000676155 0.0829691 8 8.2 317158 20010 15653 9207
8.3 0.988024 0 0.0800323 0.99218 -0.00136822 0.0758765 0.984589 0.00756341 0.083831 8.2 8.4 256682 18492 13712 7744
8.5 0.985158 0.000255585 0.0773907 0.99031 -0.00181532 0.0767763 0.987805 -0.000150561 0.0828518 8.4 8.6 202299 15743 11558 6356
8.7 0.987952 -0.00236106 0.0824156 0.980159 0.00277299 0.0729985 0.979779 0.00382715 0.0779051 8.6 8.8 159539 13433 9676 5483
8.9 0.982818 -0.00215006 0.0727855 0.978022 -0.000203133 0.0777025 0.966372 0.0104175 0.0778507 8.8 9 126481 11287 8041 4407
9.1 0.96817 0.00417703 0.0521592 0.957333 0.00796127 0.0650702 0.933333 0.0313537 0.0546569 9 9.2 101989 9112 6745 3770
9.3 0.963583 -0.00252348 0.0503941 0.942323 0.0116698 0.0632024 0.924031 0.0224573 0.0686389 9.2 9.4 84541 7412 5921 3263
9.5 0.95098 0.00229067 0.0433427 0.930872 0.0049746 0.0752019 0.90843 0.0115205 0.0779217 9.4 9.6 72324 5821 5106 2832
9.7 0.937831 0.00296587 0.0375611 0.852151 0.0379474 0.0419012 0.857494 0.0264347 0.0574939 9.6 9.8 63205 4323 4787 2629
9.9 0.933945 0.00323457 0.0324487 0.806216 0.0303578 0.0404915 0.806807 0.032263 0.0468068 9.8 10 57346 2907 4429 2517
10.1 0.944598 -0.0173683 0.0474021 0.741619 0.0321959 0.0226715 0.722222 0.0528815 0.0195983 10 10.2 53450 1809 4337 2368
10.3 0.926087 -0.00301003 0.0515225 0.680018 0.0201595 0.0236459 0.653043 0.0397952 0.0215096 10.2 10.4 49333 919 4110 2172
10.5 0.885965 0.03467 0.0160462 0.602126 0.0343991 0.00872993 0.589198 0.00954801 0.0335488 10.4 10.6 44073 398 3766 2022
10.7 0.864407 0.04257 0.0256971 0.605308 0.0109169 0.0319062 0.492322 0.0170715 0.02738 10.6 10.8 34819 155 2981 1671
10.9 1 0 0.2 0.594348 0.00823426 0.0536141 0.37931 0.0433224 0.0181675 10.8 11 22910 43 1764 1224
11.1 0.666667 0.333333 0.166667 0.543735 0.0154485 0.0527714 0.336466 -0.00435609 0.0546325 11 11.2 11659 9 678 671
11.3 0.5 0 0.5 0.610619 0.0154675 0.152604 0.210526 0.0452876 0.0387201 11.2 11.4 4380 2 164 263
11.5 0 0 0 0.444444 0.269841 0.111111 0.1 0.0612903 0.0375 11.4 11.6 1123 0 15 63
11.7 0 0 0 0 1 0 0.0666667 0.0333333 0.0666667 11.6 11.8 260 0 0 16
11.9 0 0 0 0 0 0 0 0 0 11.8 12 44 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 2 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
