#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.0689961 -3.41565e-05 0 0.0906966 0 0 0.0950413 0 0 0.0767442 0 0 0.116071 0 8.625 8.875 31416 29277 2139 242 430 224
9.00 2.00517e-05 0.105953 0 0 0.121834 0 0 0.127475 0 0 0.121763 0 0 0.123698 0 8.875 9.125 56503 49871 6632 808 1429 768
9.25 4.41051e-06 0.0911168 0 0 0.141828 0 0 0.143772 0 0 0.14892 0 0 0.145597 0 9.125 9.375 272251 226731 45520 5780 9448 5474
9.50 1.55245e-05 0.0616147 -4.13987e-06 3.1747e-05 0.159783 -2.00089e-10 9.28117e-05 0.163673 4.64059e-05 3.90747e-05 0.192716 0 7.62602e-05 0.193548 7.62602e-05 9.375 9.625 1.12371e+06 966214 157495 21549 25592 13113
9.75 0.000141714 0.0687604 -1.50759e-06 0.000211216 0.168171 1.87738e-05 0.000260874 0.194789 1.73831e-05 0.000321775 0.222582 1.89222e-05 0.000283516 0.23787 8.09799e-05 9.625 9.875 3.07933e+06 2.65323e+06 426105 57499 52832 24690
10.00 0.000108055 0.0537936 6.6964e-06 8.40922e-05 0.156986 -1.71632e-05 0.000110164 0.178911 -1.10457e-05 0.000103194 0.201207 -1.29577e-05 5.8045e-05 0.205524 -5.8099e-05 9.875 10.125 3.9275e+06 3.28535e+06 642152 90774 77524 34456
10.25 1.66374e-05 0.0411535 -2.7729e-06 2.71137e-05 0.14682 -4.04597e-05 2.26116e-05 0.174171 -3.38046e-05 1.41165e-05 0.193949 -7.07887e-05 3.27622e-05 0.185132 -1.41219e-07 10.125 10.375 2.75391e+06 2.1638e+06 590108 88450 70839 30523
10.50 2.38214e-06 0.034645 -9.52854e-06 2.38277e-05 0.142773 -0.000140234 1.32378e-05 0.160656 -0.000120807 7.21124e-05 0.179104 -0.000297814 0 0.171288 -0.00044018 10.375 10.625 1.72102e+06 1.25937e+06 461648 75541 55469 23022
10.75 6.78758e-06 0.0296169 -3.52954e-05 0.000192901 0.14309 -0.00115647 0.000112591 0.150126 -0.000779129 0.000421418 0.16872 -0.00196936 0.000677382 0.156813 -0.00248699 10.625 10.875 1.06842e+06 736640 331776 62172 40340 16239
11.00 1.61796e-05 0.0277179 -0.000134059 0.00165862 0.139962 -0.00475857 0.000643321 0.137563 -0.00297763 0.00387948 0.156926 -0.0083142 0.00428694 0.155996 -0.00798241 10.875 11.125 640045 432644 207401 46633 27581 10497
11.25 0.000215758 0.0279034 -0.000635506 0.0116943 0.139014 -0.0179807 0.00628851 0.131428 -0.011718 0.0179232 0.153994 -0.0250777 0.0220599 0.140607 -0.0246385 11.125 11.375 367705 254915 112790 31486 17854 6709
11.50 0.00241041 0.0290181 -0.00313619 0.0656116 0.131315 -0.0201159 0.0318921 0.127946 -0.0193589 0.0863529 0.137775 -0.0221941 0.107345 0.1205 -0.0183046 11.375 11.625 210842 150182 60660 17716 11812 4071
11.75 0.0212689 0.0383453 -0.00265861 0.229601 0.110555 0.00743802 0.127771 0.112215 -0.00568445 0.274991 0.114114 0.0179912 0.298677 0.108156 0.0215158 11.625 11.875 120812 88016 32796 5549 7953 2645
12.00 0.130822 0.0520782 0.0160738 0.508863 0.0626995 0.0272774 0.37303 0.083045 0.032528 0.538064 0.0595421 0.0296085 0.589448 0.0472491 0.0206186 11.875 12.125 68453 51077 17376 571 5412 1649
12.25 0.414828 0.0444022 0.0411094 0.767562 0.030539 0.0317843 0.846154 0.0128205 0.0336539 0.770413 0.0322153 0.0348707 0.814815 0.023379 0.0340562 12.125 12.375 38355 29458 8897 78 3515 1080
12.50 0.739443 0.0591411 0.0963292 0.917295 0.02321 0.0467255 0.882353 0 0.0966387 0.904361 0.027959 0.0506781 0.948498 0.0153227 0.0482088 12.375 12.625 21182 16672 4510 17 2018 699
12.75 0.919437 0.0282351 0.0861223 0.971875 0.00725466 0.0299173 1 0 0 0.966565 0.0120606 0.040185 0.970696 0.0077213 0.0195758 12.625 12.875 11413 9173 2240 5 658 546
13.00 0.96404 0.00404042 0.0288889 0.986653 0.000347018 0.0137092 0 0 0 0.962264 0.0188679 0.0022642 0.987421 3.93987e-05 0.0109904 12.875 13.125 5924 4950 974 0 53 318
