#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.00119115 0.0586461 0.00117487 0.00104384 0.0830898 0.00104384 0 0 0 0 0 0 0 0 0 8.625 8.875 312057 307267 4790 2 0 0
9.00 0.00181302 0.0737232 0.001753 0.00315809 0.0949285 0.00315809 0 0.0555556 0 0 0 0 0 0 0 8.875 9.125 488555 483172 5383 18 1 0
9.25 0.00234135 0.0672257 0.00223642 0.00361032 0.100497 0.00343277 0.00862069 0.140805 0.00862069 0 0.25 0 0 0 0 9.125 9.375 1.36056e+06 1.34367e+06 16896 348 4 0
9.50 0.00389759 0.0645521 0.00367301 0.00742287 0.105385 0.00704335 0.0138889 0.153549 0.0131173 0.0454545 0.272727 0.0454545 0 0 0 9.375 9.625 2.67657e+06 2.58698e+06 89588 2592 22 0
9.75 0.00551403 0.0674693 0.00512566 0.0159878 0.133762 0.0148226 0.043524 0.214025 0.0373751 0.025 0.225 0.025 0 0 0 9.625 9.875 2.80656e+06 2.62893e+06 177635 5698 40 0
10.00 0.00699705 0.0832431 0.00652254 0.0370664 0.179736 0.0338062 0.0782693 0.250136 0.0682707 0.0847458 0.388938 0.0847458 0 0 0 9.875 10.125 1.86064e+06 1.68385e+06 176791 7257 59 0
10.25 0.00859004 0.0839286 0.00794968 0.0686701 0.208473 0.0594824 0.109305 0.280277 0.0884212 0.152542 0.278492 0.152542 0 0 0 10.125 10.375 995971 847959 148012 7319 59 0
10.50 0.0105757 0.0771273 0.00977753 0.0889199 0.214713 0.0710916 0.137282 0.256473 0.104498 0.170213 0.276596 0.106383 0 0 0 10.375 10.625 478177 407158 71019 5099 47 0
10.75 0.0170921 0.0827858 0.0151264 0.114441 0.201851 0.0831011 0.175824 0.244994 0.123891 0.206897 0.254642 0.172414 0 0 0 10.625 10.875 219143 191784 27359 3458 29 0
11.00 0.0285464 0.0935128 0.0238814 0.142156 0.180075 0.0954841 0.214221 0.249725 0.139642 0.1875 0.3125 0.1875 0 0 0 10.875 11.125 94849 84459 10390 2208 16 0
11.25 0.045499 0.103517 0.0356567 0.178226 0.169862 0.100426 0.23991 0.217512 0.132902 0.272727 0.143939 0.0909091 0 0 0 11.125 11.375 38266 34748 3518 1338 11 0
11.50 0.0651315 0.105183 0.0464356 0.197652 0.149146 0.105404 0.210604 0.156112 0.116069 0.454545 0.0909091 0.454545 0 0 0 11.375 11.625 14180 13158 1022 679 11 0
11.75 0.0963387 0.11373 0.0583524 0.178862 0.135424 0.0772358 0.146067 0.117978 0.0669714 0.285714 0 0.142857 0 0 0 11.625 11.875 4616 4370 246 178 7 0
12.00 0.138629 0.106698 0.0802181 0.253521 0.0985916 0.0820925 0.157895 0.0526316 0 0.25 0.416667 0.25 0 0 0 11.875 12.125 1355 1284 71 19 4 0
12.25 0.140065 0.114007 0.0651466 0.142857 0.142857 0.142857 0 0 0 0 1 0 0 0 0 12.125 12.375 314 307 7 0 1 0
12.50 0.258065 0.129032 0.16129 0.166667 0.333333 0 0 0 0 0.333333 0.333333 0 0 0 0 12.375 12.625 68 62 6 0 3 0
12.75 0.5 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 10 10 0 0 0 0
13.00 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 1 1 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0 0
