#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.0749902 0 0 0.0909531 0 0 0.11336 0 0 0.104738 0 0 0.0969388 0 8.625 8.875 32671 30604 2067 247 401 196
9.00 1.90393e-05 0.108505 0 0 0.122536 0 0 0.126367 0 0 0.114884 0 0 0.130496 0 8.875 9.125 59068 52523 6545 823 1384 705
9.25 4.16694e-06 0.086885 0 0 0.136779 0 0 0.133199 0 0 0.14167 0 0 0.140682 0 9.125 9.375 285020 239984 45036 5946 9268 4926
9.50 1.37564e-05 0.0586388 0 4.93303e-05 0.154584 6.16629e-06 8.7447e-05 0.160509 4.37235e-05 3.8279e-05 0.186495 0 8.28569e-05 0.191482 8.28569e-05 9.375 9.625 1.17988e+06 1.01770e+06 162172 22871 26124 12069
9.75 0.000134654 0.0685003 4.75679e-06 0.000214705 0.165194 5.48101e-05 0.000216209 0.192103 4.98944e-05 0.000279491 0.223965 7.45271e-05 0.000309324 0.236456 8.83685e-05 9.625 9.875 3.17075e+06 2.73294e+06 437811 60127 53669 22630
10.00 9.73424e-05 0.054509 1.9589e-05 9.73696e-05 0.154157 7.72747e-06 0.00011856 0.182142 1.07375e-05 0.000104488 0.203309 1.29773e-05 6.50703e-05 0.205381 4.86616e-08 9.875 10.125 3.9652e+06 3.31818e+06 647019 92780 76564 30736
10.25 1.5616e-05 0.0420396 9.18586e-07 2.86863e-05 0.147495 -1.67341e-05 3.34076e-05 0.170339 -2.21492e-05 0 0.195077 -5.74779e-05 0 0.186919 -7.36133e-05 10.125 10.375 2.76988e+06 2.17726e+06 592617 89800 69782 27005
10.50 1.58142e-06 0.0340005 -3.95354e-06 2.79716e-05 0.139034 -6.10831e-05 2.58994e-05 0.156001 -6.69007e-05 3.66495e-05 0.177331 -0.000186823 9.76419e-05 0.16611 -4.36244e-06 10.375 10.625 1.72945e+06 1.26469e+06 464757 77222 54571 20483
10.75 5.4141e-06 0.0282846 -2.43635e-05 0.000122551 0.13829 -0.000516906 9.41029e-05 0.14442 -0.000465477 0.000226849 0.165491 -0.00105166 0.00027611 0.154595 -0.00170493 10.625 10.875 1.07337e+06 738811 334555 63760 39674 14487
11.00 1.38627e-05 0.0270023 -9.01078e-05 0.00112659 0.136613 -0.0034549 0.000614811 0.13466 -0.002172 0.00235485 0.155055 -0.00653836 0.00280747 0.154378 -0.00709143 10.875 11.125 639634 432815 206819 47169 27178 9261
11.25 0.000164716 0.0280841 -0.000529445 0.00891492 0.141238 -0.0129177 0.00427884 0.134315 -0.00842427 0.0134545 0.154996 -0.0182898 0.0185619 0.141086 -0.0159031 11.125 11.375 366819 254984 111835 32018 17392 5980
11.50 0.00175858 0.0286835 -0.002065 0.0555203 0.133005 -0.0164635 0.0260025 0.124231 -0.015448 0.072031 0.141882 -0.0147746 0.095225 0.125828 -0.0175613 11.375 11.625 209955 150121 59834 17806 11620 3644
11.75 0.0180087 0.0375019 -0.0010506 0.211166 0.115024 0.00803067 0.107651 0.116839 -0.00263682 0.25465 0.122695 0.0180627 0.291399 0.108948 0.0273207 11.625 11.875 119738 87569 32169 5620 7850 2337
12.00 0.122205 0.0560215 0.0189435 0.490816 0.0630293 0.0350289 0.345455 0.0821196 0.0387661 0.525436 0.0609089 0.0304552 0.588155 0.0502287 0.0278859 11.875 12.125 67663 50677 16986 605 5327 1469
12.25 0.407745 0.0489267 0.0454343 0.760503 0.0304445 0.0334956 0.833333 0.0390071 0.0333333 0.76831 0.0284089 0.0329898 0.792997 0.0328096 0.0367941 12.125 12.375 37800 29207 8593 66 3427 971
12.50 0.748934 0.0670605 0.100439 0.915149 0.0270623 0.0481762 0.75 0.0833333 0 0.9077 0.0311487 0.0556135 0.927559 0.03139 0.0426906 12.375 12.625 20755 16418 4337 12 1961 635
12.75 0.922047 0.0325639 0.0854243 0.968351 0.0103317 0.0283889 1 0 0 0.962205 0.018687 0.0382916 0.965591 0.0106505 0.0182229 12.625 12.875 11084 8967 2117 3 635 465
13.00 0.962747 0.00478667 0.0264308 0.982796 0.00321072 0.013066 0 0 0 0.984375 0 0.0510417 0.985816 0.0101684 0.00795579 12.875 13.125 5735 4805 930 0 64 282
13.25 0.969636 0.00769234 0.00445342 0.976562 0.00260419 0.00574023 0 0 0 1 0 0 0.983425 9.10163e-05 0.00577182 13.125 13.375 2854 2470 384 0 2 181
