#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0221963 0.0221898 0.0156259 0.0551483 0.0125291 0.0592009 0.024748 0.0220461 0.0172932 0.0496551 0.0295869 0.0324841 8.625 8.875 49736 1348 62 191 276
9 -0.0104608 0.0102389 0.00208552 -0.00445995 0.0180665 0.00332837 -0.0112035 0.00741936 0.00864647 0.00712305 0.0202465 0.0127325 8.875 9.125 72215 4316 259 730 888
9.25 0.014018 0.0134741 0.00864787 -0.000211343 0.0186438 0.00248829 0.00963531 0.0113375 0.00482679 0.0210416 0.0100266 0.0120717 9.125 9.375 276867 26353 1719 4388 5252
9.5 0.0682858 0.0325076 0.0277304 0.0601591 0.0328894 0.0303259 0.0814083 0.03915 0.0370685 0.0886386 0.040041 0.0350526 9.375 9.625 781122 60695 5516 8697 9795
9.75 0.0993208 0.0299533 0.0159026 0.106746 0.0398142 0.0192038 0.142906 0.0446303 0.0234839 0.148074 0.0482691 0.0225058 9.625 9.875 1.94876e+06 189251 18546 23266 23317
10 0.141701 0.045035 0.0175238 0.145103 0.0517014 0.0179022 0.175703 0.0519615 0.0169111 0.178039 0.0537105 0.0153372 9.875 10.125 3.04069e+06 473794 51191 58498 55344
10.25 0.178352 0.0535351 0.0170115 0.184891 0.0582509 0.0180438 0.2145 0.0596496 0.0201404 0.211029 0.0575081 0.0190131 10.125 10.375 2.34926e+06 489385 56746 62481 56358
