#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.000297743 0.0740086 0.000293825 0.000302939 0.088761 0.000302939 0 0.153846 0 0 0 0 0 0 0 8.625 8.875 258555 255254 3301 13 0 0
9.00 0.000493734 0.0944523 0.000483957 0.00173396 0.105276 0.00173396 0 0.0886076 0 0 0 0 0 0 0 8.875 9.125 413164 409127 4037 79 4 0
9.25 0.000691406 0.0796238 0.00068065 0.00119332 0.112068 0.00119332 0.0015083 0.143288 0.0015083 0 0.125 0 0 0 0 9.125 9.375 1.32097e+06 1.3017e+06 19274 1326 56 0
9.50 0.00117555 0.0613073 0.00112071 0.00239471 0.0918559 0.00232113 0.00530385 0.145451 0.00512406 0.00875274 0.164114 0.00875274 0 0 0 9.375 9.625 3.32248e+06 3.17298e+06 149496 11124 457 0
9.75 0.00261921 0.0755488 0.00248081 0.00677374 0.127789 0.00643962 0.0175697 0.198602 0.0161403 0.0202622 0.195049 0.0178727 0 0 0 9.625 9.875 4.08821e+06 3.74999e+06 338218 23791 839 0
10.00 0.00245518 0.0722053 0.00233066 0.013553 0.147688 0.0124283 0.0323719 0.218181 0.0292978 0.0513327 0.214339 0.0453862 0 0 0 9.875 10.125 2.90938e+06 2.56193e+06 347450 28049 1013 0
10.25 0.00285875 0.065101 0.00269856 0.030125 0.1861 0.0274645 0.0534735 0.234953 0.0461184 0.0579111 0.237849 0.0525289 0 0 0 10.125 10.375 1.66753e+06 1.37333e+06 294207 28631 967 0
10.50 0.00414208 0.0590896 0.00391914 0.0481447 0.188494 0.0414491 0.0732505 0.221132 0.0599684 0.0790816 0.210945 0.065889 0 0 0 10.375 10.625 888680 704236 184444 22307 784 0
10.75 0.0077973 0.0629393 0.0071872 0.0747518 0.183745 0.0583634 0.106882 0.224391 0.0815271 0.11575 0.243566 0.0922201 0 0 0 10.625 10.875 444586 365511 79075 15082 527 0
11.00 0.0165088 0.0754206 0.0146714 0.111548 0.18715 0.0774142 0.144264 0.22664 0.0952969 0.182692 0.21213 0.123869 0 0 0 10.875 11.125 214783 181237 33546 9746 312 0
11.25 0.0287338 0.0875436 0.0230034 0.154606 0.18192 0.0926435 0.178075 0.219627 0.105259 0.285714 0.228992 0.155714 0 0 0 11.125 11.375 98645 85683 12962 5756 203 0
11.50 0.0491156 0.0903287 0.0339125 0.200486 0.178343 0.0994266 0.190056 0.176085 0.0964499 0.317647 0.241176 0.156933 0 0 0 11.375 11.625 42745 38216 4529 2836 170 0
11.75 0.0839852 0.100507 0.0486889 0.259569 0.146834 0.104481 0.1875 0.11865 0.0837766 0.448276 0.16092 0.177688 0 0 0 11.625 11.875 17416 15979 1437 752 87 0
12.00 0.121939 0.0990961 0.0586689 0.304802 0.125261 0.114823 0.191489 0.0988332 0.105468 0.414286 0.19441 0.0571429 0 0 0 11.875 12.125 6564 6085 479 94 70 0
12.25 0.190707 0.10939 0.0653437 0.281818 0.0636364 0.118182 0 0.333333 0 0.333333 0.0333333 0.133333 0 0 0 12.125 12.375 2176 2066 110 3 30 0
12.50 0.235935 0.119782 0.0490018 0.393939 0.121212 0.030303 0 0 0 0.434783 0.130435 0.0434783 0 0 0 12.375 12.625 584 551 33 0 23 0
12.75 0.344371 0.125828 0.0662252 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 155 151 4 0 4 0
13.00 0.366667 0.1 0.1 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 30 30 0 0 0 0
13.25 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 2 2 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
