#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.187902 0.0592313 0.0172907 0.193394 0.0663698 0.0172904 0.224443 0.0629927 0.0194926 0.217083 0.0655867 0.0183185 7.2 7.4 751861 176419 21374 22747 20411
7.5 0.193579 0.0579375 0.0162809 0.198926 0.0581437 0.0184067 0.230387 0.0637501 0.0170612 0.225402 0.0641022 0.0191265 7.4 7.6 651939 165879 20861 21997 19551
7.7 0.205886 0.0543722 0.0215188 0.204487 0.0564501 0.0202518 0.237183 0.063205 0.0229657 0.234191 0.059083 0.0266737 7.6 7.8 544552 147599 18910 20362 18054
7.9 0.218637 0.0575966 0.0223811 0.213663 0.056085 0.0227531 0.255687 0.0649772 0.0263274 0.239977 0.065994 0.0200259 7.8 8 443113 126482 17100 18278 16048
8.1 0.243327 0.0573131 0.0268085 0.233176 0.0524189 0.0294409 0.270868 0.0643249 0.0271618 0.258923 0.0667283 0.0202796 8 8.2 357548 107596 14720 15951 13962
8.3 0.267017 0.0587337 0.026846 0.249707 0.0520607 0.0275513 0.281404 0.07058 0.0207871 0.286538 0.062565 0.0255416 8.2 8.4 286682 92196 12896 13958 12190
8.5 0.278439 0.0625622 0.0266886 0.259308 0.058225 0.0278897 0.297069 0.0662279 0.0288884 0.291761 0.0683061 0.0267467 8.4 8.6 235867 82741 11761 12836 10720
8.7 0.271822 0.0618993 0.0241092 0.264098 0.0565823 0.0259212 0.291393 0.062931 0.0245776 0.293872 0.0603904 0.0270957 8.6 8.8 193671 72393 10859 10842 9230
8.9 0.265703 0.0646409 0.0223255 0.260947 0.0574424 0.0249189 0.277291 0.0703115 0.0204608 0.279273 0.0714636 0.0167072 8.8 9 158640 59948 9614 9301 7889
9.1 0.269696 0.0579304 0.0247987 0.260156 0.0520822 0.0287538 0.286197 0.0586909 0.025269 0.295672 0.0562404 0.0294564 9 9.2 128806 48247 8404 7751 6642
9.3 0.270129 0.0626377 0.0208408 0.240992 0.0616098 0.0203479 0.280697 0.059409 0.022008 0.294023 0.0660378 0.0208953 9.2 9.4 107053 39799 6925 6580 5635
9.5 0.273169 0.0604613 0.0244244 0.231497 0.0578161 0.0282692 0.280003 0.0601507 0.0203232 0.285539 0.0675384 0.0145175 9.4 9.6 90431 33122 5435 5665 5000
9.7 0.27141 0.0652304 0.018932 0.197699 0.0717963 0.0233466 0.285388 0.064474 0.0145848 0.294239 0.0552377 0.0210552 9.6 9.8 76151 27501 3991 4906 4284
9.9 0.287081 0.0564932 0.0232937 0.205801 0.0624687 0.0312303 0.299752 0.0595372 0.0212229 0.308767 0.0511407 0.0264912 9.8 10 64882 23187 2694 4237 3861
10.1 0.276637 0.0640784 0.0157345 0.183971 0.0830539 0.0260991 0.285234 0.0557613 0.0162592 0.308107 0.0620696 0.0189612 10 10.2 56449 19583 1530 3880 3249
10.3 0.287328 0.054558 0.024735 0.127306 0.0996045 0.0225422 0.307155 0.0489124 0.0262718 0.301426 0.05481 0.0247011 10.2 10.4 49743 16968 725 3552 3062
10.5 0.282456 0.0449811 0.0247467 0.145577 0.117572 0.0346299 0.277123 0.0455636 0.0194386 0.307373 0.0459077 0.0247341 10.4 10.6 42773 13995 277 3210 2736
10.7 0.247377 0.0446686 0.0145367 0.141303 0.104492 0.0562868 0.231106 0.0397611 0.0218475 0.268942 0.0451536 0.0106626 10.6 10.8 34135 10596 113 2436 2238
10.9 0.215146 0.0238504 0.0349925 0.132195 0.140495 0.0316615 0.17722 0.0404471 0.0308945 0.245618 0.0216649 0.0421812 10.8 11 23708 6778 29 1521 1573
11.1 0.159994 0.0390894 0.0445132 0.219014 0.108125 0.10169 0.0989913 0.0602595 0.0382332 0.187917 0.0433925 0.0520588 11 11.2 13174 3374 15 596 894
11.3 0.11578 0.0342415 0.0615584 0.228446 0.035202 1.0225 0.0713027 0.052421 0.0674914 0.113692 0.0353033 0.0661439 11.2 11.4 6054 1287 1 140 427
11.5 0.0617768 0.0430933 0.0352086 -0.879564 0.109508 0.0685022 0.120436 0.0020746 0.266832 0.0212624 0.0567123 0.0123038 11.4 11.6 2193 358 0 7 121
11.7 0.0246711 0.029108 0.0310101 -0.944079 0.0795628 0.0367721 -0.944079 0.959485 0.031739 0.0104665 0.037624 0.0538771 11.6 11.8 672 64 0 0 22
11.9 -0.0928184 0.162912 -0.0623372 -0.981707 0.057383 0.00609756 -0.981707 0.057383 0.00609756 0.0182927 0.0348474 0.982257 11.8 12 173 9 0 0 1
12.1 -1 0.181818 0 -1 0.0731707 0 -1 0.0731707 0 -1 0.0740741 0 12 12.2 42 0 0 0 0
12.3 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12.2 12.4 1 0 0 0 0
12.5 0 0 1 0 0 1 0 0 1 0 0 1 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
