#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000146532 0.0222413 0.000117812 0.00218877 0.128627 0.00193065 0.00371319 0.164538 0.00325804 0.00402706 0.171324 0.00343333 0 0.181818 0 7.2 7.4 600783 436764 164019 31240 6208 9
7.5 0.000248058 0.0215415 0.000184658 0.00291265 0.126697 0.00249146 0.00497432 0.156764 0.0043203 0.00516236 0.165913 0.004012 0 0.181818 0 7.4 7.6 483604 334599 149005 30959 6005 19
7.7 0.000393752 0.0217046 0.00031048 0.00470154 0.120156 0.00389898 0.006389 0.150419 0.00530326 0.0101339 0.167752 0.00841409 0 0.157895 0 7.6 7.8 378607 253967 124640 28956 5526 13
7.9 0.000773034 0.0234419 0.000620918 0.00754729 0.118356 0.0058659 0.0112724 0.147058 0.00895339 0.0168759 0.158173 0.0135536 0.133333 0.0809524 0.133333 7.8 8 289338 192747 96591 25283 4859 15
8.1 0.0013031 0.0254072 0.00104152 0.0113754 0.114864 0.00836892 0.0147093 0.140164 0.0106654 0.0223532 0.155493 0.0160951 0 0.166667 0 8 8.2 220633 148108 72525 21415 4071 10
8.3 0.00240966 0.0269366 0.00184335 0.0185564 0.114301 0.0128114 0.0229161 0.12386 0.016063 0.0339032 0.151658 0.0225863 0 0.2 0 8.2 8.4 167475 114124 53351 17935 3451 5
8.5 0.0041288 0.0295992 0.00303638 0.0257658 0.11003 0.0164078 0.0274444 0.123586 0.0163975 0.0423616 0.14865 0.022969 0 0.285714 0 8.4 8.6 127390 87919 39471 14830 2998 9
8.7 0.00669515 0.0326303 0.0045732 0.0395154 0.11293 0.0232054 0.0367065 0.120393 0.0213525 0.0710273 0.134634 0.042553 0 0.2 0 8.6 8.8 96832 68109 28723 11878 2492 6
8.9 0.0121567 0.0333949 0.00724008 0.053151 0.117843 0.0272294 0.041969 0.11366 0.0207869 0.0833333 0.147366 0.0423077 0 0.166667 0 8.8 9 73116 52646 20470 8959 2052 3
9.1 0.0180329 0.0330702 0.00898567 0.0805561 0.117466 0.0391579 0.054801 0.105589 0.0258202 0.125553 0.147466 0.0539182 0 0.25 0 9 9.2 55099 40426 14673 6332 1808 3
