#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -0.00338743 0.00338743 0.0066779 -0.00338743 0.0031511 0.0356862 -0.00338743 0.0031511 0.0356862 -0.00338743 0.0031511 0.0356862 8.625 8.875 12772 78 0 0 0
9 0.00988115 0.0224109 0.0111715 -0.00624788 0.00590832 0.0478098 -0.00624788 0.00590832 0.0478098 -0.00624788 0.00590832 0.0478098 8.875 9.125 14787 62 0 0 0
9.25 0.00718624 0.00613365 0.00827513 -0.00471852 0.00431926 0.0407608 -0.00471852 0.00431926 0.0407608 -0.00471852 0.00431926 0.0407608 9.125 9.375 27635 84 0 0 0
9.5 -0.00543278 0.0271946 -0.00294659 -0.00543278 0.00497238 0.0485574 -0.00543278 0.00497238 0.0485574 -0.00543278 0.00497238 0.0485574 9.375 9.625 32760 180 0 0 0
9.75 0.0280526 0.0642769 0.0121176 -0.00938056 0.00797887 0.0708394 -0.00938056 0.00797887 0.0708394 -0.00938056 0.00797887 0.0708394 9.625 9.875 18736 187 0 0 0
10 0.0338893 0.091044 0.0301029 -0.0124069 0.0110835 0.0924731 -0.0124069 0.0110835 0.0924731 -0.0124069 0.0110835 0.0924731 9.875 10.125 6153 108 0 0 0
10.25 0.0867901 0.140095 0.0881469 -0.0203528 0.0169607 0.102442 -0.0203528 0.0169607 0.102442 -0.0203528 0.0169607 0.102442 10.125 10.375 1502 28 0 0 0
10.5 -0.0282132 0.270637 0.0188088 -0.0282132 0.0250784 0.115987 -0.0282132 0.0250784 0.115987 -0.0282132 0.0250784 0.115987 10.375 10.625 325 6 0 0 0
10.75 -0.0851064 0.0851064 0.12766 -0.0851064 0.0851064 0.12766 -0.0851064 0.0851064 0.12766 -0.0851064 0.0851064 0.12766 10.625 10.875 48 1 0 0 0
11 0 0 0 0 0 0 0 0 0 0 0 0 10.875 11.125 3 0 0 0 0
11.25 0 0 0 0 0 0 0 0 0 0 0 0 11.125 11.375 1 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 11.375 11.625 0 0 0 0 0
11.75 0 0 0 0 0 0 0 0 0 0 0 0 11.625 11.875 0 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
