#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.71512e-05 0.0218157 3.41267e-06 5.72974e-06 0.126416 -1.2928e-05 0 0.149741 0 0 0.15922 -4.96179e-05 0 0.152895 0 7.2 7.4 653328 478800 174528 33434 18376 2986
7.5 1.35321e-05 0.0202387 -2.75602e-06 1.25348e-05 0.124892 -7.67377e-06 0 0.141852 0 0 0.158641 -5.93507e-05 0 0.150874 0 7.4 7.6 529047 369491 159556 32555 16527 2797
7.7 3.51398e-06 0.0183351 -1.11585e-05 1.33581e-05 0.118479 -1.55376e-05 3.06354e-05 0.132627 -1.24729e-06 0 0.151389 -5.48516e-05 0 0.146053 0 7.6 7.8 434300 284578 149722 32642 15402 2595
7.9 9.0606e-06 0.0183113 -8.29509e-06 9.22665e-05 0.109975 0 0.000166644 0.123776 5.18438e-05 0.000143021 0.149533 -6.25011e-05 0.000436491 0.136244 0.000436491 7.8 8 350794 220736 130058 30004 13984 2291
8.1 1.15265e-05 0.0182784 -2.14436e-05 0.000278097 0.107292 -1.64145e-05 0.000302755 0.11657 -2.5372e-05 0.000502008 0.1403 -0.000253089 0 0.143181 -0.00045683 8 8.2 277793 173513 104280 26424 11952 1985
8.3 6.55208e-05 0.0186539 -1.47987e-05 0.000910556 0.109112 -3.8023e-06 0.000845158 0.111286 0 0.00187858 0.139298 8.87336e-05 0.00240819 0.126173 0.000550603 8.2 8.4 218630 137361 81269 22481 10114 1661
8.5 0.000147784 0.0184159 -8.94919e-05 0.00237005 0.10673 0 0.00178029 0.10966 -1.21071e-05 0.00456407 0.136765 0.00048289 0.00796524 0.112898 0.00381586 8.4 8.6 171134 108266 62868 19098 8545 1381
8.7 0.000622314 0.0186176 3.19285e-05 0.00461792 0.108445 -0.000387059 0.00346331 0.097541 8.42647e-05 0.00690335 0.136308 -0.000344074 0.00864304 0.115838 -0.000398549 8.6 8.8 133023 85166 47857 15592 7098 1157
8.9 0.00140708 0.0195902 -0.000187363 0.0112054 0.105441 0 0.00594043 0.0888011 0 0.0177406 0.136106 0.00113868 0.0162866 0.116543 0 8.8 9 103573 66805 36768 12457 5975 921
9.1 0.00461465 0.0198741 0.000353743 0.0234061 0.104034 0.00236959 0.0132733 0.0804952 0.00105891 0.0337892 0.121835 0.00240971 0.0329815 0.110842 0.00481252 9 9.2 79312 52225 27087 8890 4972 758
9.3 0.0106549 0.0213368 0.00123513 0.0468901 0.103263 0.00531722 0.0199352 0.07838 0.000390202 0.0663091 0.117192 0.00937044 0.0667702 0.0908805 0.0167702 9.2 9.4 61752 41108 20644 6170 4102 644
9.5 0.0240638 0.023017 0.00415787 0.0824142 0.0954656 0.011503 0.0338655 0.0760055 0.00377523 0.120885 0.100177 0.0262363 0.108614 0.0910126 0.0134616 9.4 9.6 49383 33245 16138 4134 3615 534
9.7 0.0454384 0.0239886 0.00905222 0.133958 0.0919541 0.0225618 0.0471623 0.0787144 0.00792065 0.172129 0.100293 0.0232522 0.168467 0.0948031 0.0335108 9.6 9.8 40892 28082 12810 2502 3265 463
9.9 0.0830541 0.0238753 0.0154377 0.193238 0.0885222 0.0294337 0.0592643 0.0638321 0.0126385 0.256039 0.0864125 0.0365177 0.247002 0.11068 0.0187973 9.8 10 35267 24767 10500 1468 2898 417
10.1 0.138544 0.0236731 0.0190646 0.275215 0.0735249 0.0373128 0.0758355 0.0686451 0.0186148 0.353824 0.0602149 0.0541113 0.365566 0.0687774 0.0247139 10 10.2 31190 22455 8735 778 2798 424
10.3 0.210357 0.0187839 0.0258737 0.359889 0.0604065 0.0360838 0.110803 0.0871489 0.0125374 0.429957 0.0543042 0.0423604 0.52459 0.014332 0.0571988 10.2 10.4 28318 21088 7230 361 2577 366
10.5 0.276826 0.024006 0.0200162 0.43563 0.0584203 0.0333916 0.147059 0.0868121 0.0227985 0.485054 0.057744 0.0326192 0.532934 0.0727441 0.00912458 10.4 10.6 24500 18853 5647 170 2208 334
