#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 5.1346e-05 0.072986 5.1346e-05 0.000361664 0.0716094 0.000361664 0 0.0740741 0 0 0 0 0 0 0 8.625 8.875 216998 214233 2765 27 1 0
9.00 9.6019e-05 0.106459 9.6019e-05 0.000273823 0.118018 0.000273823 0 0.0744681 0 0 0.105263 0 0 0 0 8.875 9.125 347334 343682 3652 188 19 0
9.25 0.000156464 0.0895096 0.000155609 0.000240061 0.109372 0.000240061 0.000477783 0.128046 0.000477783 0.00389105 0.108949 0.00389105 0 0 0 9.125 9.375 1.19042e+06 1.1696e+06 20828 2093 257 0
9.50 0.000372852 0.0638013 0.000361171 0.000897141 0.0959941 0.000858134 0.00209809 0.146454 0.00199318 0.00377358 0.166129 0.0032345 0 0 0 9.375 9.625 3.34693e+06 3.16748e+06 179459 19065 1855 0
9.75 0.000945983 0.0704042 0.000904653 0.00265412 0.119131 0.00254849 0.00652106 0.18368 0.00625723 0.00759253 0.194811 0.00664377 0 0 0 9.625 9.875 4.56363e+06 4.1375e+06 426130 41711 3161 0
10.00 0.000887258 0.0652514 0.000837609 0.00548559 0.137579 0.00510942 0.0132315 0.199986 0.0120942 0.0166568 0.224101 0.0160558 0 0 0 9.875 10.125 3.41181e+06 2.96081e+06 451000 47916 3362 0
10.25 0.00107628 0.0535389 0.000990057 0.0138146 0.169502 0.0124657 0.0253406 0.223974 0.0226195 0.0330231 0.236867 0.0283444 0 0 0 10.125 10.375 2.01602e+06 1.63526e+06 380756 47197 3331 0
10.50 0.00172171 0.0494045 0.0016077 0.0262766 0.185711 0.0229714 0.0420119 0.211433 0.0359287 0.0447378 0.229544 0.0389418 0 0 0 10.375 10.625 1.13921e+06 868321 270887 39108 2727 0
10.75 0.00380636 0.0548801 0.00359894 0.0480551 0.174594 0.0393426 0.0658801 0.201561 0.0515753 0.0855732 0.220152 0.0637342 0 0 0 10.625 10.875 593868 467638 126230 26700 1823 0
11.00 0.00867299 0.0581704 0.00772796 0.0800134 0.16883 0.0581811 0.10233 0.195196 0.0733002 0.12522 0.223346 0.0852576 0 0 0 10.875 11.125 301215 244437 56778 17600 1134 0
11.25 0.0188183 0.0740474 0.0151739 0.128084 0.175075 0.0793393 0.140486 0.193399 0.0850239 0.204272 0.215896 0.116481 0 0 0 11.125 11.375 145725 122381 23344 10485 749 0
11.50 0.0377387 0.0827395 0.0277216 0.194561 0.17733 0.0953115 0.176529 0.173222 0.0897053 0.273423 0.211133 0.114599 0 0 0 11.375 11.625 67588 58799 8789 5019 523 0
11.75 0.0722575 0.0860438 0.0422457 0.263092 0.156645 0.106704 0.173432 0.124488 0.0821854 0.415625 0.167447 0.15 0 0 0 11.625 11.875 30245 27056 3189 1355 320 0
12.00 0.127373 0.089406 0.0534511 0.329565 0.136581 0.102806 0.223776 0.0950644 0.0933414 0.466102 0.141204 0.118821 0 0 0 11.875 12.125 12581 11431 1150 143 236 0
12.25 0.200489 0.0895755 0.064681 0.371166 0.112117 0.0854513 0.6 0 0.2 0.447154 0.130081 0.124574 0 0 0 12.125 12.375 4825 4499 326 5 123 0
12.50 0.278364 0.0956464 0.0580475 0.461538 0.0879121 0.0549451 1 0 0 0.514706 0.0882353 0.0588236 0 0 0 12.375 12.625 1607 1516 91 1 68 0
12.75 0.351893 0.113586 0.0668151 0.428571 0.0714286 0.0714286 0 0 0 0.461538 0.0769231 0.0769231 0 0 0 12.625 12.875 463 449 14 0 13 0
13.00 0.521739 0.0956522 0.0869565 0 0.5 0 0 0 0 0 0 0 0 0 0 12.875 13.125 117 115 2 0 1 0
13.25 0.761905 0.047619 0.047619 0 1 0 0 0 0 0 1 0 0 0 0 13.125 13.375 22 21 1 0 1 0
13.50 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 1 1 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
