#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.027642 0.0323975 0.0125551 0.126155 0.107806 0.0326077 0.131469 0.116449 0.0357768 0.153582 0.116715 0.0374403 0.150647 0.122718 0.034613 7.2 7.4 723372 538275 185097 25390 24710 19018
7.5 0.027724 0.0290377 0.0109989 0.126894 0.104861 0.0205304 0.129569 0.109453 0.0228786 0.154693 0.113248 0.0242711 0.146758 0.119249 0.0192304 7.4 7.6 607552 442793 164759 23640 22703 17321
7.7 0.0277408 0.0265758 0.00892554 0.136952 0.0932887 0.0175257 0.139699 0.0958159 0.0209391 0.160452 0.102274 0.0191984 0.150188 0.103463 0.0125178 7.6 7.8 497683 357992 139691 20809 19819 15181
7.9 0.0296598 0.0239517 0.00796745 0.156393 0.083682 0.0137188 0.153136 0.0845297 0.01598 0.176359 0.0943864 0.0126685 0.173956 0.0859578 0.0143999 7.8 8 402415 284021 118394 18513 17419 13101
8.1 0.0326461 0.0224289 0.00601827 0.179546 0.0821431 0.00630784 0.176533 0.0792824 0.013221 0.192982 0.0929256 0.00190097 0.18887 0.0853485 0.00486542 8 8.2 327163 222783 104380 16960 15447 11500
8.3 0.0379966 0.0218665 0.00511286 0.192484 0.0780662 0.00169602 0.186189 0.0753768 0.00480375 0.212176 0.0812743 0.00349918 0.205859 0.0784661 -0.000405788 8.2 8.4 267743 172805 94938 15828 13946 10070
8.5 0.0437445 0.0219687 0.00461369 0.200922 0.0704689 0 0.195511 0.0718601 0.00139163 0.218904 0.0812719 -0.00343128 0.223774 0.0766256 0 8.4 8.6 217554 135537 82017 14347 12188 8665
8.7 0.0530122 0.0187801 0.00784336 0.223641 0.0652525 0.00310829 0.213806 0.0648483 0.00325745 0.247697 0.069285 0.00364275 0.25228 0.0692922 0.00210556 8.6 8.8 173726 106900 66826 12357 10529 7345
8.9 0.0632976 0.0181189 0.00808946 0.250518 0.0601065 0.00558788 0.240944 0.0503021 0.0113501 0.281591 0.0610452 0.00834301 0.276256 0.0649765 0.00690642 8.8 9 139433 85880 53553 10683 8697 6132
9.1 0.0769154 0.0156237 0.00981147 0.275437 0.060212 0.00484309 0.250555 0.048576 0.0107313 0.301915 0.0631079 0.00572178 0.309418 0.0636977 0.00388414 9 9.2 113957 70506 43451 9012 7416 5171
