#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.722222 0 0 0.769231 0 0 0.666667 0 8.625 8.875 58518 221 267 37
9.00 0 0.634146 0 0 0.655172 0 0 0.894737 0 8.875 9.125 103937 872 964 167
9.25 0 0.618321 0 0 0.655052 0 0 0.721992 0 9.125 9.375 466426 6945 7422 1415
9.50 0 0.65569 0 0 0.686743 0 0 0.685026 0 9.375 9.625 1.74901e+06 32269 27064 4667
9.75 0.2 0.51527 0.0823529 0.166667 0.554296 -0.047619 0 0.729927 0 9.625 9.875 3.92499e+06 79780 53068 8550
10.00 0.142857 0.704346 -0.0238095 0 0.815004 0 0 1 0 9.875 10.125 4.17277e+06 103001 62996 9975
10.25 0.6 0.260465 0.215385 0.5 0.375762 0 0 0.883853 0 10.125 10.375 2.8249e+06 97284 55478 8581
10.50 0 0.934066 0 1 0 0.22845 0 1 0 10.375 10.625 1.76038e+06 87472 44162 6665
10.75 0.333333 0.56041 -0.166667 0.875 0.125 0.103341 0 1 0 10.625 10.875 1.08336e+06 71884 32037 4772
11.00 0.8 0.0970747 0.0632522 0.84375 0.0804924 0.0950819 1 -0.0833333 0.347826 10.875 11.125 618561 50253 21495 3042
11.25 0.835165 0.0567271 0.108372 0.863248 0.0259877 0.125543 0.75 0.138889 0.101097 11.125 11.375 346210 33075 14203 1990
11.50 0.836538 0.0411648 0.114011 0.819838 0.0533183 0.114545 0.802817 0.086072 0.147477 11.375 11.625 192657 17676 9359 1126
11.75 0.818942 0.0352252 0.0924 0.80152 0.0362155 0.114445 0.80117 0.0282422 0.128524 11.625 11.875 106698 5146 6466 779
12.00 0.788079 0.0105317 0.102365 0.731554 0.0309803 0.0891191 0.689139 0.0558614 0.104569 11.875 12.125 58009 527 4364 522
12.25 0.666667 0.0833333 0.0180181 0.634987 0.0318467 0.0569955 0.580786 0.046665 0.080786 12.125 12.375 30808 49 2717 291
12.50 0.75 0 0 0.475936 0.043295 0.0482029 0.475676 0.0324324 0.0594907 12.375 12.625 15977 4 1537 210
12.75 0 0 0 0.299492 0.064144 0.0565679 0.310345 0.0702522 0.0342254 12.625 12.875 7976 1 432 150
13.00 0 0 0 0.375 0.00595239 0.104167 0.142857 0.0453781 0.0209059 12.875 13.125 3764 0 48 86
13.25 0 0 0 0 0.5 0 0.129032 0.0209678 0.0496672 13.125 13.375 1643 0 2 63
13.50 0 0 0 0 0 0 0.0540541 0.0292793 0.0262763 13.375 13.625 659 0 0 37
13.75 0 0 0 0 0 0 0.0714286 0 0 13.625 13.875 244 0 0 14
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 50 0 0 1
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 10 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 1 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
