#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00692629 0.0236598 0.00579491 0.0506638 0.103845 0.0393851 0.0535357 0.112132 0.0423134 0.0653922 0.120714 0.0505169 0.064219 0.115968 0.049611 7.2 7.4 702586 519181 183405 28467 24376 14980
7.5 0.00637214 0.0216773 0.00500657 0.0481355 0.101076 0.0320702 0.0493074 0.111725 0.0345796 0.0612555 0.117868 0.0402929 0.0576865 0.114639 0.0369342 7.4 7.6 574644 417442 157202 25412 21696 13348
7.7 0.00593541 0.0207666 0.00392338 0.0531737 0.100406 0.0296253 0.0542897 0.106217 0.0319877 0.0647283 0.11133 0.0341756 0.0629153 0.103829 0.0340251 7.6 7.8 469009 334939 134070 22822 19157 11587
7.9 0.0062213 0.0197641 0.00340135 0.0559586 0.099272 0.0219563 0.0560885 0.104312 0.0232025 0.066046 0.110238 0.0233963 0.0628837 0.105489 0.0219694 7.8 8 384217 264575 119642 21163 17079 10098
8.1 0.00685929 0.0190096 0.00204302 0.0557362 0.0965195 0.0114915 0.0557531 0.0992723 0.0130759 0.0700821 0.104459 0.0151396 0.059738 0.107063 0.00783484 8 8.2 316207 206727 109480 20250 15596 9006
8.3 0.00747186 0.0196095 0.000679703 0.0603332 0.0870222 0.00200364 0.0587763 0.0891971 0.00273038 0.0719753 0.099736 0.000319347 0.0702555 0.0911187 0.00398041 8.2 8.4 256299 161807 94492 18664 13588 7672
8.5 0.00936353 0.0197377 7.86521e-05 0.0684756 0.0775031 -0.0029468 0.0656307 0.0783743 -0.00124238 0.0823478 0.088125 -0.0058353 0.0806807 0.0880128 -0.00583646 8.4 8.6 201795 125914 75881 15831 11415 6346
8.7 0.0119597 0.019665 -0.000829394 0.0855472 0.0712643 -0.00725289 0.0791845 0.0692808 -0.00639717 0.106207 0.0776675 -0.00494137 0.103757 0.079924 -0.00741643 8.6 8.8 159021 98832 60189 13538 9698 5243
8.9 0.0170666 0.0188789 -0.0012228 0.105684 0.075123 -0.0127213 0.0994366 0.0686092 -0.00978334 0.115858 0.0858525 -0.0149039 0.119545 0.0881257 -0.0182536 8.8 9 125921 78809 47112 11183 7958 4308
9.1 0.0245564 0.017965 -0.000643747 0.138236 0.0666766 -0.0129685 0.1173 0.05926 -0.00677668 0.15757 0.076215 -0.0134265 0.15965 0.0719 -0.0116701 9 9.2 101713 63568 38145 9335 6797 3658
9.3 0.0346391 0.020499 0.000466473 0.172855 0.0659158 -0.00557518 0.132635 0.0625036 -0.00766432 0.200704 0.0641374 -0.00333855 0.203567 0.0606832 -0.000851125 9.2 9.4 83891 52946 30945 7351 5969 3252
9.5 0.0561901 0.0175804 0.00635761 0.219585 0.0592181 0 0.154285 0.0571449 0.00116964 0.248181 0.0643559 0.00208148 0.247706 0.0628456 0.0014405 9.4 9.6 71612 45613 25999 5788 5085 2725
9.7 0.0815637 0.0187974 0.00680815 0.270013 0.054221 0.00512156 0.165053 0.064519 -0.00114703 0.315132 0.0455093 0.0124646 0.303929 0.0528862 0.0109574 9.6 9.8 63055 40545 22510 4338 4725 2596
9.9 0.124022 0.0168936 0.014674 0.333897 0.0468056 0.0109467 0.194114 0.0597391 0.00624111 0.379451 0.0447536 0.0171887 0.389664 0.0431784 0.0146132 9.8 10 57091 37582 19509 2854 4409 2438
10.1 0.1809 0.0165673 0.0189774 0.398634 0.0451885 0.0123652 0.201779 0.0666776 0.00318952 0.460377 0.0293549 0.0234065 0.447935 0.0431182 0.0116778 10 10.2 52905 35340 17565 1799 4240 2324
10.3 0.250775 0.0158431 0.0204176 0.473397 0.0394809 0.00789812 0.219621 0.0856422 -0.00247206 0.515063 0.0361926 0.00902611 0.534852 0.0232022 0.0233524 10.2 10.4 49268 33875 15393 897 4116 2195
10.5 0.315123 0.0242991 0.0133184 0.539049 0.0427531 0.00154042 0.265207 0.0994991 0.00240058 0.571202 0.0397683 0.00927508 0.600203 0.0375924 0.00351214 10.4 10.6 43729 30899 12830 411 3778 1971
10.7 0.37927 0.0393072 0.00864112 0.598162 0.0589662 0.00163233 0.309211 0.130042 -0.00284621 0.59738 0.0580065 0.00396299 0.665855 0.0417327 0.00947022 10.6 10.8 34661 25085 9576 152 2901 1643
10.9 0.453105 0.0591265 0.0132269 0.657741 0.0638686 0.00537825 0.48 0.154146 0.0254545 0.633652 0.0538827 0.0138175 0.7309 0.0392247 0.00607342 10.8 11 22992 17166 5826 50 1777 1178
11.1 0.565484 0.0742183 0.0166502 0.722846 0.0841183 0.00702876 0.5 0.214286 0.0333333 0.629683 0.0891722 0.0097453 0.798233 0.061967 0.00732356 11 11.2 11634 8964 2670 16 694 679
11.3 0.695402 0.0807527 0.0144428 0.836471 0.0554649 0.0228223 1 0 0.333333 0.660377 0.0947247 0.0307478 0.904215 0.0234963 0.0349838 11.2 11.4 4330 3480 850 2 159 261
11.5 0.842816 0.0466073 0.0248045 0.870057 0.0652376 0.00221509 0 0 0 0.692308 0.307692 0.0769231 0.898734 0.0432948 0.0110937 11.4 11.6 1214 1037 177 0 13 79
11.7 0.901961 0.0466107 0.0108044 0.904762 0.0952381 -0.0119048 0 0 0 0.5 0.5 0.5 0.923077 0.0769231 0.00641024 11.6 11.8 225 204 21 0 2 13
11.9 0.944444 0.0363248 0.0473856 1 0 1 0 0 0 0 0 0 0 1 0 11.8 12 38 36 2 0 0 0
12.1 1 0 0.0416667 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 3 3 0 0 0 0
12.3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
