#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0457719 0.0753027 0.0330279 0.0493693 0.0867909 0.0369305 0.0625424 0.0925844 0.0423975 0.0579226 0.0902907 0.0402405 7.2 7.4 703812 183672 27889 24508 15663
7.5 0.0453994 0.0766061 0.0276172 0.045817 0.0868737 0.0286549 0.0600423 0.093727 0.0351444 0.0563889 0.086119 0.032524 7.4 7.6 577654 157345 25404 21823 13772
7.7 0.0516707 0.0757963 0.0251005 0.0553964 0.0791452 0.0297192 0.0650344 0.0887926 0.0298771 0.0609439 0.0863302 0.0277123 7.6 7.8 470618 133809 22690 19141 11861
7.9 0.0564088 0.0770541 0.0188979 0.0560924 0.077101 0.0210394 0.067669 0.0890841 0.0201616 0.0632768 0.0838348 0.0194791 7.8 8 385405 119117 20597 17226 10554
8.1 0.058145 0.0734704 0.0104657 0.0592061 0.0751033 0.0121123 0.0715125 0.0825287 0.0123653 0.0658141 0.0794988 0.00770082 8 8.2 317309 108947 19845 15621 9370
8.3 0.0609797 0.0638139 0.00213931 0.0619989 0.061991 0.0044603 0.073471 0.0769709 0.00132544 0.0748489 0.0719354 0.0018691 8.2 8.4 257188 94661 18432 13647 7982
8.5 0.0682015 0.0596347 -0.00409973 0.0651148 0.0581824 -0.00137391 0.0854258 0.0675644 -0.0019203 0.0804648 0.0668378 -0.00594714 8.4 8.6 203386 76748 15647 11690 6705
8.7 0.081282 0.0551272 -0.00614656 0.0768633 0.0503382 -0.00420669 0.0961817 0.064574 -0.00675478 0.09287 0.0686245 -0.0103933 8.6 8.8 160017 60603 13297 9782 5548
8.9 0.101334 0.0545691 -0.00641248 0.0941539 0.0463281 0 0.11182 0.0696724 -0.0103962 0.119674 0.0701878 -0.0058841 8.8 9 127064 47499 11239 7891 4499
9.1 0.121662 0.0566293 -0.00454696 0.0990989 0.0532985 -0.00359485 0.14975 0.0541348 -0.00124218 0.145594 0.0593355 -0.00270338 9 9.2 102595 38383 9070 6861 3928
9.3 0.14492 0.0563843 0 0.101982 0.0536505 -0.000624657 0.170174 0.0579741 0.00139919 0.173438 0.0614448 0.00540313 9.2 9.4 85057 31356 7472 5929 3268
9.5 0.173833 0.0499439 0.00950541 0.107683 0.0491881 0.0114519 0.201018 0.0506997 0.00939134 0.194171 0.0552223 0.00603221 9.4 9.6 72631 26320 5873 5122 2988
9.7 0.191969 0.0519057 0.0109478 0.0955187 0.0582524 0.00909597 0.232799 0.0479345 0.0147288 0.222995 0.0515923 0.0126898 9.6 9.8 63359 22702 4298 4810 2697
9.9 0.214513 0.0409425 0.0206795 0.0732719 0.065703 0.00792515 0.257018 0.0321779 0.0257738 0.263419 0.04224 0.0159124 9.8 10 57876 19753 2887 4461 2494
10.1 0.21723 0.0502356 0.0138904 0.0323183 0.0856133 0.0130739 0.259121 0.0432594 0.0171804 0.27649 0.0422956 0.0181606 10 10.2 53245 17670 1816 4164 2441
10.3 0.226815 0.0461188 0.017071 -0.0224129 0.0970609 0.00205241 0.270353 0.0416515 0.0207489 0.287611 0.0318805 0.0219171 10.2 10.4 49687 15653 910 4218 2293
10.5 0.227674 0.0493408 0.0151388 -0.0365001 0.0839027 0.023138 0.260894 0.0424888 0.0186394 0.289856 0.0319316 0.0235017 10.4 10.6 44143 13223 398 3880 2095
10.7 0.225572 0.0425305 0.0189986 -0.0541662 0.118292 0.0178937 0.228787 0.0387036 0.0260287 0.276912 0.0367358 0.0150623 10.6 10.8 34896 9485 139 2868 1660
10.9 0.206663 0.0347032 0.0259849 -0.0598628 0.151674 0.0277591 0.178016 0.0248595 0.0284834 0.279955 0.0220836 0.0415815 10.8 11 23097 5960 53 1771 1254
11.1 0.162675 0.0270273 0.0282042 0.153486 0.0852742 0.137771 0.071739 0.0301999 0.0259692 0.256421 0.00384367 0.0553097 11 11.2 11710 2705 14 713 662
11.3 0.109759 0.0226534 0.0335579 0.294944 0.00815809 0.519717 -0.0725261 0.0531366 0.0203654 0.172566 0.0167246 0.0472821 11.2 11.4 4451 891 1 166 286
11.5 0.0655919 0.00184751 0.0436485 -0.837438 0.00742179 0.05834 -0.0192566 0.106885 0.149576 0.0803698 0.0205083 0.0358834 11.4 11.6 1180 165 0 22 73
11.7 0.0194805 0.0497503 0.014917 -0.935065 0.0320037 0.016548 -0.935065 1.00613 0.0145149 0.0649351 0.0212718 0.0319681 11.6 11.8 253 22 0 0 12
11.9 0.030303 0.0263008 0.257047 -0.969697 0.0285205 0.030303 -0.969697 0.0285205 0.030303 0.030303 0.017316 1.0303 11.8 12 37 4 0 0 1
12.1 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12 12.2 3 0 0 0 0
12.3 0 0 1 0 0 1 0 0 1 0 0 1 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
