#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00877553 0.0191342 0.00877553 0.0374106 0.0438492 0.0374106 -0.00314474 0.0307768 -0.000238344 0.00536476 0.017551 0.00536476 8.625 8.875 26199 1769 119 299 327
9 0.00777575 0.0178762 0.00777575 0.0034274 0.0573042 0.0034274 0.010607 0.00939035 0.010607 0.00633751 0.0283527 0.00633751 8.875 9.125 46751 5579 424 1065 1086
9.25 0.0284433 0.0314195 0.0283183 0.0195616 0.0333898 0.0195777 0.0349308 0.0303924 0.0346645 0.0365172 0.0326658 0.0360905 9.125 9.375 220480 34119 2875 6823 6461
9.5 0.0617451 0.055154 0.0604115 0.0611878 0.0506995 0.0602789 0.0742563 0.0676147 0.0728682 0.0823132 0.0697778 0.0803094 9.375 9.625 809112 94755 10123 15218 13569
9.75 0.0659467 0.053029 0.0578887 0.0734258 0.0602813 0.0662468 0.101775 0.0795584 0.0889664 0.111809 0.0889569 0.0971508 9.625 9.875 2.25860e+06 289834 32144 37168 30583
10 0.0700663 0.0651745 0.0512324 0.0749717 0.0735669 0.0566472 0.0959987 0.0859746 0.0674551 0.0999184 0.0918403 0.0701282 9.875 10.125 3.469e+06 571397 69725 72746 56333
10.25 0.0718556 0.0696383 0.040292 0.0759923 0.0774285 0.0447071 0.0954463 0.0855869 0.0495166 0.0935698 0.0860146 0.0480354 10.125 10.375 2.55483e+06 552453 72806 70932 52733
