#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.0761681 0 0 0.0864929 0 0 0.108696 0 0 0 0 0 0 0 8.625 8.875 206620 204088 2532 46 3 0
9.00 5.16394e-05 0.106748 5.16394e-05 0 0.114392 0 0 0.126168 0 0 0.129032 0 0 0 0 8.875 9.125 332694 329206 3488 214 31 0
9.25 6.93868e-05 0.0852052 6.76077e-05 4.59876e-05 0.100483 4.59876e-05 0 0.110233 0 0 0.128492 0 0 0 0 9.125 9.375 1.14588e+06 1.12413e+06 21745 2531 358 0
9.50 0.000203296 0.0581569 0.000198116 0.000448175 0.0885168 0.00043763 0.000896017 0.136066 0.000896017 0.000785238 0.155477 0.000785238 0 0 0 9.375 9.625 3.27875e+06 3.08909e+06 189658 22321 2547 0
9.75 0.000590311 0.0717527 0.000567652 0.00167607 0.117232 0.00160365 0.00413756 0.182358 0.0039327 0.00627842 0.190859 0.00562935 0 0 0 9.625 9.875 4.69258e+06 4.23675e+06 455829 48821 4619 0
10.00 0.000543665 0.0662501 0.000519386 0.00367365 0.135312 0.00343027 0.00869909 0.194484 0.00795169 0.0134104 0.203023 0.0129938 0 0 0 9.875 10.125 3.53127e+06 3.04783e+06 483443 55638 4847 0
10.25 0.000734209 0.0499805 0.000682809 0.00974258 0.160858 0.00893016 0.018861 0.215435 0.0172649 0.0260517 0.233351 0.0225521 0 0 0 10.125 10.375 2.11943e+06 1.71205e+06 407387 54398 4683 0
10.50 0.00115577 0.0447312 0.00103314 0.0193149 0.179601 0.0172504 0.0304645 0.208131 0.0259723 0.0373095 0.213369 0.0322307 0 0 0 10.375 10.625 1.22257e+06 921460 301114 45988 3806 0
10.75 0.0025748 0.049243 0.00241983 0.0361172 0.174989 0.0290593 0.0509421 0.189993 0.0395885 0.0680669 0.213904 0.0504175 0 0 0 10.625 10.875 648978 503341 145637 31683 2571 0
11.00 0.00666988 0.0549399 0.00594718 0.0665685 0.163278 0.0479702 0.0828108 0.189005 0.0591242 0.11883 0.214917 0.0862142 0 0 0 10.875 11.125 332205 265672 66533 20891 1641 0
11.25 0.0154101 0.0717299 0.0123604 0.114813 0.177608 0.0686786 0.12367 0.19426 0.0733093 0.194245 0.211084 0.106745 0 0 0 11.125 11.375 164082 136080 28002 12590 1112 0
11.50 0.0346159 0.0761161 0.024499 0.185148 0.170643 0.0949174 0.163296 0.169358 0.0856112 0.254374 0.200406 0.10451 0 0 0 11.375 11.625 77713 66819 10894 6032 743 0
11.75 0.0660246 0.0802497 0.0392853 0.255455 0.164087 0.0951889 0.173594 0.121819 0.0738389 0.341151 0.183623 0.117238 0 0 0 11.625 11.875 35643 31564 4079 1636 469 0
12.00 0.117591 0.0913139 0.0458394 0.340711 0.123503 0.099562 0.175325 0.0891914 0.0511417 0.478827 0.124451 0.132674 0 0 0 11.875 12.125 15191 13700 1491 154 307 0
12.25 0.200774 0.0859705 0.0622363 0.401302 0.0976091 0.115898 0.75 0 0 0.510309 0.122344 0.160055 0 0 0 12.125 12.375 6149 5688 461 4 194 0
12.50 0.280277 0.0865052 0.0489372 0.430769 0.1 0.0567855 1 0 1 0.458333 0.125 0.0520833 0 0 0 12.375 12.625 2153 2023 130 1 96 0
12.75 0.378594 0.0910543 0.0750799 0.53125 0.0625 0.09375 0 0 0 0.516129 0.0645161 0.0645161 0 0 0 12.625 12.875 658 626 32 0 31 0
13.00 0.57754 0.101604 0.0962567 0.5 0 0.166667 0 0 0 0 0 0 0 0 0 12.875 13.125 193 187 6 0 3 0
13.25 0.676471 0.0588235 0.0588235 1 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 35 34 1 0 0 0
13.50 1 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 4 4 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
