#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.06559e-05 0.0213237 8.17652e-06 0.000213531 0.124597 0.000163247 0.000289964 0.153137 0.000228888 0.000378358 0.166835 0.000278508 0 0.151079 0 7.2 7.4 629959 456682 173277 34487 10572 323
7.5 4.00758e-05 0.0200443 1.4381e-05 0.000449242 0.123593 0.00037713 0.000374575 0.146785 0.000294193 0.0010663 0.158583 0.000873682 0 0.138329 0 7.4 7.6 511834 349338 162496 34706 10316 364
7.7 0.000127323 0.0189401 8.07808e-05 0.000777495 0.116865 0.00055572 0.00116194 0.138249 0.000927557 0.00138445 0.160154 0.000917325 0.00324675 0.140149 0.00324675 7.6 7.8 408517 267037 141480 32704 9390 308
7.9 0.000112789 0.0181392 5.94865e-05 0.00165575 0.114531 0.00113069 0.00213271 0.131756 0.00159427 0.00377313 0.14635 0.00248929 0 0.160377 0 7.8 8 317464 203920 113544 29071 8216 285
8.1 0.00032724 0.0193127 0.000197788 0.0033353 0.110582 0.00213499 0.00420838 0.122375 0.00278821 0.00631048 0.148663 0.00424666 0.00452489 0.154734 0.00452489 8 8.2 245554 158905 86649 24475 7131 221
8.3 0.000652127 0.0194683 0.000348542 0.00652847 0.111097 0.00403539 0.00732303 0.123695 0.00435944 0.00986952 0.143964 0.00485801 0.0047619 0.148647 8.90079e-05 8.2 8.4 189768 124209 65559 20893 5978 210
8.5 0.00154233 0.0215397 0.000893515 0.010961 0.110859 0.00599812 0.0114354 0.11479 0.00632393 0.0182604 0.143955 0.00935312 0.0324324 0.142709 0.0159489 8.4 8.6 146055 96607 49448 17577 5093 185
8.7 0.0030826 0.0231992 0.00147529 0.0193686 0.114203 0.00872094 0.0162296 0.110226 0.00778631 0.0337131 0.131584 0.0156544 0.0410959 0.12319 0.0219876 8.6 8.8 112877 75910 36967 14110 4301 146
8.9 0.00583066 0.025774 0.0021735 0.0322758 0.10593 0.0134903 0.0219226 0.0924119 0.00863967 0.050505 0.133894 0.0218037 0.0521739 0.157504 0.0164596 8.8 9 86840 59513 27327 10902 3663 115
9.1 0.0108834 0.0274104 0.00355548 0.0525912 0.0993216 0.0193689 0.0279425 0.090111 0.00932081 0.0850134 0.120553 0.0321073 0.0747664 0.117153 0.0406754 9 9.2 65837 46309 19528 7587 2976 107
