#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.000134937 0.000944583 0 0 0.0287355 0 0 0.0578574 0 0 0.0578574 8.625 8.875 183510 2375 72 11 0
9 0 0 0.00547959 0 0.00709003 0.000365104 0 0.0270062 0.000163785 0 0 0.0893038 8.875 9.125 296447 3380 320 71 0
9.25 3.72627e-05 0.0127847 -9.68863e-07 -4.84431e-06 0.0257583 -9.68862e-07 -4.84431e-06 0.0329611 0 -4.84431e-06 4.84431e-06 0.0775719 9.125 9.375 1.05589e+06 23749 3562 798 0
9.5 6.02754e-05 0.0268113 5.71397e-05 0.00014093 0.0658497 0.000141278 0.00015073 0.0766545 0.000151078 -3.23867e-05 3.09937e-05 0.0588271 9.375 9.625 3.0766e+06 205046 28849 5461 0
9.75 0.000303971 0.0402948 0.000289347 0.000719356 0.10172 0.000708219 0.000880776 0.120757 0.000786514 -0.000119024 0.000113015 0.0728796 9.625 9.875 4.83752e+06 510645 64410 10002 0
10 0.00101169 0.062648 0.000964647 0.00261684 0.120958 0.00245687 0.00426602 0.13421 0.00407567 -0.00014834 0.000136498 0.0597123 9.875 10.125 3.75365e+06 544812 72328 10194 0
10.25 0.00327069 0.090048 0.00302055 0.006548 0.146875 0.00601294 0.00898055 0.155978 0.00778121 -0.000188875 0.000173808 0.0428736 10.125 10.375 2.31883e+06 460462 69320 9379 0
10.5 0.0077947 0.117562 0.0069035 0.0130352 0.148061 0.0111031 0.0142986 0.159033 0.0125162 -0.000388678 0.000346895 0.038481 10.375 10.625 1.39475e+06 365619 61383 7898 0
10.75 0.0177677 0.11565 0.0142026 0.0243037 0.137876 0.0186848 0.0373096 0.152425 0.0271536 -0.000973258 0.000858553 0.0407899 10.625 10.875 768387 193000 43597 5381 0
11 0.0387452 0.120084 0.0283135 0.0480007 0.137964 0.034742 0.0674595 0.148609 0.048544 -0.00289082 0.00254226 0.0478712 10.875 11.125 403669 90955 28826 3511 0
11.25 0.0779034 0.126569 0.0497911 0.0817678 0.142281 0.0531885 0.132062 0.148048 0.0777698 -0.00822149 0.00653626 0.0552633 11.125 11.375 206510 40360 17791 2331 0
11.5 0.13539 0.102414 0.0676136 0.113768 0.0912394 0.0572842 0.189726 0.129161 0.0932437 -0.0225684 0.015108 0.0638051 11.375 11.625 102035 16650 8457 1578 0
11.75 0.202766 0.0886973 0.0776505 0.12553 0.0608988 0.0504344 0.26913 0.109159 0.0859395 -0.0531355 0.0306597 0.0722153 11.625 11.875 49052 6651 2278 1024 0
12 0.22852 0.0720196 0.0688518 0.055598 0.0245466 0.0152101 0.327875 0.0897955 0.0994631 -0.115698 0.0444878 0.0796177 11.875 12.125 22586 2603 216 638 0
12.25 0.247494 0.0410814 0.0785506 0.345719 0.0395662 0.170191 0.326504 0.0485799 0.0971102 -0.209837 0.0555045 0.0822799 12.125 12.375 9616 914 9 399 0
12.5 0.188626 0.0495867 0.0438659 -0.314971 0.0569948 0.0850832 0.197849 0.0673184 0.0583835 -0.314971 0.0569948 0.0850832 12.375 12.625 3945 278 0 195 0
12.75 0.162903 0.00413179 0.068475 -0.4345 0.0683483 0.102522 0.141772 0.0131704 0.0668999 -0.4345 0.0683483 0.102522 12.625 12.875 1306 77 0 59 0
13 -0.0484957 0.0479018 0.104513 -0.631829 0.087886 0.0712589 0.0348377 0.0665083 0.188044 -0.631829 0.087886 0.0712589 12.875 13.125 433 12 0 6 0
13.25 -0.255319 0.143617 0.0425532 -0.755319 0.117021 0.0638298 -0.755319 0.159575 0.0425532 -0.755319 0.117021 0.0638298 13.125 13.375 98 4 0 1 0
13.5 -0.111111 0.222222 0 -0.777778 0.166667 0.166667 -0.777778 0.166667 0.166667 -0.777778 0.166667 0.166667 13.375 13.625 21 3 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
