#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.40792e-05 0.0212999 2.51437e-06 3.44147e-05 0.123047 5.83055e-06 0.000117474 0.149987 8.63178e-05 0 0.161545 0 0 0.158616 0 7.2 7.4 643838 469494 174344 34050 14864 1539
7.5 2.49375e-05 0.0196422 1.98783e-06 3.04081e-05 0.122734 5.63398e-06 2.90284e-05 0.142213 -2.19517e-05 0 0.160464 0 0 0.147764 0 7.4 7.6 525332 360902 164430 34449 13908 1447
7.7 1.08233e-05 0.0191859 -8.56636e-06 0.000107368 0.116628 3.74933e-05 0.000179582 0.133687 8.86918e-05 0.000231571 0.150423 0.000147069 0.00075643 0.145891 0.00075643 7.6 7.8 426199 277179 149020 33411 12955 1322
7.9 5.62229e-05 0.0184502 3.08792e-05 0.000232756 0.114097 2.08892e-05 0.000228169 0.126006 4.65029e-05 0.000605589 0.147854 0.000189269 0.000839631 0.142889 0.00010703 7.8 8 338030 213436 124594 30679 11559 1191
8.1 7.7997e-05 0.0183926 7.43944e-06 0.000829476 0.111018 0.000290164 0.00107996 0.125493 0.000355207 0.00121359 0.14978 0.000217797 0.00102145 0.137502 -1.37462e-05 8 8.2 264325 166673 97652 25927 9888 979
8.3 0.000151868 0.018996 -2.45228e-05 0.00177317 0.11201 0.000528035 0.00195817 0.118536 0.00072773 0.00329025 0.143573 0.00135825 0.00591716 0.140482 0.00343577 8.2 8.4 207264 131693 75571 22470 8510 845
8.5 0.000653199 0.0188714 0.000210157 0.00385746 0.110681 0.00128851 0.0034746 0.114148 0.00114807 0.00636402 0.145066 0.00218053 0.00389105 0.136282 -0.000437954 8.4 8.6 161913 104103 57810 18995 7071 771
8.7 0.00123297 0.0188303 9.4414e-06 0.00795933 0.114129 0.0025043 0.00556319 0.103729 0.00139755 0.0139519 0.136301 0.00474291 0.015411 0.124436 0.00380554 8.6 8.8 124576 81105 43471 15279 5949 584
8.9 0.00312965 0.0205784 0.000626754 0.0165656 0.10568 0.0049863 0.0106771 0.0895755 0.00363791 0.0257937 0.135033 0.00529649 0.0383795 0.129085 0.018279 8.8 9 96563 63905 32658 11801 5040 469
9.1 0.00638971 0.0224163 0.000708601 0.0324864 0.0985424 0.00799544 0.0169432 0.0841874 0.00280727 0.05031 0.121788 0.0117144 0.0404313 0.128583 0.000883248 9 9.2 74052 49611 24441 8558 4194 371
9.3 0.0136903 0.0234477 0.00243329 0.0573721 0.0985745 0.0134053 0.0235539 0.0782752 0.00535046 0.0878531 0.113562 0.0159001 0.0996785 0.0969317 0.0266626 9.2 9.4 57446 39371 18075 5774 3540 311
9.5 0.0277484 0.0245669 0.00589066 0.0931718 0.0977379 0.0173992 0.032167 0.0757556 0.00432978 0.133641 0.106126 0.0239819 0.151515 0.105869 0.0355731 9.4 9.6 44829 31209 13620 3544 3038 264
9.7 0.0526024 0.0240779 0.010407 0.142743 0.0964675 0.0250624 0.0440415 0.0788963 0.00941915 0.192163 0.109234 0.0339538 0.209821 0.104899 0.0467313 9.6 9.8 35318 25265 10053 1930 2654 224
9.9 0.0837942 0.025016 0.0136584 0.19738 0.099141 0.0363185 0.0568807 0.0729894 0.0151384 0.257556 0.0934937 0.0429007 0.304569 0.0683128 0.0488867 9.8 10 29608 21517 8091 1090 2283 197
10.1 0.130989 0.0255757 0.0183197 0.262163 0.0851055 0.0331686 0.0788991 0.0877676 0.0111629 0.33676 0.0713008 0.0470087 0.355769 0.0832552 0.0290366 10 10.2 25322 18971 6351 545 2043 208
10.3 0.191365 0.0238197 0.0223055 0.336756 0.0664186 0.0405457 0.121094 0.0661972 0.0374574 0.40553 0.081289 0.0387302 0.428571 0.0773109 0.0405117 10.2 10.4 22075 16816 5259 256 1953 182
10.5 0.250485 0.0247032 0.021145 0.398612 0.0719453 0.0353047 0.142857 0.0723327 0.0390836 0.456535 0.0708762 0.0389529 0.560241 0.0385614 0.0315053 10.4 10.6 18311 14420 3891 105 1599 166
10.7 0.305902 0.0311566 0.0169384 0.45209 0.0731016 0.0227177 0.175 0.0830645 0.0321428 0.496272 0.0651617 0.0296594 0.62 0.055 0.0225974 10.6 10.8 14393 11690 2703 40 1207 150
10.9 0.356781 0.046723 0.0116788 0.520142 0.0693675 0.0250656 0.444444 0.017094 0.256944 0.487582 0.0715831 0.0172427 0.715596 0.0632498 0.0280963 10.8 11 9592 7904 1688 9 765 109
11.1 0.403488 0.0642122 0.00265399 0.569395 0.0917515 0.0221202 0.5 0.166667 0.166667 0.489529 0.0846037 0.0203599 0.776119 0.0492774 0.0328762 11 11.2 5086 4243 843 8 382 67
11.3 0.45791 0.09365 0.0110026 0.60443 0.146789 0.0124058 0 0.25 0 0.488189 0.15887 -0.011811 0.767442 0.116279 0.0118863 11.2 11.4 1991 1675 316 1 127 43
11.5 0.523013 0.127672 0.0177494 0.707692 0.137378 0.00927961 0 0 0 0.352941 0.313726 -0.0915033 0.846154 0.153846 0.0530504 11.4 11.6 543 478 65 0 17 13
11.7 0.573333 0.202982 0.0191165 0.5 0.366667 0 0 0 0 0.5 0.25 0.5 1 0 1 11.6 11.8 81 75 6 0 2 1
11.9 0.6 0.251852 0.1 0 1 0 0 0 0 0 0 0 0 1 0 11.8 12 10 10 0 0 0 0
12.1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
