#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 5.10196e-06 0.0724428 5.10196e-06 0 0.0753952 0 0 0.0384615 0 0 0 0 0 0 0 8.625 8.875 198470 196003 2467 52 7 0
9.00 9.55402e-06 0.110464 9.55402e-06 0 0.113855 0 0 0.104418 0 0 0.14 0 0 0 0 8.875 9.125 317324 314004 3320 249 50 0
9.25 2.85064e-05 0.092735 2.85064e-05 0 0.111615 0 0 0.124105 0 0 0.147228 0 0 0 0 9.125 9.375 1.10995e+06 1.08748e+06 22479 2933 523 0
9.50 9.32726e-05 0.0569046 9.19401e-05 0.000258635 0.0844008 0.000253564 0.000636841 0.1249 0.000597039 0.000278087 0.146274 0.000278087 0 0 0 9.375 9.625 3.19914e+06 3.00195e+06 197189 25124 3596 0
9.75 0.000313986 0.0674551 0.000297926 0.00099355 0.112519 0.000943652 0.0023252 0.176637 0.00227069 0.00416345 0.18435 0.0040092 0 0 0 9.625 9.875 4.77747e+06 4.29637e+06 481103 55049 6485 0
10.00 0.000325676 0.0630458 0.000305161 0.00236967 0.131086 0.00219914 0.00555654 0.194193 0.00513713 0.00673204 0.203602 0.00585188 0 0 0 9.875 10.125 3.63071e+06 3.11967e+06 511041 62269 6833 0
10.25 0.000443663 0.0467924 0.000409318 0.00678927 0.149995 0.00628323 0.0135113 0.200264 0.0123137 0.0176866 0.217254 0.0153177 0 0 0 10.125 10.375 2.20651e+06 1.77612e+06 430385 60320 6389 0
10.50 0.000784408 0.0424479 0.000704935 0.0141723 0.1722 0.0126152 0.0230216 0.204477 0.020014 0.0266616 0.211238 0.0223856 0 0 0 10.375 10.625 1.2979e+06 968883 329021 52429 5251 0
10.75 0.00179321 0.0477241 0.00165095 0.0283917 0.173407 0.0229866 0.0396239 0.191513 0.0310821 0.053818 0.203818 0.0375284 0 0 0 10.625 10.875 699285 534237 165048 36695 3549 0
11.00 0.00468718 0.0516885 0.0041621 0.0550537 0.1656 0.0383096 0.0672021 0.183632 0.0457998 0.0961039 0.208108 0.0648963 0 0 0 10.875 11.125 361944 285673 76271 24032 2310 0
11.25 0.011879 0.0639048 0.00972464 0.103273 0.170607 0.0639154 0.108499 0.185283 0.0670628 0.162215 0.21312 0.0887569 0 0 0 11.125 11.375 181848 149003 32845 14719 1535 0
11.50 0.0290893 0.0703216 0.0197239 0.175745 0.172904 0.0885865 0.152509 0.166166 0.0795042 0.237864 0.209323 0.100569 0 0 0 11.375 11.625 87656 74529 13127 7016 1030 0
11.75 0.061653 0.0762646 0.0347443 0.257955 0.163763 0.0961996 0.180042 0.133911 0.067635 0.350531 0.176039 0.119406 0 0 0 11.625 11.875 40890 35862 5028 1894 659 0
12.00 0.116863 0.0895909 0.0449189 0.336082 0.147468 0.105151 0.141361 0.0849545 0.0408322 0.452656 0.155054 0.133507 0 0 0 11.875 12.125 18147 16207 1940 191 433 0
12.25 0.20207 0.0844146 0.0600671 0.434992 0.0834671 0.104879 0.5 0.166667 0 0.544444 0.0962963 0.12747 0 0 0 12.125 12.375 7482 6859 623 6 270 0
12.50 0.288847 0.0869565 0.0548204 0.445055 0.0689116 0.0604396 0 1 0 0.48855 0.0687023 0.0534351 0 0 0 12.375 12.625 2827 2645 182 1 131 0
12.75 0.401902 0.0951248 0.077289 0.531915 0.0425532 0.0851064 0 0 0 0.486486 0.054054 0.0810811 0 0 0 12.625 12.875 888 841 47 0 37 0
13.00 0.584559 0.0955882 0.0955883 0.571429 0 0.142857 0 0 0 0.25 0 0 0 0 0 12.875 13.125 279 272 7 0 4 0
13.25 0.686275 0.0980392 0.0784314 1 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 53 51 2 0 0 0
13.50 0.571429 0 0.142857 1 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 8 7 1 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
