#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000206302 0.023976 0.000159763 0.00293399 0.132269 0.00254779 0.00476862 0.170272 0.00420301 0.00831178 0.173426 0.00735667 0 0 0 7.2 7.4 591939 431407 160532 29778 5414 0
7.5 0.000403216 0.0224538 0.000335506 0.00463365 0.129483 0.00399564 0.00757935 0.162629 0.00657828 0.00802505 0.179873 0.00702003 0 0 0 7.4 7.6 473795 329848 143947 29554 5109 0
7.7 0.000589921 0.0234437 0.00050373 0.00629472 0.124307 0.00516063 0.00943707 0.155053 0.00761598 0.0134228 0.165033 0.010805 0 0 0 7.6 7.8 368969 249186 119783 27339 4768 0
7.9 0.00106373 0.0251913 0.000910167 0.00986299 0.116781 0.00779676 0.0137009 0.148051 0.0105407 0.0198529 0.152632 0.0146317 0 0 0 7.8 8 281350 189897 91453 23867 4080 0
8.1 0.0017763 0.027642 0.00149513 0.0146342 0.114297 0.0106754 0.0193213 0.133361 0.0138443 0.0259849 0.160403 0.0170481 0 0 0 8 8.2 213221 144683 68538 20185 3579 0
8.3 0.00324006 0.0292287 0.00268424 0.0228223 0.10916 0.0154928 0.0289107 0.122853 0.0194654 0.0427406 0.139316 0.0288912 0 0 0 8.2 8.4 161586 111109 50477 16845 3065 0
8.5 0.00519681 0.0326774 0.0039772 0.0329846 0.11044 0.02172 0.0371269 0.118794 0.0232914 0.0616357 0.133509 0.0389912 0 0 0 8.4 8.6 122242 85437 36805 14006 2531 0
8.7 0.00831853 0.0361709 0.00569347 0.0435189 0.119015 0.0265976 0.0409429 0.121093 0.0242109 0.0665716 0.152453 0.0387545 0 0 0 8.6 8.8 92624 65877 26747 11284 2103 0
8.9 0.0133906 0.0375527 0.00823283 0.0617135 0.115429 0.0333799 0.0512668 0.111187 0.0275648 0.0968661 0.150344 0.0529036 0 0 0 8.8 9 69555 50483 19072 8407 1755 0
9.1 0.0218078 0.032319 0.0109265 0.0834749 0.127319 0.0405645 0.0609982 0.111772 0.0312265 0.133843 0.148176 0.060987 0 0 0 9 9.2 52147 38610 13537 5951 1569 0
