#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.000231893 0.0148659 0.000266934 -0.00115635 0.0483509 -0.00112131 -0.00115635 0.00115635 0.0106187 0.00324893 0.0174729 0.00328397 8.625 8.875 30699 2161 224 447 227
9 1.03223e-05 0.0124363 7.25746e-05 -0.000667318 0.0310665 -0.000625817 -0.000530546 0.00394521 0.00363109 -0.000677666 0.00641626 0.00152076 8.875 9.125 55038 6847 819 1473 826
9.25 0.000409678 0.0458933 0.000414235 0.000300419 0.0401326 0.000309533 0.000335316 0.0469801 0.00034443 0.00119418 0.0535207 0.00119874 9.125 9.375 265168 45730 5628 9613 5615
9.5 0.00227213 0.0911911 0.00225143 0.00232274 0.0940652 0.00225151 0.0030788 0.121792 0.00305421 0.00332393 0.128428 0.00333034 9.375 9.625 1.09054e+06 154621 20875 25284 13254
9.75 0.00266097 0.0907928 0.00262293 0.00313114 0.116892 0.00303147 0.00468345 0.146153 0.00458411 0.00475211 0.158339 0.00462026 9.625 9.875 3.01882e+06 418064 55948 52269 24891
10 0.00212239 0.100011 0.00212062 0.0024625 0.122972 0.00242693 0.00332615 0.142601 0.00335926 0.00387448 0.146808 0.00379708 9.875 10.125 3.90072e+06 638427 89346 77712 35448
10.25 0.00181413 0.104387 0.00176863 0.00195302 0.125371 0.00189221 0.00310683 0.143523 0.00300309 0.00326604 0.139054 0.00321451 10.125 10.375 2.74307e+06 588926 87736 71510 31416
