#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0145736 0.0714997 0.0127828 0.0686785 0.181633 0.0569841 0.222222 0.177778 0.222222 0 0 0 0 0 0 7.2 7.4 66217 62373 3844 9 0 0
7.5 0.0142679 0.0727776 0.0124948 0.0808847 0.175901 0.0659448 0 0.4 0 0 0 0 0 0 0 7.4 7.6 48792 45627 3165 6 0 0
7.7 0.0146747 0.070112 0.013113 0.0792202 0.192732 0.0669189 0.333333 0.0952381 0.333333 0 0 0 0 0 0 7.6 7.8 34439 32028 2411 3 0 0
7.9 0.0151859 0.0700991 0.0129294 0.0892963 0.183376 0.0754501 0.0909091 0.309091 0.0909091 0 0 0 0 0 0 7.8 8 23290 21599 1691 11 0 0
8.1 0.0149105 0.0715237 0.0124171 0.0878261 0.183986 0.0721318 0 0.375 0 0 0 0 0 0 0 8 8.2 15167 14017 1150 7 0 0
8.3 0.0187665 0.0673821 0.0157496 0.0762195 0.210666 0.0548862 0 0.571429 0 0 0 0 0 0 0 8.2 8.4 9768 9112 656 2 0 0
8.5 0.0207389 0.0628432 0.0179584 0.107656 0.15819 0.0890879 0.2 0.4 0.2 0 0 0 0 0 0 8.4 8.6 6156 5738 418 5 0 0
8.7 0.0170866 0.0649974 0.0135737 0.0817308 0.201957 0.0616303 0.125 0.589286 0.125 0 0 0 0 0 0 8.6 8.8 3661 3453 208 8 0 0
8.9 0.025641 0.0617602 0.0219022 0.114286 0.134036 0.0827897 0.4 0.35 0.4 0 0 0 0 0 0 8.8 9 2324 2184 140 5 0 0
9.1 0.0303279 0.0611707 0.0247413 0.0294118 0.22432 0.000840336 0 0.75 0 0 0 0 0 0 0 9 9.2 1288 1220 68 2 0 0
9.3 0.0213904 0.0591783 0.0157132 0.152174 0.147826 0.152174 0.25 0.25 0.25 0 0 0 0 0 0 9.2 9.4 794 748 46 4 0 0
9.5 0.026699 0.0486333 0.021597 0.217391 0.115942 0.217391 0 0.4 0 0 0 0 0 0 0 9.4 9.6 435 412 23 1 0 0
9.7 0.012987 0.0743916 0.00974026 0.0769231 0.25641 0.0769231 0 0 0 0 0 0 0 0 0 9.6 9.8 244 231 13 0 0 0
9.9 0.046875 0.0440341 0.046875 0.333333 0 0.333333 0 0 0 0 0 0 0 0 0 9.8 10 131 128 3 0 0 0
10.1 0.0606061 0.0465368 0.0606061 0 0.25 0 0 0 0 0 0 0 0 0 0 10 10.2 70 66 4 1 0 0
10.3 0.0689655 0.0153718 0.0689655 0 0 0 0 0 0 0 0 0 0 0 0 10.2 10.4 29 29 0 0 0 0
10.5 0 0.0666667 0 0 0 0 0 0 0 0 0 0 0 0 0 10.4 10.6 20 18 2 1 0 0
10.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.6 10.8 8 8 0 0 0 0
10.9 0.5 -0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 2 2 0 0 0 0
11.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 1 1 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 0 0 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
