#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.714286 0 0 0.416667 0 0 0 0 8.625 8.875 84251 193 153 6
9.00 0 0.621212 0 0 0.666667 0 0 0.666667 0 8.875 9.125 145649 829 601 73
9.25 0 0.592511 0 0 0.645872 0 0 0.589744 0 9.125 9.375 606401 6765 5374 437
9.50 0 0.666667 0 0 0.699192 0 0 0.672598 0 9.375 9.625 2.11671e+06 36249 22980 1751
9.75 0.142857 0.607143 -0.0266344 0.25 0.5 0 0 0.736111 0 9.625 9.875 4.32913e+06 86627 44243 2947
10.00 0 0.818766 0 0 0.837689 0 0 0.76509 0 9.875 10.125 4.16554e+06 102743 48320 3328
10.25 0.75 0.132353 0.25 1 0 0.275816 0 0.826667 0 10.125 10.375 2.77764e+06 96864 42705 2855
10.50 1 -0.0769231 0.375 1 -0.120031 1 0 0.858407 0 10.375 10.625 1.73355e+06 88815 34306 2294
10.75 0.6 0.252632 -0.0206896 0.833333 0.0416667 0.166667 0 0.851351 0 10.625 10.875 1.05069e+06 71013 24684 1648
11.00 0.740741 0.120573 0.0476692 0.826923 0.0560557 0.138554 1 0 0.363112 10.875 11.125 586414 48972 16427 1061
11.25 0.809322 0.0472817 0.117039 0.81407 0.0510612 0.137985 0.733333 0.155556 0.115054 11.125 11.375 321346 31517 11032 726
11.50 0.814664 0.0462056 0.139624 0.758007 0.0734743 0.111091 0.782609 0.0794603 0.132609 11.375 11.625 176061 16442 7210 365
11.75 0.787879 0.0402946 0.092667 0.773475 0.0362632 0.139451 0.75 0.0705128 0.131818 11.625 11.875 95024 4587 4961 270
12.00 0.768 0.00580955 0.138786 0.695041 0.0526308 0.0906793 0.638889 0.0753968 0.124183 11.875 12.125 50153 452 3256 181
12.25 0.526316 0.0619195 0.114551 0.632669 0.0369194 0.0730288 0.653333 0.0466667 0.0940112 12.125 12.375 25673 28 2035 103
12.50 0.5 0.5 0 0.489796 0.0393764 0.0601754 0.492063 0.0476191 0.0587302 12.375 12.625 12777 2 1097 80
12.75 0 0 0 0.421456 0.0560951 0.0843773 0.339623 0.0889488 0.072956 12.625 12.875 5955 0 301 60
13.00 0 0 0 0.466667 0.0160919 0.193939 0.179487 0.0769231 0.051282 12.875 13.125 2578 0 36 39
13.25 0 0 0 0 0 0 0.346154 0.0384615 0.153846 13.125 13.375 1054 0 1 26
13.50 0 0 0 0 0 0 0.125 0.0416667 0.125 13.375 13.625 369 0 0 8
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 110 0 0 2
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 16 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 3 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
