#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0116554 0.0295055 0.00805288 0.0712363 0.106426 0.0413972 0.0763827 0.1174 0.0456107 0.0899452 0.125116 0.0481309 0.0889659 0.115035 0.0501108 7.2 7.4 708715 524048 184667 27048 24615 17310
7.5 0.0109609 0.0255936 0.00654116 0.0703956 0.099865 0.0325869 0.0705845 0.11 0.0343771 0.093084 0.114244 0.0422229 0.0830111 0.108916 0.0331712 7.4 7.6 586565 426697 159868 25048 22195 15516
7.7 0.010235 0.024488 0.00471345 0.0754813 0.0952036 0.0255617 0.0774891 0.0992273 0.0302632 0.0894851 0.109217 0.025749 0.0821464 0.104858 0.0223916 7.6 7.8 477786 342746 135040 22016 19344 13269
7.9 0.0106148 0.0219776 0.00342077 0.0878197 0.0896938 0.0207326 0.0885672 0.0916309 0.0250062 0.100998 0.0978888 0.020918 0.0972789 0.0946732 0.0221081 7.8 8 390230 272261 117969 20030 17228 11760
8.1 0.0122001 0.0212169 0.0026537 0.0918443 0.0908641 0.0090998 0.0903362 0.094245 0.0112511 0.104587 0.0957388 0.00538373 0.100686 0.0938279 0.00563402 8 8.2 319391 211883 107508 18885 15480 10210
8.3 0.014379 0.020501 0.00154291 0.0962113 0.0815843 -0.00108618 0.0975986 0.0795116 0.00213309 0.111273 0.0925354 -0.00406116 0.106939 0.0883257 -0.00378226 8.2 8.4 261147 166075 95072 17490 13723 8921
8.5 0.0181302 0.0196612 0.000788312 0.108521 0.0745468 -0.00627266 0.104582 0.0772055 -0.00267866 0.130921 0.079587 -0.0067232 0.129226 0.0766721 -0.00374898 8.4 8.6 207466 129177 78289 15366 11801 7483
8.7 0.022309 0.0196019 0.000255853 0.128839 0.0696625 -0.0106367 0.120567 0.0698393 -0.00686613 0.145637 0.0824537 -0.0091835 0.151765 0.0737009 -0.00733006 8.6 8.8 163500 100856 62644 13055 9867 6319
8.9 0.030065 0.0176464 0.000610311 0.154101 0.0664118 -0.0117916 0.141423 0.0641544 -0.00892532 0.174085 0.0748382 -0.0113996 0.170229 0.0796187 -0.0154119 8.8 9 130403 80825 49578 11059 8335 5146
9.1 0.0407301 0.0169889 0.00219502 0.1877 0.0636539 -0.0100949 0.166759 0.0572068 -0.00706328 0.212229 0.0677771 -0.00880447 0.220462 0.0639027 -0.00170927 9 9.2 105980 66241 39739 9067 7049 4418
