#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.8 0.0571429 0.8 0.705882 0.0813517 0.705882 0.769231 0.0716783 0.769231 8.625 8.875 26877 152 361 307
9.00 0.852941 -0.0703325 0.852941 0.758065 0.0532563 0.758065 0.831169 0.00916731 0.831169 8.875 9.125 48070 502 1153 1157
9.25 0.767123 0.00546241 0.767123 0.829317 0.170683 0.125912 0.837662 -0.00480932 0.837662 9.125 9.375 226850 3353 7368 6675
9.50 0.726987 0.0320137 0.137329 0.800385 0.144927 0.143437 0.825566 0.123152 0.118278 9.375 9.625 838090 11646 16910 14447
9.75 0.775892 0.13608 0.166023 0.817115 0.103833 0.164536 0.849315 0.074349 0.145058 9.625 9.875 2.34935e+06 35051 39722 31208
10.00 0.909393 0.0383788 0.106754 0.926054 0.0306211 0.110947 0.937338 0.018591 0.105772 9.875 10.125 3.5384e+06 72488 73839 54545
10.25 0.939204 0.017273 0.0811439 0.950686 0.00947118 0.0851227 0.954018 0.0104643 0.0850425 10.125 10.375 2.58574e+06 75280 71617 50654
10.50 0.948655 0.00935894 0.0777311 0.952687 0.00904256 0.0699117 0.948483 0.0152316 0.062905 10.375 10.625 1.63084e+06 61567 55730 38302
10.75 0.946281 0.010424 0.0698532 0.947406 0.0132445 0.0635189 0.944853 0.0151899 0.0643451 10.625 10.875 1.01325e+06 48933 40930 27077
11.00 0.950164 0.00158954 0.0836878 0.950426 0.00901985 0.0699753 0.950298 0.00880432 0.0744022 10.875 11.125 622977 37717 28515 18136
11.25 0.946744 0.00250453 0.0776762 0.954799 -0.00177282 0.0805957 0.950806 0.00187492 0.0801985 11.125 11.375 364979 26432 18492 11567
11.50 0.93358 -0.00239658 0.0792991 0.93475 0.00254017 0.0663704 0.935738 -0.000677645 0.0773309 11.375 11.625 213829 15590 12071 7190
11.75 0.873484 0 0.0645426 0.891456 -0.00147772 0.0653234 0.884563 0.0036841 0.0673487 11.625 11.875 124457 5035 7899 4441
12.00 0.798046 0.0025242 0.0620456 0.726107 0.0180328 0.0522131 0.724044 0.0149949 0.0498679 11.875 12.125 72343 592 5458 2892
12.25 0.566667 0.0455782 0.0403509 0.518463 0.0204052 0.0456789 0.481799 0.0294088 0.0361951 12.125 12.375 41699 74 3549 1778
12.50 0.428571 0.047619 0.0601504 0.289458 0.0485252 0.039916 0.266734 0.0538051 0.0478627 12.375 12.625 23462 21 2015 1108
12.75 0.2 0.2 0 0.187302 0.0543091 0.030656 0.187335 0.0367086 0.0316931 12.625 12.875 13334 5 704 810
13.00 0 0 0 0.0606061 0.0749872 0.00178253 0.0752033 0.0135413 0.00787652 12.875 13.125 7351 1 69 508
13.25 1 0 1 0 0.2 0 0.0433604 0.0164686 0.00259956 13.125 13.375 3964 1 11 375
13.50 0 0 0 1 0 0 0.030303 0.00969697 0.0102025 13.375 13.625 1993 0 1 200
13.75 0 0 0 0 0 0 0.0422535 0.0140845 0.0140845 13.625 13.875 1031 0 0 72
14.00 0 0 0 0 0 0 0.125 0.0178571 0 13.875 14.125 452 0 0 8
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 192 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 40 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 15 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
