#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0160178 0.108841 0.0139578 0.0276419 0.159583 0.0239508 0.0314847 0.175954 0.0244038 -0.00144213 0.00126574 0.0363982 7.2 7.4 513619 126690 20011 1640 0
7.5 0.0188975 0.113519 0.0159517 0.0290167 0.155804 0.0247763 0.0434265 0.161427 0.0356312 -0.00199897 0.00180134 0.0375848 7.4 7.6 400685 108535 19474 1563 0
7.7 0.0214524 0.104052 0.0173224 0.0370107 0.141417 0.0298738 0.0313548 0.168192 0.0226576 -0.0030553 0.00273984 0.0367337 7.6 7.8 304690 86381 17571 1424 0
7.9 0.0264647 0.0956456 0.0210619 0.0416937 0.13393 0.0326679 0.048458 0.162375 0.0373964 -0.00455999 0.00407662 0.0410819 7.8 8 227804 64207 15415 1226 0
8.1 0.032843 0.0973572 0.0242485 0.0508229 0.131903 0.0365789 0.081042 0.139073 0.0621405 -0.00630201 0.00548577 0.0439192 8 8.2 168622 45804 12744 1122 0
8.3 0.0421156 0.10169 0.0297457 0.0597267 0.134496 0.0420102 0.0841765 0.139637 0.0541499 -0.00899125 0.00758711 0.0454365 8.2 8.4 125243 32931 10725 966 0
8.5 0.0485172 0.103699 0.0299764 0.0682147 0.125267 0.0445808 0.103353 0.143394 0.0675555 -0.0126083 0.0099665 0.0471404 8.4 8.6 91071 23100 8797 733 0
8.7 0.0553918 0.111669 0.031052 0.0671599 0.124491 0.0389483 0.114555 0.16592 0.0631505 -0.0172782 0.0127766 0.0468664 8.6 8.8 67737 16169 6940 622 0
8.9 0.07349 0.107551 0.0397079 0.0766983 0.108041 0.0445528 0.136295 0.158231 0.0744857 -0.0235495 0.0160781 0.0464853 8.8 9 49034 10944 5247 513 0
9.1 0.0915863 0.09033 0.0483636 0.0770788 0.0960983 0.0423392 0.17002 0.123499 0.0904671 -0.0299797 0.0179744 0.0490744 9 9.2 35654 7535 3811 465 0
