#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00263784 0.0437919 0.00244447 0.0288909 0.163514 0.025324 0.0486501 0.216963 0.0409375 0.0523256 0.246658 0.0469129 0 0 0 7.2 7.4 463925 357490 106435 14594 688 0
7.5 0.00358543 0.0431137 0.00331487 0.0323871 0.153513 0.0274223 0.0534362 0.201856 0.0432125 0.0614525 0.227367 0.0525239 0 0 0 7.4 7.6 358098 268587 89511 14260 716 0
7.7 0.00487842 0.0439215 0.00435147 0.0370819 0.143224 0.0310547 0.0596604 0.185498 0.048582 0.0665658 0.202311 0.0523906 0 0 0 7.6 7.8 269031 198835 70196 12722 661 0
7.9 0.00661479 0.0489799 0.00591025 0.0450946 0.143343 0.0361501 0.0707804 0.186734 0.0548693 0.0735786 0.208336 0.0539065 0 0 0 7.8 8 198667 147397 51270 11020 598 0
8.1 0.00923094 0.0497116 0.00786277 0.0542919 0.143195 0.0404423 0.0836632 0.176832 0.0623993 0.0803922 0.213604 0.054988 0 0 0 8 8.2 145986 109848 36138 9347 510 0
8.3 0.0119279 0.05166 0.00986939 0.0621623 0.14905 0.0421979 0.0913077 0.188736 0.0611121 0.122642 0.20025 0.08686 0 0 0 8.2 8.4 106172 80819 25353 7754 424 0
8.5 0.0153681 0.0517215 0.0122136 0.0803643 0.151076 0.0535292 0.112701 0.175609 0.0780614 0.0997151 0.258375 0.0494192 0 0 0 8.4 8.6 77127 59669 17458 6220 351 0
8.7 0.0208778 0.0517053 0.015251 0.0944435 0.154674 0.0588701 0.11682 0.182638 0.0724662 0.216117 0.179588 0.147772 0 0 0 8.6 8.8 55345 43539 11806 4905 273 0
8.9 0.0251834 0.0548193 0.0166267 0.1089 0.158342 0.0635892 0.119502 0.173371 0.0680692 0.212766 0.230477 0.138347 0 0 0 8.8 9 40153 32164 7989 3774 235 0
9.1 0.0345501 0.0503282 0.0206259 0.120797 0.170183 0.0648947 0.113509 0.180083 0.0635784 0.288372 0.155478 0.169106 0 0 0 9 9.2 28362 23039 5323 2687 215 0
9.3 0.0405134 0.0535484 0.0218026 0.130385 0.168052 0.0533601 0.118598 0.153675 0.0612659 0.187097 0.228634 0.048732 0 0 0 9.2 9.4 19898 16439 3459 1855 155 0
9.5 0.0493966 0.0600674 0.0236078 0.159236 0.147139 0.0703938 0.102263 0.144961 0.0479725 0.345912 0.114265 0.174483 0 0 0 9.4 9.6 13955 11600 2355 1193 159 0
9.7 0.0608811 0.0630868 0.0250558 0.167025 0.163515 0.063129 0.117555 0.122995 0.0630994 0.211864 0.237288 0.0234586 0 0 0 9.6 9.8 9657 8262 1395 638 118 0
9.9 0.0703385 0.0648861 0.0247159 0.208705 0.128565 0.0929418 0.119122 0.109342 0.0595478 0.33945 0.139542 0.103601 0 0 0 9.8 10 6597 5701 896 319 109 0
10.1 0.0826752 0.0675926 0.0222064 0.212727 0.163172 0.0597861 0.105634 0.116588 0.0416338 0.356164 0.217169 0.0858941 0 0 0 10 10.2 4602 4052 550 142 73 0
10.3 0.10391 0.0598177 0.0268177 0.253247 0.128332 0.0975091 0.180328 0.0959879 0.108039 0.42623 0.18394 0.142896 0 0 0 10.2 10.4 3070 2762 308 61 61 0
