#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 5.19588e-06 0.0136701 2.08665e-05 -0.000297743 0.0744468 0.00355724 -0.000297743 0.000293825 0.0740086 -0.000297743 0.000293825 0.0740086 8.625 8.875 258555 3301 13 0 0
9 0.00124023 0.012853 0.00124512 -0.000493734 0.000493734 0.00687073 -0.000493734 0.000488846 0.0690128 -0.000493734 0.000483957 0.0944523 8.875 9.125 413164 4037 79 4 0
9.25 0.000501912 0.0285438 0.000501912 0.00081689 0.0579479 0.000818426 -0.000691406 0.041784 0.000497044 -0.000691406 0.00068065 0.0796238 9.125 9.375 1.32097e+06 19274 1326 56 0
9.5 0.00121916 0.0282255 0.00120437 0.0041283 0.0728903 0.00402066 0.00757719 0.0936502 0.00759137 -0.00117555 0.00112071 0.0613073 9.375 9.625 3.32248e+06 149496 11124 457 0
9.75 0.00415453 0.0498122 0.00394374 0.0149505 0.116698 0.0136594 0.017643 0.116084 0.0152885 -0.00261921 0.00248081 0.0755488 9.625 9.875 4.08821e+06 338218 23791 839 0
10 0.0110979 0.0699268 0.0100766 0.0299167 0.143707 0.0270017 0.0488775 0.146048 0.0429966 -0.00245518 0.00233066 0.0722053 9.875 10.125 2.90938e+06 347450 28049 1013 0
10.25 0.0272663 0.120054 0.024723 0.0506148 0.172196 0.0435968 0.0550523 0.177109 0.0497874 -0.00285875 0.00269856 0.065101 10.125 10.375 1.66753e+06 294207 28631 967 0
10.5 0.0440026 0.131137 0.0378272 0.0691085 0.176253 0.0565335 0.0749396 0.171656 0.0620139 -0.00414208 0.00391914 0.0590896 10.375 10.625 888680 184444 22307 784 0
10.75 0.0669545 0.129544 0.0525004 0.0990851 0.184025 0.0756098 0.107952 0.201269 0.0852838 -0.0077973 0.0071872 0.0629393 10.625 10.875 444586 79075 15082 527 0
11 0.0950395 0.125276 0.0691667 0.127756 0.166854 0.0903928 0.166184 0.150535 0.112722 -0.0165088 0.0146714 0.0754206 10.875 11.125 214783 33546 9746 312 0
11.25 0.125872 0.108551 0.0801025 0.149341 0.139804 0.0952242 0.25698 0.146156 0.14404 -0.0287338 0.0230034 0.0875436 11.125 11.375 98645 12962 5756 203 0
11.5 0.15137 0.0886827 0.0715322 0.140941 0.0845551 0.0688666 0.268532 0.175963 0.119644 -0.0491156 0.0339125 0.0903287 11.375 11.625 42745 4529 2836 170 0
11.75 0.175583 0.0580512 0.0758746 0.103515 0.0316747 0.0501834 0.364291 0.10849 0.160857 -0.0839852 0.0486889 0.100507 11.625 11.875 17416 1437 752 87 0
12 0.182862 0.0501769 0.0834772 0.0695502 0.0325571 0.0627563 0.292347 0.138792 0.0593002 -0.121939 0.0586689 0.0990961 11.875 12.125 6564 479 94 70 0
12.25 0.0911115 0 0.0883833 -0.190707 0.165053 0.0745402 0.142627 0.0357535 0.0939013 -0.190707 0.0653437 0.10939 12.125 12.375 2176 110 3 30 0
12.5 0.158005 0.0502667 0.0433922 -0.235935 0.0490018 0.119782 0.198848 0.0490018 0.0453721 -0.235935 0.0490018 0.119782 12.375 12.625 584 33 0 23 0
12.75 -0.344371 0.0711921 0.119205 -0.344371 0.0662252 0.125828 -0.344371 0.0711921 0.119205 -0.344371 0.0662252 0.125828 12.625 12.875 155 4 0 4 0
13 -0.366667 0.1 0.1 -0.366667 0.1 0.1 -0.366667 0.1 0.1 -0.366667 0.1 0.1 12.875 13.125 30 0 0 0 0
13.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.125 13.375 2 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
