#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.7 0 0 0.769231 0 0 1 0 8.625 8.875 72123 225 233 19
9.00 0 0.591667 0 0 0.7 0 0 0.461538 0 8.875 9.125 126506 868 735 95
9.25 0 0.597496 0 0 0.680328 0 0 0.636364 0 9.125 9.375 545662 6771 6247 760
9.50 0.333333 0.320309 0.333333 0 0.677721 0 0 0.66302 0 9.375 9.625 1.961e+06 34655 24581 2846
9.75 0.6 0.0977774 0.433333 0.25 0.553629 0.0833333 0 0.795652 0 9.625 9.875 4.16556e+06 84316 47615 5144
10.00 0 0.83212 0 0.333333 0.483512 0.333333 0 0.797066 0 9.875 10.125 4.18044e+06 103244 54195 5855
10.25 0.666667 0.210094 0.291667 0.666667 0.244898 0.0243455 0 0.956044 0 10.125 10.375 2.80484e+06 97412 47603 5009
10.50 0.666667 0.206444 0.0666667 0 0.882833 0 0 1 0 10.375 10.625 1.75005e+06 88653 38317 3974
10.75 0.5 0.362543 -0.0909091 0.571429 0.301893 -0.0952381 1 0 0.5 10.625 10.875 1.0681e+06 71945 27499 2878
11.00 0.896552 0.00588727 0.174878 0.848485 0.0430814 0.138584 1 -0.0833333 0.315789 10.875 11.125 602151 49869 18307 1878
11.25 0.82963 0.0413381 0.122317 0.775641 0.099359 0.0768175 0.85 0.0402439 0.201613 11.125 11.375 332941 32286 12292 1182
11.50 0.833333 0.0337877 0.135095 0.823875 0.0362191 0.149085 0.8 0.0863636 0.141041 11.375 11.625 183553 17134 8042 658
11.75 0.81117 0.018338 0.108154 0.778404 0.0472912 0.122198 0.711538 0.100962 0.0844198 11.625 11.875 100176 4791 5531 469
12.00 0.801471 -0.0206487 0.145029 0.72459 0.0353093 0.0961612 0.691176 0.0139517 0.14951 11.875 12.125 53701 486 3719 307
12.25 0.565217 0.0347826 0.130435 0.638594 0.0432549 0.074141 0.606667 0.0463945 0.0828571 12.125 12.375 27901 39 2284 195
12.50 0.333333 0.166667 0.0833333 0.480076 0.0395117 0.0543156 0.439655 0.0514162 0.0471318 12.375 12.625 14234 6 1294 133
12.75 1 0 0 0.331169 0.0573447 0.0458927 0.292683 0.088896 0.0362726 12.625 12.875 6770 1 345 90
13.00 0 0 0 0.361111 0.0328283 0.117868 0.206897 0.0431034 0.037405 12.875 13.125 3107 0 37 59
13.25 0 0 0 0 0 0 0.230769 0.0512821 0.102564 13.125 13.375 1268 0 1 40
13.50 0 0 0 0 0 0 0.0526316 0.00986842 0 13.375 13.625 483 0 0 19
13.75 0 0 0 0 0 0 0.333333 0 0 13.625 13.875 156 0 0 3
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 29 0 0 1
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 4 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 1 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
