#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.0145296 0 0 0.0551747 0 0 0.0174907 0 0 0 0.0131995 8.625 8.875 33808 2075 246 379 173
9 -1.82542e-05 0.0101347 0 -1.82542e-05 0.0255527 0 -1.82542e-05 1.82542e-05 0.00622924 -1.82542e-05 0.00408062 0.00221759 8.875 9.125 61167 6385 757 1376 659
9.25 0 0.0484845 0 0 0.0600127 0 0 0.0520751 0 0 0.0534486 0 9.125 9.375 294978 44576 6112 9253 4644
9.5 4.93816e-05 0.0920495 7.69302e-06 2.5302e-05 0.101606 -1.89617e-06 5.7796e-05 0.128557 -3.78954e-06 -1.70655e-05 0.134583 -1.04289e-05 9.375 9.625 1.2203e+06 165545 23603 26716 11694
9.75 6.54723e-05 0.0943368 3.8863e-05 3.84175e-06 0.122844 4.57235e-06 5.90296e-05 0.15162 4.8964e-05 0.000193789 0.166817 0.000110529 9.625 9.875 3.23249e+06 445711 61979 54270 21942
10 5.29471e-07 0.0974955 5.18563e-06 3.88846e-05 0.12464 2.06419e-05 1.60643e-05 0.145162 4.42536e-06 -2.00934e-05 0.148556 -2.88379e-06 9.875 10.125 3.99062e+06 650580 94113 76419 29185
10.25 7.74443e-06 0.101966 -1.22524e-05 7.85287e-06 0.123172 -1.87103e-05 2.57507e-07 0.146497 -3.24726e-05 -1.41808e-05 0.136828 -6.45564e-06 10.125 10.375 2.77897e+06 592923 90770 69260 25497
