#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 1 0 1 0.833333 0.166667 0.0606061 0.76087 0.23913 0.0108696 8.625 8.875 37924 117 380 460
9.00 0.75 0.0625 0.0634328 0.826389 0.0516599 0.045367 0.803371 0.119706 0.0185223 8.875 9.125 59827 406 1223 1467
9.25 0.729825 0.0927561 0.0567935 0.753762 0.11786 0.0110584 0.784337 0.136298 0.0440536 9.125 9.375 247754 2347 5867 6564
9.50 0.661017 0.13026 0.0652315 0.709078 0.143381 0.0652876 0.731043 0.143047 0.063107 9.375 9.625 764781 6495 10354 11007
9.75 0.640114 0.160445 0.0885618 0.691114 0.146252 0.102406 0.743696 0.119776 0.0930998 9.625 9.875 1.98678e+06 20642 25645 24595
10.00 0.866751 0.05224 0.0683152 0.88434 0.0477288 0.0647451 0.908319 0.0365365 0.0600008 9.875 10.125 3.10978e+06 54579 61758 56089
10.25 0.923066 0.0266298 0.0489904 0.934466 0.0223651 0.0477533 0.936288 0.0198076 0.0461963 10.125 10.375 2.3885e+06 59859 64862 55397
10.50 0.932701 0.0202923 0.0384492 0.946609 0.0112426 0.0458167 0.947072 0.01386 0.0430406 10.375 10.625 1.52719e+06 48691 52112 43334
10.75 0.932906 0.0106342 0.0415295 0.949539 0.00926048 0.0415541 0.946737 0.0110806 0.0384505 10.625 10.875 950463 36988 38533 31162
11.00 0.925896 0.00976682 0.0398052 0.940564 0.0100363 0.0407042 0.949048 0.00543356 0.043193 10.875 11.125 588499 28625 26817 21380
11.25 0.904651 0.00887549 0.0415407 0.925749 0.0069254 0.041261 0.933949 0.00745291 0.042442 11.125 11.375 353490 21098 17413 13664
11.50 0.849285 0.0156721 0.0345393 0.887881 0.00928861 0.0360698 0.912149 0.00787699 0.0395182 11.375 11.625 209689 12826 11237 8504
11.75 0.803307 0.0040558 0.0399551 0.809389 0.0115738 0.031666 0.850596 0.00327694 0.044793 11.625 11.875 124088 4425 7105 5371
12.00 0.681957 0.035244 0.0259805 0.657462 0.015669 0.0346862 0.697926 0.0136389 0.0389559 11.875 12.125 72647 532 4858 3444
12.25 0.589286 0.0453296 0.0267857 0.465284 0.0224504 0.0312004 0.48477 0.0283968 0.031218 12.125 12.375 42337 73 3074 2095
12.50 0.52381 0.014652 0.0622711 0.291694 0.0477383 0.0189009 0.272815 0.0511154 0.0182692 12.375 12.625 24709 22 1938 1316
12.75 0.2 0.2 0.0571429 0.225632 0.0505587 0.0178853 0.162634 0.045246 0.0166109 12.625 12.875 14378 5 656 895
13.00 0 0 0 0.0634921 0.0835668 -0.00102406 0.102161 0.0281808 0.0147825 12.875 13.125 8033 1 74 565
13.25 0 0 0 0.111111 0.138889 0 0.066092 0.0476805 -0.00347326 13.125 13.375 4572 0 10 371
13.50 0 0 0 0 0 0 0.0311111 0.0346784 0.00763693 13.375 13.625 2409 0 1 239
13.75 0 0 0 0 0 0 0.025974 0.0311688 0.00158378 13.625 13.875 1287 0 0 81
14.00 0 0 0 0 0 0 0.166667 0.166667 0.0238095 13.875 14.125 635 0 0 9
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 314 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 118 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 42 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 6 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 2 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
