#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0117195 0.015357 0.011571 -0.00140916 0.0222071 0.00643435 0.0279638 0.0203435 0.0231427 0.0101678 0.0157174 0.0132233 8.625 8.875 34077 2331 136 379 470
9 -0.0123577 0.0102363 -0.00031653 -0.00662079 0.0089709 0.0025772 -0.015388 0.0121444 0.000476345 0.00852425 0 0.0122417 8.875 9.125 55282 6616 356 1156 1435
9.25 0.0175495 0.0106347 0.0141235 0.00943587 0.00946657 0.00465209 0.0210959 0.0100931 0.0181285 0.0260115 0.0130712 0.0222358 9.125 9.375 236417 32900 2375 5717 6359
9.5 0.0688915 0.036281 0.0402007 0.0543002 0.0393771 0.036151 0.0795935 0.0454154 0.0474813 0.0940481 0.0438457 0.0570153 9.375 9.625 758110 71101 6645 10547 11043
9.75 0.0880072 0.0320204 0.0250454 0.0928025 0.0392027 0.0305719 0.129831 0.0508511 0.0389592 0.140828 0.0509684 0.0396228 9.625 9.875 2.00433e+06 213096 21328 26429 25142
10 0.117863 0.0487321 0.020119 0.122558 0.0539545 0.0222389 0.150989 0.0565427 0.0258037 0.155131 0.0588998 0.0241915 9.875 10.125 3.1413e+06 502516 56101 62743 56685
10.25 0.14645 0.0568675 0.0238066 0.154978 0.0634639 0.0247871 0.180582 0.0630372 0.0244052 0.177572 0.0621195 0.0244517 10.125 10.375 2.40517e+06 508840 61042 65905 55709
