#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0136253 0.111989 0.0120042 0.02253 0.160606 0.0193406 0.0308844 0.166889 0.0259342 -0.00131992 0.00116466 0.0344118 7.2 7.4 524129 131681 21216 1801 0
7.5 0.0169355 0.110943 0.014288 0.0285646 0.149759 0.0243838 0.038208 0.166927 0.0321668 -0.0018359 0.00160709 0.0368699 7.4 7.6 410553 113151 20526 1823 0
7.7 0.019483 0.104162 0.0160584 0.0315007 0.140453 0.0258836 0.0415054 0.155772 0.0328764 -0.00257677 0.00226485 0.0357853 7.6 7.8 313020 89484 18546 1656 0
7.9 0.0244057 0.097297 0.0193843 0.0384173 0.133871 0.0303836 0.0539239 0.154722 0.0443896 -0.0037288 0.00330555 0.0384749 7.8 8 233971 66893 16253 1457 0
8.1 0.0310297 0.0925073 0.0232012 0.0468198 0.126956 0.0353974 0.0664344 0.151281 0.0464108 -0.00574731 0.00497575 0.0414145 8 8.2 174138 48862 13868 1233 0
8.3 0.0385513 0.0976208 0.0271891 0.0565709 0.124404 0.0404603 0.0728732 0.153555 0.0462825 -0.0081324 0.00683946 0.0443511 8.2 8.4 129149 34466 11205 1074 0
8.5 0.0492486 0.101979 0.03177 0.0635406 0.130453 0.0405157 0.103505 0.137858 0.0659667 -0.011462 0.00898078 0.0458288 8.4 8.6 95293 24625 9453 922 0
8.7 0.0587168 0.101899 0.0352616 0.0702652 0.115914 0.0427774 0.10573 0.151318 0.0565104 -0.0160831 0.0120071 0.0447161 8.6 8.8 69972 17246 7435 706 0
8.9 0.0669141 0.105857 0.0368428 0.0631829 0.11178 0.034003 0.147032 0.109279 0.0800218 -0.022247 0.0147296 0.0471671 8.8 9 51220 11754 5525 638 0
9.1 0.0777724 0.105921 0.0423314 0.0602578 0.0956383 0.0337069 0.170046 0.149774 0.091405 -0.0311373 0.0182932 0.0483608 9 9.2 37310 7924 3928 507 0
9.3 0.0981385 0.0939972 0.0540412 0.0631218 0.0888676 0.0360218 0.166103 0.136374 0.0661066 -0.0382768 0.0189913 0.0483117 9.2 9.4 26936 5278 2574 411 0
9.5 0.109597 0.100033 0.0482165 0.063675 0.076287 0.0404831 0.182118 0.113012 0.0509538 -0.0496879 0.0200316 0.0512492 9.4 9.6 19220 3522 1579 371 0
9.7 0.123881 0.088568 0.0593734 0.0392044 0.0770606 0.0295119 0.207995 0.124994 0.0811341 -0.0629083 0.0238134 0.0537185 9.6 9.8 13461 2286 852 299 0
9.9 0.109594 0.0969511 0.0432935 0.0181202 0.0751728 0.0267811 0.210804 0.124602 0.0707816 -0.0779896 0.0251571 0.0522585 9.8 10 9576 1498 437 232 0
10.1 0.125278 0.0879287 0.0649986 -0.0358611 0.0845798 0.00653003 0.250724 0.12858 0.108502 -0.0907392 0.02009 0.0564107 10 10.2 6834 949 164 205 0
