#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0459972 0.123678 0.040095 0.0827997 0.180427 0.0688267 0.077756 0.211041 0.0566454 -0.00557733 0.00503118 0.0565988 7.2 7.4 366316 70655 6642 96 0
7.5 0.0481887 0.125207 0.041031 0.081272 0.180618 0.0664274 0.0529317 0.215496 0.0291694 -0.00639036 0.0057609 0.056691 7.4 7.6 277251 58484 6468 118 0
7.7 0.047574 0.126014 0.0390964 0.0780118 0.187942 0.0599303 0.0712 0.203496 0.0498652 -0.00834545 0.0074289 0.0574387 7.6 7.8 203582 43974 5732 88 0
7.9 0.0575547 0.121346 0.0449492 0.09797 0.177349 0.0741854 0.0922464 0.195342 0.071082 -0.0103177 0.00898415 0.0564867 7.8 8 147750 31736 5116 78 0
8.1 0.0604277 0.12798 0.0443773 0.107059 0.176528 0.0776693 0.110008 0.218187 0.0837953 -0.0127993 0.0108741 0.0573932 8 8.2 105753 21686 4230 57 0
8.3 0.070457 0.126379 0.0494951 0.121503 0.165117 0.085902 0.110886 0.173028 0.06934 -0.0160981 0.0135159 0.0587047 8.2 8.4 74953 14511 3452 63 0
8.5 0.0750873 0.126164 0.0508413 0.117872 0.166444 0.0742198 0.183548 0.0927529 0.15448 -0.0198423 0.0154918 0.0589542 8.4 8.6 52964 9723 2861 59 0
8.7 0.09331 0.113621 0.0617004 0.143239 0.147315 0.0963346 0.0220271 0.247752 0.00841452 -0.0234274 0.0172261 0.0631375 8.6 8.8 37628 6596 2358 44 0
8.9 0.0926835 0.107189 0.0542858 0.127971 0.131546 0.0751972 0.188767 0.2507 0.131641 -0.0299825 0.021032 0.0593718 8.8 9 25977 4231 1779 32 0
9.1 0.0951785 0.108574 0.052595 0.120817 0.119603 0.0697492 0.31704 0.14172 0.206036 -0.0401029 0.0261076 0.0591606 9 9.2 17933 2772 1392 28 0
9.3 0.0946676 0.104072 0.0480928 0.111686 0.110182 0.0596913 0.456267 0.00997069 0.314645 -0.0437329 0.0267854 0.0613709 9.2 9.4 12350 1763 978 20 0
9.5 0.114004 0.0814642 0.0691155 0.102771 0.0774127 0.0641494 0.310805 0.139081 0.170381 -0.046338 0.0260712 0.0658026 9.4 9.6 8154 1054 617 14 0
9.7 0.107306 0.0935633 0.0532959 0.0730699 0.0937456 0.0475954 0.266488 0.169527 0.154456 -0.0535124 0.0256181 0.0687747 9.6 9.8 5524 684 395 25 0
9.9 0.103304 0.0779914 0.043741 0.044934 0.0916846 0.0339131 0.202478 0.224438 0.0654318 -0.0702493 0.0339237 0.0670736 9.8 10 3452 363 191 11 0
10.1 0.129455 0.066686 0.0756329 0.0484184 0.0541221 0.0552055 0.326923 0.0867621 0.206392 -0.0730769 0.032864 0.0604798 10 10.2 2317 237 107 15 0
10.3 0.0732447 0.135425 0.0133068 0.0139854 0.125468 0.016634 0.300097 0.201964 0.225301 -0.0749035 0.0335558 0.0739729 10.2 10.4 1403 108 45 8 0
10.5 0.145656 0.0314361 0.0937693 0.035988 0.091318 0.0518495 0.379422 -0.0364082 0.322915 -0.0751232 0.0223281 0.0778671 10.4 10.6 889 77 18 11 0
10.7 0.0597737 0.143437 0.0451109 0.0514403 0.0517343 0.158377 -0.115226 0.432745 -0.00648847 -0.115226 0.0475731 0.0392291 10.6 10.8 526 40 12 5 0
10.9 0.0885998 0.117319 0.0885998 -0.0780669 0.0607758 0.0794134 0.121933 0.0731562 0.256954 -0.0780669 0.0133187 0.087925 10.8 11 287 18 2 5 0
11.1 0.116667 0.175806 0.131217 -0.0833333 0.036036 0.0766667 -0.0833333 0.256667 0.0619658 -0.0833333 0.0322384 0.0766667 11 11.2 142 10 0 3 0
11.3 -0.132075 0.300108 0.0554245 -0.132075 0.0695755 0.0951973 -0.132075 0.336837 0.0643531 -0.132075 0.0695755 0.0951973 11.2 11.4 55 2 0 1 0
11.5 0.875 -0.528846 1.16071 -0.125 0.125 0.169118 0.875 -0.134259 1.16071 -0.125 0.125 0.169118 11.4 11.6 17 1 0 1 0
11.7 0 0 0.25 0 0 0.25 0 0 0.25 0 0 0.25 11.6 11.8 4 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 2 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
