#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 1 -0.829406 0 1 -0.763702 0 1 0 7.2 7.4 671992 31571 21693 7491
7.5 1 0 0.171905 0 1 -0.831537 0 1 0 7.4 7.6 538791 29218 19322 6695
7.7 0 1 -0.8587 0 1 -0.846667 0 1 -0.6 7.6 7.8 441129 28219 17688 5924
7.9 1 0 0.153226 1 0 0.153924 0 1 -0.714286 7.8 8 364448 27395 16141 5265
8.1 1 0 0.121149 0.4 0.6 -0.450877 1 0 0.187692 8 8.2 295668 25021 14155 4664
8.3 0.8 0.190298 -0.0740813 1 -0.00476193 0.143008 0.75 0.237654 -0.0713784 8.2 8.4 235585 21453 12209 3810
8.5 0.954545 0.0371351 0.0805959 0.888889 0.101226 0.037037 0.75 0.228142 -0.0756513 8.4 8.6 183401 18410 10046 3216
8.7 0.955224 0.0319556 0.0765557 0.789474 0.181508 -0.0481331 0.75 0.214539 -0.0351239 8.6 8.8 142702 15317 8340 2629
8.9 0.954545 0.0241275 0.0725361 0.826531 0.12703 0.0229592 0.804348 0.126845 0.0533438 8.8 9 111038 12031 6965 2099
9.1 0.919118 0.0523109 0.0260944 0.780899 0.152939 0.005593 0.701493 0.187396 -0.00699455 9 9.2 86847 9359 5691 1753
9.3 0.976744 -0.0133296 0.0827733 0.787097 0.116004 0.0561026 0.717949 0.158522 0.003663 9.2 9.4 69507 6944 4831 1485
9.5 0.928144 0.0278465 0.0277013 0.747967 0.113668 0.0318871 0.733333 0.116887 0.0491228 9.4 9.6 57158 4869 4315 1244
9.7 0.954315 -0.00614399 0.0676481 0.742069 0.0781727 0.0600901 0.717489 0.108598 0.0846385 9.6 9.8 49347 3437 3821 1205
9.9 0.890625 0.0360765 0.0143363 0.706357 0.0748928 0.0457969 0.64918 0.122749 0.0468411 9.8 10 43999 2124 3721 1123
10.1 0.875 0.0396342 0.012931 0.695685 0.0372695 0.0543257 0.5953 0.0977453 0.0316639 10 10.2 40794 1209 3577 1070
10.3 0.943662 0.00228393 0.0709347 0.666667 0.0296103 0.0378218 0.608871 0.0516607 0.0629773 10.2 10.4 38371 644 3418 1050
10.5 0.952381 0 0.0839599 0.620816 0.0346018 0.0154856 0.539062 0.0309034 0.0432998 10.4 10.6 34559 288 3124 899
10.7 0.9 0.0545455 0.0363636 0.676383 -0.000725687 0.055106 0.487524 0.0330946 0.0278749 10.6 10.8 27195 118 2378 800
10.9 0.933333 0.0666667 0.0583333 0.645811 0.0118358 0.0382164 0.419214 0.0367 0.010438 10.8 11 18113 40 1529 624
11.1 0.714286 0.160714 0.114286 0.662651 0.00688964 0.0669984 0.417476 0.00737977 0.051438 11 11.2 9263 10 644 374
11.3 1 0 0 0.70297 -0.0192096 0.10922 0.27 0.0662069 0.0322951 11.2 11.4 3252 2 161 120
11.5 0 0 0 0.466667 0.260606 0.0982456 0.3125 -0.0625 0.165441 11.4 11.6 739 0 24 34
11.7 0 0 0 1 0 1 0.2 0.228571 0.0333333 11.6 11.8 131 0 1 5
11.9 0 0 0 0 0 0 0 0 0 11.8 12 18 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
