#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 1 0 0 0 0 0 0 0 7.2 7.4 78096 18 0 0
7.5 1 0 1 0 0 0 0 0 0 7.4 7.6 57319 17 0 0
7.7 1 0 1 0 0 0 0 0 0 7.6 7.8 40342 13 0 0
7.9 1 0 1 0 0 0 0 0 0 7.8 8 27593 21 0 0
8.1 1 0 1 0 0 0 0 0 0 8 8.2 18162 14 0 0
8.3 1 0 1 0 0 0 0 0 0 8.2 8.4 11539 13 0 0
8.5 0.75 0.25 0.75 0 0 0 0 0 0 8.4 8.6 7208 17 0 0
8.7 0.8 0.2 0.8 0 0 0 0 0 0 8.6 8.8 4610 13 0 0
8.9 0 1 0 0 0 0 0 0 0 8.8 9 2752 4 0 0
9.1 1 0 1 0 0 0 0 0 0 9 9.2 1597 9 0 0
9.3 1 0 1 0 0 0 0 0 0 9.2 9.4 984 6 0 0
9.5 1 0 1 0 0 0 0 0 0 9.4 9.6 579 4 0 0
9.7 1 0 1 0 0 0 0 0 0 9.6 9.8 302 4 0 0
9.9 0 0 0 0 0 0 0 0 0 9.8 10 154 1 0 0
10.1 0 1 0 0 0 0 0 0 0 10 10.2 84 3 0 0
10.3 0 0 0 0 0 0 0 0 0 10.2 10.4 48 0 0 0
10.5 0 0 0 0 0 0 0 0 0 10.4 10.6 20 0 0 0
10.7 0 0 0 0 0 0 0 0 0 10.6 10.8 8 0 0 0
10.9 0 0 0 0 0 0 0 0 0 10.8 11 2 0 0 0
11.1 0 0 0 0 0 0 0 0 0 11 11.2 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 11.2 11.4 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 11.6 11.8 1 0 0 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
