#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.093896 0.0737565 0.0214722 0.100159 0.0789066 0.0269739 0.118639 0.0886561 0.0253476 0.118685 0.0813387 0.0256007 7.2 7.4 722529 185695 25735 24773 18652
7.5 0.0960106 0.0684451 0.0149577 0.0980786 0.0722836 0.0169702 0.120435 0.0748952 0.0170516 0.114222 0.0795399 0.0139437 7.4 7.6 604861 163596 23646 22537 17091
7.7 0.1035 0.0670428 0.00930963 0.104148 0.0716519 0.0110302 0.124061 0.0755245 0.010388 0.122245 0.0676867 0.010865 7.6 7.8 496350 139705 21105 19858 15087
7.9 0.121487 0.062814 0.00944214 0.121312 0.0640441 0.0116624 0.139035 0.0724703 0.00740923 0.136345 0.0633293 0.00735639 7.8 8 401425 118116 18475 17395 12744
8.1 0.142008 0.061438 0.00448428 0.136826 0.0618217 0.00745256 0.162148 0.0666149 0.00784758 0.148813 0.0669278 0.00341059 8 8.2 325658 104507 17034 15382 11307
8.3 0.147521 0.0614109 0.000903919 0.144765 0.0589533 0.00527096 0.164487 0.0680461 0.000961915 0.161136 0.064587 0.000104487 8.2 8.4 268075 94958 15902 14060 9846
8.5 0.15341 0.0553814 0.00174294 0.145261 0.0558997 0.00226055 0.180088 0.0605453 0.00267121 0.180867 0.0583816 0.00389624 8.4 8.6 216842 82259 14338 12216 8623
8.7 0.16718 0.0552783 0.00327098 0.159357 0.0444536 0.00901939 0.19078 0.0604865 0.00310059 0.189738 0.0624911 -0.00179179 8.6 8.8 172370 65944 12461 10198 7109
8.9 0.183029 0.0512612 0.00514293 0.170495 0.0410813 0.0128826 0.209893 0.0489065 0.00711362 0.21179 0.0555281 0.00498489 8.8 9 138661 53508 10697 8826 5958
9.1 0.196204 0.0510624 0.00261678 0.171504 0.0429484 0.0109873 0.228988 0.0507029 0.00758813 0.219638 0.0577695 0.00374056 9 9.2 112998 42825 9055 7238 5073
9.3 0.212401 0.0476023 0.00800531 0.170854 0.0378643 0.0163291 0.244065 0.0496775 0.0136101 0.241941 0.0523086 0.0104832 9.2 9.4 94717 35610 7378 6415 4305
9.5 0.228652 0.0453448 0.00998725 0.160467 0.0510198 0.00738898 0.23957 0.0561925 0.00473288 0.255368 0.0441849 0.0169359 9.4 9.6 81262 29892 5787 5616 3906
9.7 0.238024 0.0511058 0.00626783 0.149693 0.0519269 0.00798962 0.270078 0.046934 0.0150276 0.259705 0.0518014 0.00571349 9.6 9.8 70365 25364 4433 4885 3503
9.9 0.252798 0.0424926 0.0116576 0.120282 0.0631355 0.012304 0.289131 0.0387155 0.015491 0.293222 0.0411798 0.0155951 9.8 10 62242 21952 3037 4486 3212
10.1 0.250327 0.0510457 0.00468737 0.0875237 0.0719581 0.00808316 0.285835 0.0478912 0.00779662 0.297699 0.0415701 0.0138203 10 10.2 56568 19265 1805 4231 3002
10.3 0.261625 0.0439932 0.0118816 0.0469808 0.0773677 0.0166205 0.285826 0.0423856 0.00818008 0.281294 0.0475891 0.00787535 10.2 10.4 51052 16591 928 4067 2686
10.5 0.263444 0.0409051 0.0169902 0.0194192 0.109082 0.00950837 0.292765 0.03577 0.0266844 0.295518 0.0428653 0.0160651 10.4 10.6 44747 13984 383 3657 2439
10.7 0.236439 0.0538229 0.00679097 -0.0286981 0.124218 0.00120464 0.226399 0.0564269 0.0042448 0.296332 0.0438004 0.0198436 10.6 10.8 35303 10276 163 2839 1986
