#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0320934 0.0472827 0.0320934 0.036632 0.0617824 0.036632 0.0588235 0.0294118 0.0588235 0.035503 0.0739645 0.035503 0.0358306 0.0521173 0.0358306 8.625 8.875 26320 24491 1829 136 338 307
9.00 0.0476407 0.0692433 0.0476407 0.053842 0.0868247 0.053842 0.0751073 0.083691 0.0751073 0.0521978 0.0860806 0.0521978 0.0525346 0.0940092 0.0525346 8.875 9.125 47317 41708 5609 466 1092 1085
9.25 0.0396339 0.0638006 0.039618 0.0667251 0.0914255 0.0666968 0.0589744 0.0929487 0.0589744 0.0742906 0.0923998 0.0742906 0.0710957 0.0921389 0.0710957 9.125 9.375 223329 187945 35384 3120 7013 6653
9.50 0.0300834 0.0492591 0.029963 0.0883643 0.10497 0.0874412 0.0850727 0.107436 0.0841409 0.102801 0.11378 0.101803 0.110329 0.119926 0.108836 9.375 9.625 822458 722791 99667 10732 16031 14067
9.75 0.0391058 0.0661006 0.0380987 0.10204 0.117385 0.0956871 0.109524 0.130173 0.103752 0.134453 0.147092 0.125639 0.149787 0.150819 0.139401 9.625 9.875 2.30222e+06 2.00282e+06 299391 33609 38690 31004
10.00 0.02707 0.0473695 0.0254242 0.0920919 0.116813 0.0764403 0.0978252 0.124395 0.0825623 0.117734 0.134926 0.0938626 0.120274 0.139363 0.0971281 9.875 10.125 3.50382e+06 2.92682e+06 577000 71178 73530 55889
10.25 0.0197272 0.038312 0.0171313 0.0860349 0.113442 0.059749 0.0910463 0.121453 0.0638522 0.108952 0.130552 0.0705934 0.106159 0.12904 0.0684615 10.125 10.375 2.57044e+06 2.01438e+06 556065 74182 71619 51894
10.50 0.0153935 0.0291952 0.011353 0.0830449 0.105814 0.0382033 0.0879911 0.113144 0.0414312 0.104546 0.118997 0.0388216 0.100617 0.117065 0.0378856 10.375 10.625 1.62235e+06 1.19616e+06 426191 60347 55985 39387
10.75 0.0143056 0.0255431 0.00725997 0.0988105 0.0955444 0.0181939 0.0983187 0.0982625 0.0213288 0.120693 0.102721 0.0142164 0.118413 0.0999484 0.0127777 10.625 10.875 1.00844e+06 709232 299209 47702 40947 27742
11.00 0.0179968 0.023136 0.00389846 0.13487 0.0841902 -0.00166138 0.124074 0.0881246 0.00208187 0.159613 0.0895474 -0.00364396 0.160307 0.085985 -0.00361998 10.875 11.125 620146 419909 200237 36978 28494 18658
11.25 0.0295758 0.0229169 0.00163262 0.203157 0.0735401 -0.00958507 0.173668 0.0739148 -0.00612192 0.228901 0.0732821 -0.0106717 0.238131 0.0704529 -0.00770107 11.125 11.375 364543 249292 115251 25946 18615 12027
11.50 0.0610797 0.0229517 0.00304597 0.316494 0.061169 -0.00098455 0.251963 0.0572788 -0.00113344 0.349476 0.0618123 -0.000871718 0.358043 0.0635516 0.00105852 11.375 11.625 213685 149706 63979 15407 12121 7298
11.75 0.128357 0.0251619 0.0121208 0.459373 0.0455649 0.00823322 0.36996 0.0417558 0.0143719 0.479459 0.0473208 0.00896537 0.505256 0.0473581 0.00546992 11.625 11.875 124658 89103 35555 4960 7911 4566
12.00 0.247486 0.0237828 0.0196194 0.614886 0.0321467 0.0151464 0.543478 0.0342569 0.0334783 0.634704 0.0328081 0.0158375 0.635314 0.028637 0.0127864 11.875 12.125 72512 52601 19911 552 5423 2945
12.25 0.419074 0.0214003 0.0370489 0.754865 0.0207884 0.0269092 0.794521 0.0321461 0.0306317 0.747671 0.0215593 0.0273997 0.77636 0.0220144 0.0305216 12.125 12.375 41707 31121 10586 73 3543 1802
12.50 0.606686 0.0288371 0.0593901 0.859838 0.0152501 0.0316609 0.888889 0.0584795 0.0555556 0.849301 0.0160047 0.0336905 0.876004 0.0125809 0.0281162 12.375 12.625 23632 18067 5565 18 2004 1121
12.75 0.770978 0.0304096 0.0688967 0.926525 0.0107232 0.0293823 1 0 0 0.910015 0.0144869 0.036468 0.925481 0.0104322 0.0216346 12.625 12.875 13490 10523 2967 7 689 832
13.00 0.879912 0.0243239 0.066678 0.9557 0.00553995 0.0278251 1 0 1 0.958904 0.0116841 0.0234202 0.96 0.00507355 0.0314286 12.875 13.125 7414 5879 1535 1 73 525
13.25 0.936503 0.0104294 0.0472392 0.976471 0.00233734 0.0113093 1 0 1 1 0 0 0.984293 0.00166184 0.00797743 13.125 13.375 4025 3260 765 1 9 382
