#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1 0 0.244179 0.714286 0.262185 0.047619 0 1 0 7.2 7.4 626833 34262 10268 269
7.5 0.740741 0.250761 -0.00688219 0.583333 0.37963 -0.0595238 0 1 0 7.4 7.6 510173 34434 9775 292
7.7 0.790698 0.182275 0.0406977 1 -0.0204082 0.266094 0 1 0 7.6 7.8 405506 32347 9139 255
7.9 0.84 0.131429 0.0637687 0.717949 0.220323 -0.0281616 0 1 0 7.8 8 315168 28493 7994 234
8.1 0.860656 0.0913038 0.0746968 0.893617 0.072292 0.143617 1 0 1 8 8.2 243886 24692 6814 206
8.3 0.878205 0.064652 0.0916603 0.694444 0.232161 -0.0106838 0 1 0 8.2 8.4 187611 20544 5756 143
8.5 0.83945 0.0980505 0.0449855 0.765306 0.150823 0.0510204 1 -0.0833333 0.473684 8.4 8.6 144178 17264 4737 140
8.7 0.844961 0.0933648 0.0390878 0.754967 0.122614 0.0582702 0.666667 0.333333 0.0952381 8.6 8.8 111044 13904 4297 126
8.9 0.898496 0.0417211 0.0829495 0.768868 0.113485 0.0860722 0.625 0.269737 0.0694444 8.8 9 84736 10612 3449 99
9.1 0.859729 0.0556154 0.0358566 0.778226 0.0789171 0.106443 1 0 0.384615 9 9.2 64794 7507 2946 83
9.3 0.887574 0.0307934 0.0456848 0.732899 0.104763 0.0568822 0.5 0.4375 -0.0555556 9.2 9.4 49408 4898 2459 61
9.5 0.927536 0.00863397 0.0834996 0.741325 0.0874422 0.101822 1 0 0.333333 9.4 9.6 37089 2826 2055 48
9.7 0.846154 0.0573549 0.00791854 0.735661 0.0397402 0.116127 0.75 0.15 0.0833333 9.6 9.8 28361 1558 1734 44
9.9 0.948718 -0.011218 0.131108 0.693827 0.077933 0.088564 0.777778 0.0972222 0.333333 9.8 10 22434 753 1485 36
10.1 0.875 0.0905172 0.0416667 0.678112 0.0559037 0.0561336 0.5 0.277778 0 10 10.2 18138 335 1320 30
10.3 1 0 0.111111 0.705069 0.0308976 0.0696524 0.666667 0.0701754 0.166667 10.2 10.4 14587 125 1090 26
10.5 1 0 0.2 0.706553 0.0306922 0.0584514 0.571429 0.0807453 0.133929 10.4 10.6 11286 54 878 34
10.7 0.75 0.25 0 0.724359 0.0244215 0.0627276 0.722222 0.0111111 0.222222 10.6 10.8 8609 16 711 28
10.9 0 1 0 0.772021 0.0214576 0.0696951 0.45 0.1125 0.0863636 10.8 11 5807 3 455 26
11.1 0 1 0 0.8125 -0.0208333 0.101657 0.307692 0.275641 -0.0559441 11 11.2 3211 2 207 16
11.3 1 0 1 0.896552 -0.0177639 0.146552 0.5 0.166667 0.5 11.2 11.4 1281 2 86 5
11.5 0 1 0 0.666667 0.333333 0.166667 0 0 0 11.4 11.6 331 0 16 1
11.7 0 0 0 0 1 0 0 0.666667 0 11.6 11.8 80 0 1 0
11.9 0 0 0 0 0 0 1 0 1 11.8 12 5 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
