#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00973778 0.0951386 0.00932396 0.0106613 0.110508 0.0103482 0.0143258 0.123085 0.01364 0.0157536 0.115086 0.0150467 7.2 7.4 686034 180858 30401 23501 10776
7.5 0.0102407 0.0986347 0.00943609 0.0111587 0.110452 0.0103984 0.0152138 0.123384 0.0137079 0.0116476 0.114591 0.0105069 7.4 7.6 553034 153706 27172 20931 9290
7.7 0.00968213 0.100917 0.00836365 0.00887108 0.112128 0.00771431 0.0136542 0.12077 0.0114035 0.0130461 0.112974 0.0108291 7.6 7.8 448718 136317 25512 18578 8178
7.9 0.0096958 0.0960497 0.00702543 0.00871576 0.101323 0.00672968 0.0135538 0.119564 0.00962258 0.014368 0.107164 0.00941996 7.8 8 372372 125945 24581 17070 7442
8.1 0.0089389 0.0890251 0.0041685 0.00822945 0.0944268 0.00369109 0.0121482 0.113021 0.00571688 0.0121996 0.102298 0.00520821 8 8.2 305692 111969 23337 15096 6400
8.3 0.0103845 0.0849954 0.00117206 0.00952378 0.0869893 0.00201453 0.0139671 0.111723 0.00119888 0.0130709 0.097805 0.00150291 8.2 8.4 244872 92751 20479 13315 5396
8.5 0.0139123 0.083732 -0.00338168 0.012671 0.0838005 -0.00154789 0.0183663 0.105387 -0.00623312 0.0202061 0.0933763 -0.00199562 8.4 8.6 191643 72597 17221 10825 4567
8.7 0.0172416 0.0834797 -0.00865146 0.0150412 0.0760629 -0.00585308 0.0220747 0.106783 -0.0126845 0.0194194 0.0997472 -0.0112491 8.6 8.8 149356 55742 14442 9032 3538
8.9 0.0271961 0.0779858 -0.0112751 0.0195594 0.0692758 -0.00830179 0.0370085 0.0952353 -0.0146528 0.0331725 0.0925662 -0.0178837 8.8 9 116882 43429 11872 7250 3101
9.1 0.0437691 0.0750569 -0.0135808 0.0292262 0.0555134 -0.00891255 0.0577705 0.0912389 -0.0140063 0.0591923 0.0865104 -0.0166591 9 9.2 92874 34310 9482 6247 2530
