#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0253572 0.088109 0.0234188 0.0278978 0.0996405 0.0257345 0.0362665 0.109261 0.0327702 0.0346715 0.101641 0.0311518 7.2 7.4 694350 182260 29443 24031 12993
7.5 0.0259845 0.0899512 0.0222035 0.0267803 0.101056 0.022996 0.0359925 0.108823 0.03035 0.0313457 0.102155 0.0262965 7.4 7.6 563778 155944 26526 21500 11533
7.7 0.0272948 0.0910341 0.0208763 0.0272981 0.0983957 0.0212854 0.0361731 0.110028 0.0268797 0.0324455 0.0986425 0.0240211 7.6 7.8 458094 134202 23860 18708 9932
7.9 0.0278703 0.0899258 0.0164315 0.0258808 0.0948422 0.0162526 0.0373934 0.104564 0.0217578 0.032507 0.101251 0.0182848 7.8 8 378238 122492 22873 16961 8721
8.1 0.0265388 0.0847802 0.0110804 0.0252369 0.0893074 0.0133229 0.0339254 0.0995657 0.0122342 0.0330194 0.0912231 0.0120867 8 8.2 311794 111380 21842 15435 7773
8.3 0.0278907 0.077003 0.004239 0.0273909 0.0811498 0.00609593 0.0358852 0.0952535 0.00337069 0.0351113 0.0884673 0.00308284 8.2 8.4 249904 93241 19570 13282 6540
8.5 0.0324585 0.0713919 -0.00330829 0.0287004 0.0707856 0.000187736 0.0421897 0.0873813 -0.00704807 0.0431784 0.0881327 -0.00319007 8.4 8.6 196357 74060 16392 11215 5384
8.7 0.0403123 0.0702417 -0.00810443 0.0376547 0.0672636 -0.00456183 0.0505293 0.0853046 -0.0111355 0.0536643 0.0805295 -0.00744286 8.6 8.8 153688 57663 14025 9284 4380
8.9 0.0537797 0.0677085 -0.013097 0.0453573 0.0576346 -0.00853787 0.0687406 0.0800029 -0.0120738 0.06372 0.0809665 -0.014872 8.8 9 121292 45405 11609 7636 3647
9.1 0.077644 0.0601763 -0.00705469 0.0548303 0.05219 -0.00669653 0.0988085 0.0685893 -0.00578147 0.0955013 0.0673947 -0.00589425 9 9.2 96766 35761 9242 6408 3112
9.3 0.0983556 0.0629363 -0.00400013 0.0608269 0.0532237 -0.00141473 0.114969 0.0776602 -0.00848222 0.132542 0.0675974 -0.00466955 9.2 9.4 79532 29308 7488 5577 2691
9.5 0.131913 0.0553559 0.006451 0.0632766 0.0548264 0.00274486 0.167123 0.0573638 0.00583714 0.166026 0.0554925 0.00903159 9.4 9.6 67595 24316 5603 4899 2404
9.7 0.158906 0.0532482 0.0116105 0.0609886 0.0587572 0.0072867 0.191517 0.0625686 0.010319 0.203036 0.0464176 0.0208335 9.6 9.8 58656 20831 4180 4493 2083
9.9 0.184509 0.0491871 0.0179415 0.0425397 0.0600411 0.0147802 0.2434 0.0368098 0.0257638 0.236222 0.0525217 0.0173693 9.8 10 54165 18499 2883 4307 2076
10.1 0.195106 0.0552253 0.0152754 -0.0193105 0.0938768 0.0121349 0.242 0.0491279 0.012181 0.260892 0.0403861 0.0175894 10 10.2 49960 16293 1689 4115 1964
10.3 0.205791 0.0517447 0.0208362 -0.0309595 0.0794275 0.0244131 0.241406 0.0462338 0.0193764 0.280638 0.0334313 0.0286355 10.2 10.4 47240 14499 876 4051 1937
10.5 0.203619 0.053425 0.0185168 -0.0498757 0.0764667 0.0235023 0.244804 0.0446613 0.0247279 0.272861 0.0402688 0.0215138 10.4 10.6 42265 12128 425 3773 1687
10.7 0.19984 0.0446508 0.0172904 -0.0986667 0.111339 0.0203573 0.220095 0.0441861 0.0181513 0.259783 0.0397009 0.0254541 10.6 10.8 33652 9011 150 2874 1423
10.9 0.193956 0.0298215 0.0265414 -0.0554328 0.200971 0.028562 0.167074 0.0296251 0.0243537 0.309303 0.00137147 0.0475156 10.8 11 21991 5471 32 1697 1096
11.1 0.178152 0.0189067 0.0294439 0.148064 0.121168 0.105704 0.105814 0.0165315 0.041256 0.252115 0.0224369 0.034414 11 11.2 11020 2488 14 683 589
11.3 0.1233 0.00693476 0.0348585 0.306835 0.00188565 0.121664 -0.0464581 0.049679 0.0110185 0.186062 0.00625592 0.0574629 11.2 11.4 4062 741 2 167 207
11.5 0.0673401 0.00115758 0.0494685 0.178451 0.0044241 1.05142 0.0117845 0.0420797 0.243445 0.129271 -0.00491017 0.0616575 11.4 11.6 1035 144 1 12 61
11.7 0.0793651 0.00756019 0.0830615 -0.920635 0.0409357 0.0148489 -0.920635 0.0493478 0.0146592 0.0793651 0.0206349 0.078239 11.6 11.8 207 18 0 0 11
11.9 -1 1.07843 -1 -1 0.0816327 0 -1 0.0816327 0 -1 1.07843 0 11.8 12 29 0 0 0 0
12.1 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12 12.2 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
